,node_loc,technology,year_act,mode,time,value,unit
10165,R12_SAS,crudeoil_shipped_imp,2012,M1,year,39.20363101218646,GWa
10166,R12_SAS,eth_shipped_imp,2012,M1,year,2.90372957568e-07,GWa
10167,R12_SAS,foil_shipped_imp,2012,M1,year,0.22353488909341077,GWa
10168,R12_SAS,loil_shipped_imp,2012,M1,year,0.04297882778401306,GWa
10170,R12_WEU,LNG_shipped_imp,2012,M1,year,6.648642783999999,GWa
10171,R12_WEU,biomass_shipped_imp,2012,M1,year,2.734880876108552e-06,GWa
10172,R12_WEU,coal_shipped_imp,2012,M1,year,54.8312184792279,GWa
10173,R12_WEU,crudeoil_shipped_imp,2012,M1,year,32.29408286843296,GWa
10174,R12_WEU,eth_shipped_imp,2012,M1,year,0.2753773048291061,GWa
10175,R12_WEU,foil_shipped_imp,2012,M1,year,3.005335034894509,GWa
10177,R12_WEU,loil_shipped_imp,2012,M1,year,6.445626100351631,GWa
10184,R12_AFR,biomass_shipped_imp,2012,M1,year,4.579481971900223e-05,GWa
10185,R12_AFR,coal_shipped_imp,2012,M1,year,0.0003783658419886188,GWa
10186,R12_AFR,crudeoil_shipped_imp,2012,M1,year,15.578938458180295,GWa
10187,R12_AFR,eth_shipped_imp,2012,M1,year,0.006055616330749655,GWa
10188,R12_AFR,foil_shipped_imp,2012,M1,year,0.2591514312156467,GWa
10190,R12_AFR,loil_shipped_imp,2012,M1,year,12.282072843001664,GWa
10192,R12_CHN,LNG_shipped_imp,2012,M1,year,9.234629536,GWa
10193,R12_CHN,coal_shipped_imp,2012,M1,year,0.11914769086146947,GWa
10194,R12_CHN,crudeoil_shipped_imp,2012,M1,year,200.61528781127248,GWa
10195,R12_CHN,eth_shipped_imp,2012,M1,year,4.5571797067055676e-05,GWa
10196,R12_CHN,foil_shipped_imp,2012,M1,year,0.11292979309253441,GWa
10197,R12_CHN,loil_shipped_imp,2012,M1,year,7.901068567745552,GWa
10199,R12_EEU,coal_shipped_imp,2012,M1,year,0.010813503140926068,GWa
10200,R12_EEU,crudeoil_shipped_imp,2012,M1,year,0.6309590653208919,GWa
10201,R12_EEU,eth_shipped_imp,2012,M1,year,0.0009512503216388765,GWa
10202,R12_EEU,foil_shipped_imp,2012,M1,year,0.04523785448818668,GWa
10203,R12_EEU,gas_piped_imp,2012,M1,year,0.16721737599999997,GWa
10204,R12_EEU,loil_shipped_imp,2012,M1,year,0.4392700684601679,GWa
10206,R12_FSU,coal_shipped_imp,2012,M1,year,0.0034026179253940957,GWa
10207,R12_FSU,crudeoil_shipped_imp,2012,M1,year,0.1895232910807432,GWa
10208,R12_FSU,eth_shipped_imp,2012,M1,year,6.158730424710646e-05,GWa
10209,R12_FSU,foil_shipped_imp,2012,M1,year,0.16814795850625738,GWa
10210,R12_FSU,gas_piped_imp,2012,M1,year,0.575065408,GWa
10212,R12_FSU,loil_shipped_imp,2012,M1,year,0.42556919019538253,GWa
10214,R12_LAM,LNG_shipped_imp,2012,M1,year,5.044015583999999,GWa
10215,R12_LAM,coal_shipped_imp,2012,M1,year,2.633773756038113e-05,GWa
10216,R12_LAM,crudeoil_shipped_imp,2012,M1,year,8.38606082142374,GWa
10217,R12_LAM,eth_shipped_imp,2012,M1,year,1.5320379212842635e-05,GWa
10218,R12_LAM,foil_shipped_imp,2012,M1,year,0.022925363037039202,GWa
10219,R12_LAM,loil_shipped_imp,2012,M1,year,10.296791710094295,GWa
10231,R12_NAM,LNG_shipped_imp,2012,M1,year,3.243947328,GWa
10232,R12_NAM,biomass_shipped_imp,2012,M1,year,7.096410536644891e-07,GWa
10233,R12_NAM,coal_shipped_imp,2012,M1,year,0.0002494481618413035,GWa
10234,R12_NAM,crudeoil_shipped_imp,2012,M1,year,182.82900134151163,GWa
10235,R12_NAM,eth_shipped_imp,2012,M1,year,3.445491782939983e-07,GWa
10236,R12_NAM,foil_shipped_imp,2012,M1,year,0.10174516498602683,GWa
10237,R12_NAM,loil_shipped_imp,2012,M1,year,12.640872796153344,GWa
10239,R12_PAO,LNG_shipped_imp,2012,M1,year,45.10270912,GWa
10240,R12_PAO,coal_shipped_imp,2012,M1,year,7.007252851226931e-05,GWa
10241,R12_PAO,crudeoil_shipped_imp,2012,M1,year,212.40095453871842,GWa
10242,R12_PAO,foil_shipped_imp,2012,M1,year,0.000267090023665292,GWa
10243,R12_PAO,loil_shipped_imp,2012,M1,year,26.62844849663695,GWa
10245,R12_PAS,LNG_shipped_imp,2012,M1,year,31.45893824,GWa
10246,R12_PAS,biomass_shipped_imp,2012,M1,year,1.0989192169607573e-07,GWa
10247,R12_PAS,coal_shipped_imp,2012,M1,year,5.352431246480982e-05,GWa
10248,R12_PAS,crudeoil_shipped_imp,2012,M1,year,270.1744188822595,GWa
10249,R12_PAS,eth_shipped_imp,2012,M1,year,0.0006092749257067345,GWa
10250,R12_PAS,foil_shipped_imp,2012,M1,year,0.18654714046584175,GWa
10252,R12_PAS,loil_shipped_imp,2012,M1,year,55.763555941266866,GWa
10254,R12_RCPA,crudeoil_shipped_imp,2012,M1,year,0.11389488501865164,GWa
10255,R12_RCPA,foil_shipped_imp,2012,M1,year,0.0025193752012166986,GWa
10256,R12_RCPA,loil_shipped_imp,2012,M1,year,1.2913254032998844,GWa
10258,R12_SAS,LNG_shipped_imp,2012,M1,year,19.945230688,GWa
10259,R12_SAS,biomass_shipped_imp,2012,M1,year,0.025674846227071897,GWa
10260,R12_SAS,coal_shipped_imp,2012,M1,year,0.11216916868458841,GWa
10261,R12_SAS,crudeoil_shipped_imp,2012,M1,year,174.99753855197315,GWa
10262,R12_SAS,eth_shipped_imp,2012,M1,year,0.0004912608025304199,GWa
10263,R12_SAS,foil_shipped_imp,2012,M1,year,0.8867885554058901,GWa
10265,R12_SAS,loil_shipped_imp,2012,M1,year,27.036470372482867,GWa
10267,R12_WEU,LNG_shipped_imp,2012,M1,year,54.14253184,GWa
10268,R12_WEU,biomass_shipped_imp,2012,M1,year,0.0007798514370369321,GWa
10269,R12_WEU,coal_shipped_imp,2012,M1,year,0.07957963157821472,GWa
10270,R12_WEU,crudeoil_shipped_imp,2012,M1,year,191.77122571544325,GWa
10271,R12_WEU,eth_shipped_imp,2012,M1,year,0.06720529230041893,GWa
10272,R12_WEU,foil_shipped_imp,2012,M1,year,0.36233227848552085,GWa
10273,R12_WEU,gas_piped_imp,2012,M1,year,59.566044928,GWa
10275,R12_WEU,loil_shipped_imp,2012,M1,year,69.51667119634584,GWa
10284,R12_AFR,biomass_shipped_imp,2012,M1,year,0.00039578509168453383,GWa
10285,R12_AFR,coal_shipped_imp,2012,M1,year,0.2902706980828017,GWa
10286,R12_AFR,crudeoil_shipped_imp,2012,M1,year,3.1172246360460604e-06,GWa
10287,R12_AFR,eth_shipped_imp,2012,M1,year,0.04160066333957242,GWa
10288,R12_AFR,foil_shipped_imp,2012,M1,year,0.5323005366513195,GWa
10290,R12_AFR,loil_shipped_imp,2012,M1,year,2.1520365721149615,GWa
10292,R12_CHN,biomass_shipped_imp,2012,M1,year,0.00048525744496368163,GWa
10293,R12_CHN,coal_shipped_imp,2012,M1,year,16.293029206865082,GWa
10294,R12_CHN,crudeoil_shipped_imp,2012,M1,year,0.9006109683488634,GWa
10295,R12_CHN,eth_shipped_imp,2012,M1,year,0.0001950441995184857,GWa
10296,R12_CHN,foil_shipped_imp,2012,M1,year,8.02929694052742,GWa
10298,R12_CHN,loil_shipped_imp,2012,M1,year,0.7698346063350683,GWa
10300,R12_EEU,biomass_shipped_imp,2012,M1,year,5.822004830011095e-05,GWa
10301,R12_EEU,coal_shipped_imp,2012,M1,year,3.744821865233294,GWa
10302,R12_EEU,crudeoil_shipped_imp,2012,M1,year,2.961867093987878e-07,GWa
10303,R12_EEU,eth_shipped_imp,2012,M1,year,4.4880016062483995e-05,GWa
10304,R12_EEU,foil_shipped_imp,2012,M1,year,0.9282149481048012,GWa
10306,R12_EEU,loil_shipped_imp,2012,M1,year,0.941063255427424,GWa
10308,R12_FSU,biomass_shipped_imp,2012,M1,year,0.001446981080179536,GWa
10309,R12_FSU,coal_shipped_imp,2012,M1,year,3.574385185473312,GWa
10310,R12_FSU,crudeoil_shipped_imp,2012,M1,year,1.3569564799999999e-09,GWa
10311,R12_FSU,eth_shipped_imp,2012,M1,year,0.002419522732311798,GWa
10312,R12_FSU,foil_shipped_imp,2012,M1,year,0.03292273325883793,GWa
10314,R12_FSU,loil_shipped_imp,2012,M1,year,0.05940376264266377,GWa
10316,R12_LAM,LNG_shipped_imp,2012,M1,year,0.004820224,GWa
10317,R12_LAM,biomass_shipped_imp,2012,M1,year,0.011935175259320094,GWa
10318,R12_LAM,coal_shipped_imp,2012,M1,year,14.603052269606543,GWa
10319,R12_LAM,crudeoil_shipped_imp,2012,M1,year,0.7234687915424249,GWa
10320,R12_LAM,eth_shipped_imp,2012,M1,year,0.7490153919855627,GWa
10321,R12_LAM,foil_shipped_imp,2012,M1,year,9.309862325778159,GWa
10322,R12_LAM,gas_piped_imp,2012,M1,year,22.117439263999998,GWa
10324,R12_LAM,loil_shipped_imp,2012,M1,year,75.66491245211252,GWa
10326,R12_MEA,biomass_shipped_imp,2012,M1,year,0.00023116559547603532,GWa
10327,R12_MEA,coal_shipped_imp,2012,M1,year,5.62245799929109,GWa
10328,R12_MEA,crudeoil_shipped_imp,2012,M1,year,8.624589601764361e-05,GWa
10329,R12_MEA,eth_shipped_imp,2012,M1,year,0.058512271326005456,GWa
10330,R12_MEA,foil_shipped_imp,2012,M1,year,2.276576067928636,GWa
10332,R12_MEA,loil_shipped_imp,2012,M1,year,5.606092450690787,GWa
10343,R12_PAO,LNG_shipped_imp,2012,M1,year,0.358440736,GWa
10344,R12_PAO,biomass_shipped_imp,2012,M1,year,0.01266621926268422,GWa
10345,R12_PAO,coal_shipped_imp,2012,M1,year,13.82791962146956,GWa
10346,R12_PAO,eth_shipped_imp,2012,M1,year,0.022179750893796212,GWa
10347,R12_PAO,foil_shipped_imp,2012,M1,year,6.575487419021495,GWa
10348,R12_PAO,lh2_shipped_imp,2012,M1,year,0.0,GWa
10349,R12_PAO,loil_shipped_imp,2012,M1,year,1.6272898875624586,GWa
10351,R12_PAS,LNG_shipped_imp,2012,M1,year,0.09878287999999999,GWa
10352,R12_PAS,biomass_shipped_imp,2012,M1,year,0.002788576389662555,GWa
10353,R12_PAS,coal_shipped_imp,2012,M1,year,15.500875517680463,GWa
10354,R12_PAS,crudeoil_shipped_imp,2012,M1,year,0.001259758944301583,GWa
10355,R12_PAS,eth_shipped_imp,2012,M1,year,0.03186251327678336,GWa
10356,R12_PAS,foil_shipped_imp,2012,M1,year,1.4228786061184293,GWa
10358,R12_PAS,loil_shipped_imp,2012,M1,year,9.505197030643727,GWa
10360,R12_RCPA,coal_shipped_imp,2012,M1,year,0.00022605189816372174,GWa
10361,R12_RCPA,eth_shipped_imp,2012,M1,year,2.230811588174538e-06,GWa
10362,R12_RCPA,foil_shipped_imp,2012,M1,year,0.0016873371699199999,GWa
10363,R12_RCPA,lh2_shipped_imp,2012,M1,year,0.0,GWa
10364,R12_RCPA,loil_shipped_imp,2012,M1,year,0.017459120987933553,GWa
10366,R12_SAS,biomass_shipped_imp,2012,M1,year,1.1397571688640078e-06,GWa
10367,R12_SAS,coal_shipped_imp,2012,M1,year,5.280145869232082,GWa
10368,R12_SAS,crudeoil_shipped_imp,2012,M1,year,0.39083422683556474,GWa
10369,R12_SAS,eth_shipped_imp,2012,M1,year,0.014037023482913625,GWa
10370,R12_SAS,foil_shipped_imp,2012,M1,year,2.164981460736271,GWa
10372,R12_SAS,loil_shipped_imp,2012,M1,year,0.15456740558369353,GWa
10374,R12_WEU,biomass_shipped_imp,2012,M1,year,0.0010577836062390686,GWa
10375,R12_WEU,coal_shipped_imp,2012,M1,year,49.6809872464745,GWa
10376,R12_WEU,crudeoil_shipped_imp,2012,M1,year,1.2788211568099261,GWa
10377,R12_WEU,eth_shipped_imp,2012,M1,year,0.2159153145089323,GWa
10378,R12_WEU,foil_shipped_imp,2012,M1,year,13.021897293915316,GWa
10380,R12_WEU,loil_shipped_imp,2012,M1,year,35.153247197739674,GWa
10390,R12_AFR,biomass_shipped_imp,2012,M1,year,2.050881270839814e-05,GWa
10391,R12_AFR,coal_shipped_imp,2012,M1,year,0.29998511508261905,GWa
10392,R12_AFR,crudeoil_shipped_imp,2012,M1,year,0.00016679841575166545,GWa
10393,R12_AFR,eth_shipped_imp,2012,M1,year,2.9745855999999994e-08,GWa
10394,R12_AFR,foil_shipped_imp,2012,M1,year,0.001451711936,GWa
10395,R12_AFR,loil_shipped_imp,2012,M1,year,0.004456311196016329,GWa
10397,R12_CHN,LNG_shipped_imp,2012,M1,year,5.925989727999999,GWa
10398,R12_CHN,biomass_shipped_imp,2012,M1,year,0.0001840432032208682,GWa
10399,R12_CHN,coal_shipped_imp,2012,M1,year,51.38833134283583,GWa
10400,R12_CHN,crudeoil_shipped_imp,2012,M1,year,4.69825000960406,GWa
10401,R12_CHN,eth_shipped_imp,2012,M1,year,0.0002632797215744,GWa
10402,R12_CHN,foil_shipped_imp,2012,M1,year,0.08332243059408001,GWa
10404,R12_CHN,loil_shipped_imp,2012,M1,year,5.504767740615256,GWa
10406,R12_EEU,biomass_shipped_imp,2012,M1,year,4.003573799215026e-05,GWa
10407,R12_EEU,coal_shipped_imp,2012,M1,year,0.27568348321911496,GWa
10408,R12_EEU,crudeoil_shipped_imp,2012,M1,year,1.4675837729727999e-08,GWa
10409,R12_EEU,foil_shipped_imp,2012,M1,year,0.001643187152704,GWa
10410,R12_EEU,loil_shipped_imp,2012,M1,year,0.000532734230896107,GWa
10412,R12_FSU,foil_shipped_imp,2012,M1,year,0.0028266772865984,GWa
10413,R12_FSU,loil_shipped_imp,2012,M1,year,0.01814890419040597,GWa
10415,R12_LAM,coal_shipped_imp,2012,M1,year,6.068280572889924,GWa
10416,R12_LAM,crudeoil_shipped_imp,2012,M1,year,0.5113637427677363,GWa
10417,R12_LAM,eth_shipped_imp,2012,M1,year,0.0010190479828351999,GWa
10418,R12_LAM,foil_shipped_imp,2012,M1,year,0.012226911592659198,GWa
10419,R12_LAM,loil_shipped_imp,2012,M1,year,0.7284174008595954,GWa
10421,R12_MEA,LNG_shipped_imp,2012,M1,year,0.09640447999999999,GWa
10422,R12_MEA,biomass_shipped_imp,2012,M1,year,3.21604606997555e-07,GWa
10423,R12_MEA,coal_shipped_imp,2012,M1,year,0.5502272605888536,GWa
10424,R12_MEA,crudeoil_shipped_imp,2012,M1,year,9.204293956921212e-07,GWa
10425,R12_MEA,eth_shipped_imp,2012,M1,year,3.2703443968e-06,GWa
10426,R12_MEA,foil_shipped_imp,2012,M1,year,0.3965768216215808,GWa
10427,R12_MEA,loil_shipped_imp,2012,M1,year,0.011376237839711879,GWa
10429,R12_NAM,biomass_shipped_imp,2012,M1,year,0.00013880343083517836,GWa
10430,R12_NAM,coal_shipped_imp,2012,M1,year,0.04032120741341406,GWa
10431,R12_NAM,crudeoil_shipped_imp,2012,M1,year,0.4273574645160523,GWa
10432,R12_NAM,eth_shipped_imp,2012,M1,year,0.0006126728463872,GWa
10433,R12_NAM,foil_shipped_imp,2012,M1,year,0.0485922053941888,GWa
10434,R12_NAM,loil_shipped_imp,2012,M1,year,0.8496531172424561,GWa
10445,R12_PAS,LNG_shipped_imp,2012,M1,year,1.4402956159999998,GWa
10446,R12_PAS,biomass_shipped_imp,2012,M1,year,0.0002795613236449287,GWa
10447,R12_PAS,coal_shipped_imp,2012,M1,year,43.713917679539954,GWa
10448,R12_PAS,crudeoil_shipped_imp,2012,M1,year,10.54749319463448,GWa
10449,R12_PAS,eth_shipped_imp,2012,M1,year,0.01796220914115834,GWa
10450,R12_PAS,foil_shipped_imp,2012,M1,year,0.0275234115758912,GWa
10452,R12_PAS,loil_shipped_imp,2012,M1,year,9.794601632899113,GWa
10454,R12_RCPA,coal_shipped_imp,2012,M1,year,0.17831466579960825,GWa
10455,R12_RCPA,crudeoil_shipped_imp,2012,M1,year,0.0632523233032689,GWa
10456,R12_RCPA,eth_shipped_imp,2012,M1,year,6.42349012096e-05,GWa
10457,R12_RCPA,foil_shipped_imp,2012,M1,year,0.0141771730624,GWa
10459,R12_RCPA,loil_shipped_imp,2012,M1,year,0.03027082127267481,GWa
10461,R12_SAS,coal_shipped_imp,2012,M1,year,28.18673268584103,GWa
10462,R12_SAS,crudeoil_shipped_imp,2012,M1,year,0.45779470433801145,GWa
10463,R12_SAS,eth_shipped_imp,2012,M1,year,1.57933497728e-05,GWa
10464,R12_SAS,foil_shipped_imp,2012,M1,year,0.0163459411781504,GWa
10465,R12_SAS,loil_shipped_imp,2012,M1,year,0.09926765714057974,GWa
10467,R12_WEU,coal_shipped_imp,2012,M1,year,15.184314100714547,GWa
10468,R12_WEU,crudeoil_shipped_imp,2012,M1,year,2.2429996171189905e-05,GWa
10469,R12_WEU,eth_shipped_imp,2012,M1,year,0.0006507545113737999,GWa
10470,R12_WEU,foil_shipped_imp,2012,M1,year,0.038764061632672,GWa
10471,R12_WEU,loil_shipped_imp,2012,M1,year,0.2729842891055666,GWa
10481,R12_AFR,biomass_shipped_imp,2012,M1,year,1.1451837440000001e-05,GWa
10482,R12_AFR,coal_shipped_imp,2012,M1,year,0.03765676060545613,GWa
10483,R12_AFR,crudeoil_shipped_imp,2012,M1,year,4.746304112094744e-06,GWa
10484,R12_AFR,eth_shipped_imp,2012,M1,year,0.0007001961548803777,GWa
10485,R12_AFR,foil_shipped_imp,2012,M1,year,0.06226507086887244,GWa
10487,R12_AFR,loil_shipped_imp,2012,M1,year,7.23028712983377,GWa
10489,R12_CHN,LNG_shipped_imp,2012,M1,year,7.024747103999999,GWa
10490,R12_CHN,biomass_shipped_imp,2012,M1,year,2.0486600260057554e-05,GWa
10491,R12_CHN,coal_shipped_imp,2012,M1,year,96.86164698868531,GWa
10492,R12_CHN,crudeoil_shipped_imp,2012,M1,year,3.2766931966892234,GWa
10493,R12_CHN,eth_shipped_imp,2012,M1,year,0.0020123545071101434,GWa
10494,R12_CHN,foil_shipped_imp,2012,M1,year,3.856022745633877,GWa
10496,R12_CHN,loil_shipped_imp,2012,M1,year,42.8600942449552,GWa
10498,R12_EEU,biomass_shipped_imp,2012,M1,year,1.1142328319999998e-08,GWa
10499,R12_EEU,coal_shipped_imp,2012,M1,year,0.8416435905070604,GWa
10500,R12_EEU,eth_shipped_imp,2012,M1,year,3.100942604645984e-08,GWa
10501,R12_EEU,foil_shipped_imp,2012,M1,year,0.00022375719852868646,GWa
10502,R12_EEU,loil_shipped_imp,2012,M1,year,0.11713429671385929,GWa
10504,R12_FSU,biomass_shipped_imp,2012,M1,year,3.040032737767429e-06,GWa
10505,R12_FSU,coal_shipped_imp,2012,M1,year,0.1204828233028509,GWa
10506,R12_FSU,foil_shipped_imp,2012,M1,year,0.0007775435726615725,GWa
10507,R12_FSU,loil_shipped_imp,2012,M1,year,0.11062874515426044,GWa
10509,R12_LAM,LNG_shipped_imp,2012,M1,year,0.40613558399999994,GWa
10510,R12_LAM,coal_shipped_imp,2012,M1,year,0.1527637402328691,GWa
10511,R12_LAM,crudeoil_shipped_imp,2012,M1,year,0.10206101540825933,GWa
10512,R12_LAM,eth_shipped_imp,2012,M1,year,2.771812002080643e-05,GWa
10513,R12_LAM,foil_shipped_imp,2012,M1,year,0.01701089193201725,GWa
10515,R12_LAM,loil_shipped_imp,2012,M1,year,1.9253774775368167,GWa
10517,R12_MEA,biomass_shipped_imp,2012,M1,year,5.532356868561067e-05,GWa
10518,R12_MEA,coal_shipped_imp,2012,M1,year,0.07995159591841047,GWa
10519,R12_MEA,crudeoil_shipped_imp,2012,M1,year,6.533151941900607e-07,GWa
10520,R12_MEA,eth_shipped_imp,2012,M1,year,5.289065972633406e-05,GWa
10521,R12_MEA,foil_shipped_imp,2012,M1,year,0.05665106493885097,GWa
10523,R12_MEA,loil_shipped_imp,2012,M1,year,1.1990671629411136,GWa
10525,R12_NAM,biomass_shipped_imp,2012,M1,year,2.6417521289084876e-06,GWa
10526,R12_NAM,coal_shipped_imp,2012,M1,year,0.2953259137956346,GWa
10527,R12_NAM,crudeoil_shipped_imp,2012,M1,year,1.7932851127304028,GWa
10528,R12_NAM,eth_shipped_imp,2012,M1,year,5.346576542758596e-07,GWa
10529,R12_NAM,foil_shipped_imp,2012,M1,year,0.07804530168834252,GWa
10531,R12_NAM,loil_shipped_imp,2012,M1,year,5.569885406365038,GWa
10533,R12_PAO,LNG_shipped_imp,2012,M1,year,44.83575750399999,GWa
10534,R12_PAO,biomass_shipped_imp,2012,M1,year,6.281937556548863e-05,GWa
10535,R12_PAO,coal_shipped_imp,2012,M1,year,28.698075662071258,GWa
10536,R12_PAO,crudeoil_shipped_imp,2012,M1,year,28.382944642163555,GWa
10537,R12_PAO,eth_shipped_imp,2012,M1,year,0.07981085849933034,GWa
10538,R12_PAO,foil_shipped_imp,2012,M1,year,2.6648293652441013,GWa
10540,R12_PAO,loil_shipped_imp,2012,M1,year,44.67961486816454,GWa
10552,R12_RCPA,biomass_shipped_imp,2012,M1,year,6.332754809604364e-06,GWa
10553,R12_RCPA,coal_shipped_imp,2012,M1,year,1.179582346618663,GWa
10554,R12_RCPA,crudeoil_shipped_imp,2012,M1,year,1.0643638343569635,GWa
10555,R12_RCPA,eth_shipped_imp,2012,M1,year,0.0009528439886891402,GWa
10556,R12_RCPA,foil_shipped_imp,2012,M1,year,0.3597677247237986,GWa
10558,R12_RCPA,loil_shipped_imp,2012,M1,year,10.228799346566342,GWa
10560,R12_SAS,biomass_shipped_imp,2012,M1,year,1.1740120301197428e-05,GWa
10561,R12_SAS,coal_shipped_imp,2012,M1,year,58.94321836112129,GWa
10562,R12_SAS,crudeoil_shipped_imp,2012,M1,year,5.099318680767559,GWa
10563,R12_SAS,eth_shipped_imp,2012,M1,year,0.0010771016411595196,GWa
10564,R12_SAS,foil_shipped_imp,2012,M1,year,0.33155842404013175,GWa
10566,R12_SAS,loil_shipped_imp,2012,M1,year,8.104676200444919,GWa
10568,R12_WEU,biomass_shipped_imp,2012,M1,year,6.6493925500845835e-06,GWa
10569,R12_WEU,coal_shipped_imp,2012,M1,year,7.0276643199631135,GWa
10570,R12_WEU,crudeoil_shipped_imp,2012,M1,year,1.8059701362701745e-06,GWa
10571,R12_WEU,eth_shipped_imp,2012,M1,year,0.01159696041446073,GWa
10572,R12_WEU,foil_shipped_imp,2012,M1,year,0.0673083358638586,GWa
10574,R12_WEU,loil_shipped_imp,2012,M1,year,7.307087390289419,GWa
10580,R12_AFR,coal_shipped_imp,2012,M1,year,0.03964390264241734,GWa
10581,R12_AFR,foil_shipped_imp,2012,M1,year,4.8430712672024566e-05,GWa
10582,R12_AFR,loil_shipped_imp,2012,M1,year,0.01220156549380889,GWa
10584,R12_CHN,biomass_shipped_imp,2012,M1,year,0.0007728376006561381,GWa
10585,R12_CHN,coal_shipped_imp,2012,M1,year,41.783312258256196,GWa
10586,R12_CHN,crudeoil_shipped_imp,2012,M1,year,1.8345559915567051,GWa
10587,R12_CHN,eth_shipped_imp,2012,M1,year,0.0033969308615935997,GWa
10588,R12_CHN,foil_shipped_imp,2012,M1,year,0.00011973373659235876,GWa
10589,R12_CHN,loil_shipped_imp,2012,M1,year,0.22386920421413872,GWa
10591,R12_EEU,loil_shipped_imp,2012,M1,year,1.8909453470847998e-05,GWa
10593,R12_FSU,coal_shipped_imp,2012,M1,year,0.001716857493027164,GWa
10594,R12_FSU,crudeoil_shipped_imp,2012,M1,year,1.0813030911999999e-07,GWa
10595,R12_FSU,loil_shipped_imp,2012,M1,year,0.001331727954827712,GWa
10597,R12_LAM,coal_shipped_imp,2012,M1,year,1.1821787353663253e-07,GWa
10598,R12_LAM,loil_shipped_imp,2012,M1,year,0.01329402002832003,GWa
10600,R12_MEA,eth_shipped_imp,2012,M1,year,0.00012507792495359998,GWa
10601,R12_MEA,loil_shipped_imp,2012,M1,year,6.6286249899136e-05,GWa
10603,R12_NAM,coal_shipped_imp,2012,M1,year,7.24276891943891e-07,GWa
10604,R12_NAM,crudeoil_shipped_imp,2012,M1,year,0.5533200385513446,GWa
10605,R12_NAM,foil_shipped_imp,2012,M1,year,1.4986355940893328e-05,GWa
10606,R12_NAM,loil_shipped_imp,2012,M1,year,0.03396549758781305,GWa
10608,R12_PAO,biomass_shipped_imp,2012,M1,year,1.5481722934538672e-05,GWa
10609,R12_PAO,coal_shipped_imp,2012,M1,year,0.9091780070313712,GWa
10610,R12_PAO,crudeoil_shipped_imp,2012,M1,year,7.7164107672287985,GWa
10611,R12_PAO,eth_shipped_imp,2012,M1,year,0.00044899329916159997,GWa
10612,R12_PAO,foil_shipped_imp,2012,M1,year,0.006950848657947279,GWa
10613,R12_PAO,loil_shipped_imp,2012,M1,year,0.003513774886157664,GWa
10615,R12_PAS,biomass_shipped_imp,2012,M1,year,4.487408683835093e-05,GWa
10616,R12_PAS,coal_shipped_imp,2012,M1,year,1.4655825318107885,GWa
10617,R12_PAS,crudeoil_shipped_imp,2012,M1,year,3.748762846469689,GWa
10618,R12_PAS,eth_shipped_imp,2012,M1,year,0.09176044945401582,GWa
10619,R12_PAS,foil_shipped_imp,2012,M1,year,3.982762196872175e-05,GWa
10620,R12_PAS,loil_shipped_imp,2012,M1,year,0.1078235519345578,GWa
10630,R12_SAS,coal_shipped_imp,2012,M1,year,0.20208030842983116,GWa
10631,R12_SAS,eth_shipped_imp,2012,M1,year,0.0002046455401088,GWa
10632,R12_SAS,foil_shipped_imp,2012,M1,year,7.72884437262845e-05,GWa
10633,R12_SAS,loil_shipped_imp,2012,M1,year,0.18747031851728824,GWa
10635,R12_WEU,biomass_shipped_imp,2012,M1,year,3.321591983468956e-08,GWa
10636,R12_WEU,coal_shipped_imp,2012,M1,year,0.0016367985546624,GWa
10637,R12_WEU,eth_shipped_imp,2012,M1,year,0.0,GWa
10638,R12_WEU,foil_shipped_imp,2012,M1,year,1.3582493717143766e-06,GWa
10639,R12_WEU,loil_shipped_imp,2012,M1,year,0.0590821139485276,GWa
10646,R12_AFR,biomass_shipped_imp,2012,M1,year,0.00016162369904908208,GWa
10647,R12_AFR,coal_shipped_imp,2012,M1,year,0.0027117944999327354,GWa
10648,R12_AFR,crudeoil_shipped_imp,2012,M1,year,5.6346300991199994e-05,GWa
10649,R12_AFR,eth_shipped_imp,2012,M1,year,0.0818949266854561,GWa
10650,R12_AFR,foil_shipped_imp,2012,M1,year,0.1236048593205969,GWa
10652,R12_AFR,loil_shipped_imp,2012,M1,year,7.926211243858132,GWa
10654,R12_CHN,biomass_shipped_imp,2012,M1,year,4.4000228760456994e-05,GWa
10655,R12_CHN,coal_shipped_imp,2012,M1,year,0.0287741954459558,GWa
10656,R12_CHN,eth_shipped_imp,2012,M1,year,0.004943228209126588,GWa
10657,R12_CHN,foil_shipped_imp,2012,M1,year,0.12560547918316156,GWa
10658,R12_CHN,loil_shipped_imp,2012,M1,year,0.7168284416061169,GWa
10660,R12_EEU,biomass_shipped_imp,2012,M1,year,4.5633086128031455e-08,GWa
10661,R12_EEU,coal_shipped_imp,2012,M1,year,0.00015865713719038902,GWa
10662,R12_EEU,crudeoil_shipped_imp,2012,M1,year,5.470193152e-09,GWa
10663,R12_EEU,eth_shipped_imp,2012,M1,year,8.875671821013397e-05,GWa
10664,R12_EEU,foil_shipped_imp,2012,M1,year,0.00054850724224,GWa
10665,R12_EEU,loil_shipped_imp,2012,M1,year,0.43144104845677517,GWa
10667,R12_FSU,biomass_shipped_imp,2012,M1,year,1.9512024684200114e-05,GWa
10668,R12_FSU,coal_shipped_imp,2012,M1,year,1.4077121458461538e-05,GWa
