Model,Scenario,Region,Variable,Unit,Exporter,Importer,Value,Year
SSP_SSP2_v6.4,baseline,R12_SAS>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_SAS,R12_GLB,0.0,2015
SSP_SSP2_v6.4,baseline,R12_GLB>R12_WEU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_WEU,52.78,2015
SSP_SSP2_v6.4,baseline,R12_WEU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_WEU,R12_GLB,57.122,2015
steel_trade,only_steel,R12_AFR>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_CHN,1.832227508,2015
steel_trade,only_steel,R12_AFR>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_EEU,0.057492167,2015
steel_trade,only_steel,R12_AFR>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_FSU,0.03696904,2015
steel_trade,only_steel,R12_AFR>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_LAM,0.123377423,2015
steel_trade,only_steel,R12_AFR>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_MEA,0.447622452,2015
steel_trade,only_steel,R12_AFR>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_NAM,0.880460961,2015
steel_trade,only_steel,R12_AFR>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAO,0.386471377,2015
steel_trade,only_steel,R12_AFR>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAS,0.552703781,2015
steel_trade,only_steel,R12_AFR>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_RCPA,0.049139059,2015
steel_trade,only_steel,R12_AFR>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_SAS,1.93392317,2015
steel_trade,only_steel,R12_AFR>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_WEU,3.404026509,2015
steel_trade,only_steel,R12_CHN>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_AFR,8.964607676,2015
steel_trade,only_steel,R12_CHN>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_EEU,0.923072466,2015
steel_trade,only_steel,R12_CHN>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_FSU,2.415462982,2015
steel_trade,only_steel,R12_CHN>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_LAM,12.016846595,2015
steel_trade,only_steel,R12_CHN>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_MEA,15.467009223,2015
steel_trade,only_steel,R12_CHN>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_NAM,7.077808551,2015
steel_trade,only_steel,R12_CHN>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAO,4.671307134,2015
steel_trade,only_steel,R12_CHN>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAS,38.896270232,2015
steel_trade,only_steel,R12_CHN>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_RCPA,11.518681136,2015
steel_trade,only_steel,R12_CHN>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_SAS,10.531387866,2015
steel_trade,only_steel,R12_CHN>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_WEU,12.83173275,2015
steel_trade,only_steel,R12_EEU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_AFR,0.05490107,2015
steel_trade,only_steel,R12_EEU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_CHN,0.106341301,2015
steel_trade,only_steel,R12_EEU>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_FSU,0.62293636,2015
steel_trade,only_steel,R12_EEU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_LAM,0.200227121,2015
steel_trade,only_steel,R12_EEU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_MEA,0.733755976,2015
steel_trade,only_steel,R12_EEU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_NAM,0.419707553,2015
steel_trade,only_steel,R12_EEU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_PAO,0.02484197,2015
steel_trade,only_steel,R12_EEU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_PAS,0.2926742,2015
steel_trade,only_steel,R12_EEU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_RCPA,0.008088217,2015
steel_trade,only_steel,R12_EEU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_SAS,0.242098411,2015
steel_trade,only_steel,R12_EEU>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_WEU,20.902686572,2015
steel_trade,only_steel,R12_FSU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_AFR,1.263658536,2015
steel_trade,only_steel,R12_FSU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_CHN,0.577364214,2015
steel_trade,only_steel,R12_FSU>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_EEU,6.362448759,2015
steel_trade,only_steel,R12_FSU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_LAM,3.4520090549999995,2015
steel_trade,only_steel,R12_FSU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_MEA,11.400481921,2015
steel_trade,only_steel,R12_FSU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_NAM,4.722449687,2015
steel_trade,only_steel,R12_FSU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_PAO,0.563608661,2015
steel_trade,only_steel,R12_FSU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_PAS,2.112867352,2015
steel_trade,only_steel,R12_FSU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_RCPA,0.08854563,2015
steel_trade,only_steel,R12_FSU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_SAS,1.445964646,2015
steel_trade,only_steel,R12_FSU>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_WEU,29.255769808,2015
steel_trade,only_steel,R12_LAM>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_AFR,0.294669994,2015
steel_trade,only_steel,R12_LAM>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_CHN,0.4300062209999999,2015
steel_trade,only_steel,R12_LAM>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_EEU,0.079747383,2015
steel_trade,only_steel,R12_LAM>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_FSU,0.024334001,2015
steel_trade,only_steel,R12_LAM>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_MEA,1.498717529,2015
steel_trade,only_steel,R12_LAM>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_NAM,12.570397592,2015
steel_trade,only_steel,R12_LAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAO,0.117023025,2015
steel_trade,only_steel,R12_LAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAS,1.865802354,2015
steel_trade,only_steel,R12_LAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_RCPA,0.364450597,2015
steel_trade,only_steel,R12_LAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_SAS,1.158709513,2015
steel_trade,only_steel,R12_LAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_WEU,5.805158176,2015
steel_trade,only_steel,R12_MEA>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_AFR,0.479090274,2015
steel_trade,only_steel,R12_MEA>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_CHN,0.20583116,2015
steel_trade,only_steel,R12_MEA>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_EEU,0.106288629,2015
steel_trade,only_steel,R12_MEA>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_FSU,0.487884855,2015
steel_trade,only_steel,R12_MEA>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_LAM,0.1838179499999999,2015
steel_trade,only_steel,R12_MEA>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_NAM,1.167616629,2015
steel_trade,only_steel,R12_MEA>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAO,0.07236087,2015
steel_trade,only_steel,R12_MEA>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAS,0.654347798,2015
steel_trade,only_steel,R12_MEA>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_RCPA,0.0044460659999999,2015
steel_trade,only_steel,R12_MEA>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_SAS,2.846157437,2015
steel_trade,only_steel,R12_MEA>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_WEU,2.525993092,2015
steel_trade,only_steel,R12_NAM>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_AFR,0.157838539,2015
steel_trade,only_steel,R12_NAM>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_CHN,0.758452013,2015
steel_trade,only_steel,R12_NAM>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_EEU,0.058915769,2015
steel_trade,only_steel,R12_NAM>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_FSU,0.038424052,2015
steel_trade,only_steel,R12_NAM>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_LAM,8.917194487,2015
steel_trade,only_steel,R12_NAM>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_MEA,1.134353534,2015
steel_trade,only_steel,R12_NAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAO,0.141987015,2015
steel_trade,only_steel,R12_NAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAS,1.890035629,2015
steel_trade,only_steel,R12_NAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_RCPA,0.3286485440000001,2015
steel_trade,only_steel,R12_NAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_SAS,5.070004261,2015
steel_trade,only_steel,R12_NAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_WEU,5.056093693,2015
steel_trade,only_steel,R12_PAO>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_AFR,1.067102994,2015
steel_trade,only_steel,R12_PAO>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_CHN,8.015291798,2015
steel_trade,only_steel,R12_PAO>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_EEU,0.077800395,2015
steel_trade,only_steel,R12_PAO>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_FSU,0.411093767,2015
steel_trade,only_steel,R12_PAO>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_LAM,3.359655561,2015
steel_trade,only_steel,R12_PAO>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_MEA,2.537473515,2015
steel_trade,only_steel,R12_PAO>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_NAM,3.699204548,2015
steel_trade,only_steel,R12_PAO>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_PAS,20.897581574,2015
steel_trade,only_steel,R12_PAO>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_RCPA,4.769029886,2015
steel_trade,only_steel,R12_PAO>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_SAS,5.29501811,2015
steel_trade,only_steel,R12_PAO>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_WEU,0.972819838,2015
steel_trade,only_steel,R12_PAS>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_AFR,0.426181849,2015
steel_trade,only_steel,R12_PAS>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_CHN,5.272037479,2015
steel_trade,only_steel,R12_PAS>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_EEU,0.781467484,2015
steel_trade,only_steel,R12_PAS>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_FSU,0.362536417,2015
steel_trade,only_steel,R12_PAS>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_LAM,2.852285513,2015
steel_trade,only_steel,R12_PAS>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_MEA,3.204132313,2015
steel_trade,only_steel,R12_PAS>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_NAM,5.731007091,2015
steel_trade,only_steel,R12_PAS>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_PAO,5.684640533,2015
steel_trade,only_steel,R12_PAS>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_RCPA,2.890453172,2015
steel_trade,only_steel,R12_PAS>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_SAS,5.753947656,2015
steel_trade,only_steel,R12_PAS>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_WEU,3.472411776,2015
steel_trade,only_steel,R12_RCPA>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_AFR,0.0929063629999999,2015
steel_trade,only_steel,R12_RCPA>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_CHN,0.215383239,2015
steel_trade,only_steel,R12_RCPA>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_EEU,0.060867464,2015
steel_trade,only_steel,R12_RCPA>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_FSU,0.013739656,2015
steel_trade,only_steel,R12_RCPA>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_LAM,0.068003474,2015
steel_trade,only_steel,R12_RCPA>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_MEA,0.093799354,2015
steel_trade,only_steel,R12_RCPA>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_NAM,0.376401058,2015
steel_trade,only_steel,R12_RCPA>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_PAO,0.188126587,2015
steel_trade,only_steel,R12_RCPA>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_PAS,1.544407051,2015
steel_trade,only_steel,R12_RCPA>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_SAS,3.763932039,2015
steel_trade,only_steel,R12_RCPA>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_WEU,0.214650861,2015
steel_trade,only_steel,R12_SAS>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_AFR,1.031734003,2015
steel_trade,only_steel,R12_SAS>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_CHN,0.181669203,2015
steel_trade,only_steel,R12_SAS>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_EEU,0.19956631,2015
steel_trade,only_steel,R12_SAS>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_FSU,0.064629035,2015
steel_trade,only_steel,R12_SAS>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_LAM,0.8088704760000001,2015
steel_trade,only_steel,R12_SAS>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_MEA,2.844477351,2015
steel_trade,only_steel,R12_SAS>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_NAM,1.404397078,2015
steel_trade,only_steel,R12_SAS>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_PAO,0.334356797,2015
steel_trade,only_steel,R12_SAS>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_PAS,1.167090192,2015
steel_trade,only_steel,R12_SAS>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_RCPA,0.109997817,2015
steel_trade,only_steel,R12_SAS>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_WEU,2.132321197,2015
steel_trade,only_steel,R12_WEU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_AFR,3.061432325,2015
steel_trade,only_steel,R12_WEU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_CHN,1.987175412,2015
steel_trade,only_steel,R12_WEU>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_EEU,18.544688926,2015
steel_trade,only_steel,R12_WEU>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_FSU,2.040166801,2015
steel_trade,only_steel,R12_WEU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_LAM,4.348087669,2015
steel_trade,only_steel,R12_WEU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_MEA,19.876424127,2015
steel_trade,only_steel,R12_WEU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_NAM,10.406005288,2015
steel_trade,only_steel,R12_WEU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_PAO,0.545216978,2015
steel_trade,only_steel,R12_WEU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_PAS,2.065686372,2015
steel_trade,only_steel,R12_WEU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_RCPA,0.123982182,2015
steel_trade,only_steel,R12_WEU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_SAS,4.606260331,2015
SSP_SSP2_v6.4,baseline,R12_GLB>R12_AFR,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_AFR,20.4701408,2020
SSP_SSP2_v6.4,baseline,R12_AFR>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_AFR,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_CHN,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_CHN,0.0,2020
SSP_SSP2_v6.4,baseline,R12_CHN>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_CHN,R12_GLB,47.78976680000005,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_EEU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_EEU,28.100059399999992,2020
SSP_SSP2_v6.4,baseline,R12_EEU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_EEU,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_FSU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_FSU,0.0,2020
SSP_SSP2_v6.4,baseline,R12_FSU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_FSU,R12_GLB,64.6524802079999,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_LAM,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_LAM,19.733220000000003,2020
SSP_SSP2_v6.4,baseline,R12_LAM>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_LAM,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_MEA,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_MEA,27.837454599999987,2020
SSP_SSP2_v6.4,baseline,R12_MEA>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_MEA,R12_GLB,6.2,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_NAM,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_NAM,34.53499999999997,2020
SSP_SSP2_v6.4,baseline,R12_NAM>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_NAM,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_PAO,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_PAO,0.0,2020
SSP_SSP2_v6.4,baseline,R12_PAO>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_PAO,R12_GLB,51.54620800000001,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_PAS,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_PAS,35.25967800000001,2020
SSP_SSP2_v6.4,baseline,R12_PAS>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_PAS,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_RCPA,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_RCPA,15.714367999999986,2020
SSP_SSP2_v6.4,baseline,R12_RCPA>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_RCPA,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_SAS,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_SAS,0.0,2020
SSP_SSP2_v6.4,baseline,R12_SAS>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_SAS,R12_GLB,0.0,2020
SSP_SSP2_v6.4,baseline,R12_GLB>R12_WEU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_WEU,0.0,2020
SSP_SSP2_v6.4,baseline,R12_WEU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_WEU,R12_GLB,13.277964999999996,2020
steel_trade,only_steel,R12_AFR>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_CHN,1.53244871,2020
steel_trade,only_steel,R12_AFR>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_EEU,0.05223057,2020
steel_trade,only_steel,R12_AFR>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_FSU,0.013528322,2020
steel_trade,only_steel,R12_AFR>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_LAM,0.058110204,2020
steel_trade,only_steel,R12_AFR>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_MEA,0.654145058,2020
steel_trade,only_steel,R12_AFR>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_NAM,0.46802442,2020
steel_trade,only_steel,R12_AFR>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAO,0.244594828,2020
steel_trade,only_steel,R12_AFR>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAS,0.828316465,2020
steel_trade,only_steel,R12_AFR>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_RCPA,0.006203293,2020
steel_trade,only_steel,R12_AFR>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_SAS,0.758082435,2020
steel_trade,only_steel,R12_AFR>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_WEU,0.957658135,2020
steel_trade,only_steel,R12_CHN>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_AFR,7.306408713,2020
steel_trade,only_steel,R12_CHN>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_EEU,1.085619313,2020
steel_trade,only_steel,R12_CHN>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_FSU,2.798329265,2020
steel_trade,only_steel,R12_CHN>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_LAM,7.191158733,2020
steel_trade,only_steel,R12_CHN>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_MEA,8.230946766,2020
steel_trade,only_steel,R12_CHN>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_NAM,4.760404642,2020
steel_trade,only_steel,R12_CHN>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAO,3.993268931,2020
steel_trade,only_steel,R12_CHN>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAS,22.33735721,2020
steel_trade,only_steel,R12_CHN>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_RCPA,5.399587169,2020
steel_trade,only_steel,R12_CHN>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_SAS,4.404461921,2020
steel_trade,only_steel,R12_CHN>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_WEU,5.631741448,2020
