YEAR,EXPORTER,IMPORTER,MESSAGE COMMODITY,ENERGY (TJ),EXPORTER REGION,IMPORTER REGION,PAIR,REGION PAIR
2022,USA,MLT,LNG_shipped,4879.464,R12_NAM,R12_WEU,USA-MLT,R12_NAM-R12_WEU
2022,GBR,BRA,LNG_shipped,5118.757,R12_WEU,R12_LAM,GBR-BRA,R12_WEU-R12_LAM
2022,AUS,NLD,LNG_shipped,5192.995,R12_PAO,R12_WEU,AUS-NLD,R12_PAO-R12_WEU
2022,IDN,THA,LNG_shipped,5313.816,R12_PAS,R12_PAS,IDN-THA,R12_PAS-R12_PAS
2022,EGY,IND,LNG_shipped,5510.279,R12_MEA,R12_SAS,EGY-IND,R12_MEA-R12_SAS
2022,EGY,JOR,LNG_shipped,5575.415,R12_MEA,R12_MEA,EGY-JOR,R12_MEA-R12_MEA
2022,NOR,ESP,LNG_shipped,5604.455,R12_WEU,R12_WEU,NOR-ESP,R12_WEU-R12_WEU
2022,OMN,KWT,LNG_shipped,5695.82,R12_MEA,R12_MEA,OMN-KWT,R12_MEA-R12_MEA
2022,PER,CAN,LNG_shipped,5885.0,R12_LAM,R12_NAM,PER-CAN,R12_LAM-R12_NAM
2022,ARE,CHN,LNG_shipped,6109.222,R12_MEA,R12_CHN,ARE-CHN,R12_MEA-R12_CHN
2022,TTO,KOR,LNG_shipped,6344.552,R12_LAM,R12_PAS,TTO-KOR,R12_LAM-R12_PAS
2022,GNQ,JPN,LNG_shipped,6620.884,R12_AFR,R12_PAO,GNQ-JPN,R12_AFR-R12_PAO
2022,DZA,JPN,LNG_shipped,6811.932,R12_MEA,R12_PAO,DZA-JPN,R12_MEA-R12_PAO
2022,PER,ESP,LNG_shipped,6910.249,R12_LAM,R12_WEU,PER-ESP,R12_LAM-R12_WEU
2022,NGA,NLD,LNG_shipped,7029.235,R12_AFR,R12_WEU,NGA-NLD,R12_AFR-R12_WEU
2022,NGA,ITA,LNG_shipped,7048.614,R12_AFR,R12_WEU,NGA-ITA,R12_AFR-R12_WEU
2022,TTO,GBR,LNG_shipped,7068.0,R12_LAM,R12_WEU,TTO-GBR,R12_LAM-R12_WEU
2022,DZA,BEL,LNG_shipped,7313.3,R12_MEA,R12_WEU,DZA-BEL,R12_MEA-R12_WEU
2022,RUS,GRC,LNG_shipped,7315.067,R12_FSU,R12_WEU,RUS-GRC,R12_FSU-R12_WEU
2022,RUS,ITA,LNG_shipped,7353.3,R12_FSU,R12_WEU,RUS-ITA,R12_FSU-R12_WEU
2022,NGA,POL,LNG_shipped,7382.784,R12_AFR,R12_EEU,NGA-POL,R12_AFR-R12_EEU
2022,RUS,TUR,LNG_shipped,7408.28,R12_FSU,R12_WEU,RUS-TUR,R12_FSU-R12_WEU
2022,ARE,PAK,LNG_shipped,7437.55,R12_MEA,R12_SAS,ARE-PAK,R12_MEA-R12_SAS
2022,FRA,TUR,LNG_shipped,7477.58,R12_WEU,R12_WEU,FRA-TUR,R12_WEU-R12_WEU
2022,NOR,GRC,LNG_shipped,7685.024,R12_WEU,R12_WEU,NOR-GRC,R12_WEU-R12_WEU
2022,AGO,BGD,LNG_shipped,7772.2,R12_AFR,R12_SAS,AGO-BGD,R12_AFR-R12_SAS
2022,GNQ,ARG,LNG_shipped,7821.413,R12_AFR,R12_LAM,GNQ-ARG,R12_AFR-R12_LAM
2022,TTO,SLV,LNG_shipped,8125.0,R12_LAM,R12_LAM,TTO-SLV,R12_LAM-R12_LAM
2022,DZA,IND,LNG_shipped,8269.66,R12_MEA,R12_SAS,DZA-IND,R12_MEA-R12_SAS
2022,TTO,DOM,LNG_shipped,8415.108,R12_LAM,R12_LAM,TTO-DOM,R12_LAM-R12_LAM
2022,TTO,ITA,LNG_shipped,8424.748,R12_LAM,R12_WEU,TTO-ITA,R12_LAM-R12_WEU
2022,AUS,CHL,LNG_shipped,8506.123,R12_PAO,R12_LAM,AUS-CHL,R12_PAO-R12_LAM
2022,EGY,THA,LNG_shipped,8698.644,R12_MEA,R12_PAS,EGY-THA,R12_MEA-R12_PAS
2022,RUS,FIN,LNG_shipped,8954.0,R12_FSU,R12_WEU,RUS-FIN,R12_FSU-R12_WEU
2022,BRN,THA,LNG_shipped,9171.792,R12_PAS,R12_PAS,BRN-THA,R12_PAS-R12_PAS
2022,USA,PAN,LNG_shipped,9285.915,R12_NAM,R12_LAM,USA-PAN,R12_NAM-R12_LAM
2022,PER,TWA,LNG_shipped,9462.168,R12_LAM,,PER-TWA,R12_LAM-
2022,GNQ,NLD,LNG_shipped,9549.778,R12_AFR,R12_WEU,GNQ-NLD,R12_AFR-R12_WEU
2022,NOR,GBR,LNG_shipped,9681.0,R12_WEU,R12_WEU,NOR-GBR,R12_WEU-R12_WEU
2022,PER,JPN,LNG_shipped,9954.003,R12_LAM,R12_PAO,PER-JPN,R12_LAM-R12_PAO
2022,ARE,TWA,LNG_shipped,10006.452,R12_MEA,,ARE-TWA,R12_MEA-
2022,TTO,MLT,LNG_shipped,10160.375,R12_LAM,R12_WEU,TTO-MLT,R12_LAM-R12_WEU
2022,PER,CHN,LNG_shipped,10182.024,R12_LAM,R12_CHN,PER-CHN,R12_LAM-R12_CHN
2022,AGO,KWT,LNG_shipped,10342.422,R12_AFR,R12_MEA,AGO-KWT,R12_AFR-R12_MEA
2022,BRN,KOR,LNG_shipped,10552.719,R12_PAS,R12_PAS,BRN-KOR,R12_PAS-R12_PAS
2022,NGA,GRC,LNG_shipped,10561.915,R12_AFR,R12_WEU,NGA-GRC,R12_AFR-R12_WEU
2022,GNQ,KOR,LNG_shipped,10633.445,R12_AFR,R12_PAS,GNQ-KOR,R12_AFR-R12_PAS
2022,BEL,KOR,LNG_shipped,10647.565,R12_WEU,R12_PAS,BEL-KOR,R12_WEU-R12_PAS
2022,EGY,SGP,LNG_shipped,10706.535,R12_MEA,R12_PAS,EGY-SGP,R12_MEA-R12_PAS
2022,EGY,JPN,LNG_shipped,10832.05,R12_MEA,R12_PAO,EGY-JPN,R12_MEA-R12_PAO
2022,AGO,ESP,LNG_shipped,11169.088,R12_AFR,R12_WEU,AGO-ESP,R12_AFR-R12_WEU
2022,EGY,HRV,LNG_shipped,11196.022,R12_MEA,R12_EEU,EGY-HRV,R12_MEA-R12_EEU
2022,NGA,PAK,LNG_shipped,11352.05,R12_AFR,R12_SAS,NGA-PAK,R12_AFR-R12_SAS
2022,CMR,ESP,LNG_shipped,11444.554,R12_AFR,R12_WEU,CMR-ESP,R12_AFR-R12_WEU
2022,RUS,PRT,LNG_shipped,11955.791,R12_FSU,R12_WEU,RUS-PRT,R12_FSU-R12_WEU
2022,QAT,NLD,LNG_shipped,12953.037,R12_MEA,R12_WEU,QAT-NLD,R12_MEA-R12_WEU
2022,NGA,BGD,LNG_shipped,13407.045,R12_AFR,R12_SAS,NGA-BGD,R12_AFR-R12_SAS
2022,TTO,TUR,LNG_shipped,13931.48,R12_LAM,R12_WEU,TTO-TUR,R12_LAM-R12_WEU
2022,USA,BGD,LNG_shipped,13951.099,R12_NAM,R12_SAS,USA-BGD,R12_NAM-R12_SAS
2022,NGA,THA,LNG_shipped,14522.004,R12_AFR,R12_PAS,NGA-THA,R12_AFR-R12_PAS
2022,CHN,KOR,LNG_shipped,14525.789,R12_CHN,R12_PAS,CHN-KOR,R12_CHN-R12_PAS
2022,NGA,TWA,LNG_shipped,15030.612,R12_AFR,,NGA-TWA,R12_AFR-
2022,TTO,PRT,LNG_shipped,15306.78,R12_LAM,R12_WEU,TTO-PRT,R12_LAM-R12_WEU
2022,USA,BGR,LNG_shipped,15347.808,R12_NAM,R12_EEU,USA-BGR,R12_NAM-R12_EEU
2022,DZA,ESP,LNG_shipped,16122.215,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
2022,CMR,IND,LNG_shipped,16631.96,R12_AFR,R12_SAS,CMR-IND,R12_AFR-R12_SAS
2022,CMR,NLD,LNG_shipped,16916.274,R12_AFR,R12_WEU,CMR-NLD,R12_AFR-R12_WEU
2022,BRN,CHN,LNG_shipped,17264.005,R12_PAS,R12_CHN,BRN-CHN,R12_PAS-R12_CHN
2022,EGY,CHN,LNG_shipped,17736.259,R12_MEA,R12_CHN,EGY-CHN,R12_MEA-R12_CHN
2022,EGY,GRC,LNG_shipped,17748.312,R12_MEA,R12_WEU,EGY-GRC,R12_MEA-R12_WEU
2022,QAT,BRA,LNG_shipped,17812.917,R12_MEA,R12_LAM,QAT-BRA,R12_MEA-R12_LAM
2022,OMN,TWA,LNG_shipped,18338.184,R12_MEA,,OMN-TWA,R12_MEA-
2022,GNQ,CHN,LNG_shipped,18775.457,R12_AFR,R12_CHN,GNQ-CHN,R12_AFR-R12_CHN
2022,RUS,GBR,LNG_shipped,19042.0,R12_FSU,R12_WEU,RUS-GBR,R12_FSU-R12_WEU
2022,DZA,GRC,LNG_shipped,19579.335,R12_MEA,R12_WEU,DZA-GRC,R12_MEA-R12_WEU
2022,NGA,GBR,LNG_shipped,19874.0,R12_AFR,R12_WEU,NGA-GBR,R12_AFR-R12_WEU
2022,NOR,NLD,LNG_shipped,19912.38,R12_WEU,R12_WEU,NOR-NLD,R12_WEU-R12_WEU
2022,ARE,KOR,LNG_shipped,20510.401,R12_MEA,R12_PAS,ARE-KOR,R12_MEA-R12_PAS
2022,TTO,IND,LNG_shipped,20612.839,R12_LAM,R12_SAS,TTO-IND,R12_LAM-R12_SAS
2022,OMN,ESP,LNG_shipped,21226.396,R12_MEA,R12_WEU,OMN-ESP,R12_MEA-R12_WEU
2022,QAT,SGP,LNG_shipped,21328.533,R12_MEA,R12_PAS,QAT-SGP,R12_MEA-R12_PAS
2022,TTO,CHN,LNG_shipped,21389.508,R12_LAM,R12_CHN,TTO-CHN,R12_LAM-R12_CHN
2022,GNQ,ESP,LNG_shipped,21394.332,R12_AFR,R12_WEU,GNQ-ESP,R12_AFR-R12_WEU
2022,DZA,GBR,LNG_shipped,22497.0,R12_MEA,R12_WEU,DZA-GBR,R12_MEA-R12_WEU
2022,GNQ,IND,LNG_shipped,22799.975,R12_AFR,R12_SAS,GNQ-IND,R12_AFR-R12_SAS
2022,TTO,JAM,LNG_shipped,24407.711,R12_LAM,R12_LAM,TTO-JAM,R12_LAM-R12_LAM
2022,AGO,GBR,LNG_shipped,24483.0,R12_AFR,R12_WEU,AGO-GBR,R12_AFR-R12_WEU
2022,NGA,CHN,LNG_shipped,24515.293,R12_AFR,R12_CHN,NGA-CHN,R12_AFR-R12_CHN
2022,USA,SGP,LNG_shipped,24853.0,R12_NAM,R12_PAS,USA-SGP,R12_NAM-R12_PAS
2022,USA,CHL,LNG_shipped,25112.492,R12_NAM,R12_LAM,USA-CHL,R12_NAM-R12_LAM
2022,TTO,USA,LNG_shipped,25453.0,R12_LAM,R12_NAM,TTO-USA,R12_LAM-R12_NAM
2022,TTO,THA,LNG_shipped,25622.784,R12_LAM,R12_PAS,TTO-THA,R12_LAM-R12_PAS
2022,EGY,NLD,LNG_shipped,26235.134,R12_MEA,R12_WEU,EGY-NLD,R12_MEA-R12_WEU
2022,RUS,IND,LNG_shipped,26971.552,R12_FSU,R12_SAS,RUS-IND,R12_FSU-R12_SAS
2022,USA,THA,LNG_shipped,28106.0,R12_NAM,R12_PAS,USA-THA,R12_NAM-R12_PAS
2022,MYS,TWA,LNG_shipped,28930.788,R12_PAS,,MYS-TWA,R12_PAS-
2022,EGY,KOR,LNG_shipped,29636.914,R12_MEA,R12_PAS,EGY-KOR,R12_MEA-R12_PAS
2022,NGA,KOR,LNG_shipped,29922.743,R12_AFR,R12_PAS,NGA-KOR,R12_AFR-R12_PAS
2022,OMN,THA,LNG_shipped,30936.6,R12_MEA,R12_PAS,OMN-THA,R12_MEA-R12_PAS
2022,TTO,NLD,LNG_shipped,31325.222,R12_LAM,R12_WEU,TTO-NLD,R12_LAM-R12_WEU
2022,NGA,TUR,LNG_shipped,31347.7,R12_AFR,R12_WEU,NGA-TUR,R12_AFR-R12_WEU
2022,OMN,BGD,LNG_shipped,32502.175,R12_MEA,R12_SAS,OMN-BGD,R12_MEA-R12_SAS
2022,PNG,KOR,LNG_shipped,32734.829,R12_PAS,R12_PAS,PNG-KOR,R12_PAS-R12_PAS
2022,AUS,IND,LNG_shipped,33804.217,R12_PAO,R12_SAS,AUS-IND,R12_PAO-R12_SAS
2022,TTO,CHL,LNG_shipped,33875.699,R12_LAM,R12_LAM,TTO-CHL,R12_LAM-R12_LAM
2022,QAT,ARE,LNG_shipped,34470.56,R12_MEA,R12_MEA,QAT-ARE,R12_MEA-R12_MEA
2022,EGY,ITA,LNG_shipped,34536.926,R12_MEA,R12_WEU,EGY-ITA,R12_MEA-R12_WEU
2022,NOR,LTU,LNG_shipped,34774.0,R12_WEU,R12_EEU,NOR-LTU,R12_WEU-R12_EEU
2022,PER,KOR,LNG_shipped,34830.251,R12_LAM,R12_PAS,PER-KOR,R12_LAM-R12_PAS
2022,ESP,ITA,LNG_shipped,34988.335,R12_WEU,R12_WEU,ESP-ITA,R12_WEU-R12_WEU
2022,BRN,MYS,LNG_shipped,38464.02,R12_PAS,R12_PAS,BRN-MYS,R12_PAS-R12_PAS
2022,GNQ,CHL,LNG_shipped,39213.779,R12_AFR,R12_LAM,GNQ-CHL,R12_AFR-R12_LAM
2022,TTO,ESP,LNG_shipped,45510.265,R12_LAM,R12_WEU,TTO-ESP,R12_LAM-R12_WEU
2022,NOR,FRA,LNG_shipped,45742.466,R12_WEU,R12_WEU,NOR-FRA,R12_WEU-R12_WEU
2022,NGA,JPN,LNG_shipped,46367.304,R12_AFR,R12_PAO,NGA-JPN,R12_AFR-R12_PAO
2022,OMN,CHN,LNG_shipped,46416.579,R12_MEA,R12_CHN,OMN-CHN,R12_MEA-R12_CHN
2022,NGA,FRA,LNG_shipped,46666.917,R12_AFR,R12_WEU,NGA-FRA,R12_AFR-R12_WEU
2022,OMN,IND,LNG_shipped,48298.278,R12_MEA,R12_SAS,OMN-IND,R12_MEA-R12_SAS
2022,USA,DOM,LNG_shipped,49983.665,R12_NAM,R12_LAM,USA-DOM,R12_NAM-R12_LAM
2022,AUS,THA,LNG_shipped,50953.96,R12_PAO,R12_PAS,AUS-THA,R12_PAO-R12_PAS
2022,ARE,JPN,LNG_shipped,52543.556,R12_MEA,R12_PAO,ARE-JPN,R12_MEA-R12_PAO
2022,EGY,ESP,LNG_shipped,54174.888,R12_MEA,R12_WEU,EGY-ESP,R12_MEA-R12_WEU
2022,QAT,ESP,LNG_shipped,55551.615,R12_MEA,R12_WEU,QAT-ESP,R12_MEA-R12_WEU
2022,RUS,TWA,LNG_shipped,60624.864,R12_FSU,,RUS-TWA,R12_FSU-
2022,IDN,TWA,LNG_shipped,61169.148,R12_PAS,,IDN-TWA,R12_PAS-
2022,USA,KWT,LNG_shipped,61370.0,R12_NAM,R12_MEA,USA-KWT,R12_NAM-R12_MEA
2022,DZA,ITA,LNG_shipped,64110.794,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
2022,USA,GRC,LNG_shipped,72433.973,R12_NAM,R12_WEU,USA-GRC,R12_NAM-R12_WEU
2022,PNG,TWA,LNG_shipped,72850.32,R12_PAS,,PNG-TWA,R12_PAS-
2022,USA,ARG,LNG_shipped,74654.0,R12_NAM,R12_LAM,USA-ARG,R12_NAM-R12_LAM
2022,USA,BEL,LNG_shipped,76636.9,R12_NAM,R12_WEU,USA-BEL,R12_NAM-R12_WEU
2022,NGA,KWT,LNG_shipped,77246.4,R12_AFR,R12_MEA,NGA-KWT,R12_AFR-R12_MEA
2022,MYS,THA,LNG_shipped,77851.044,R12_PAS,R12_PAS,MYS-THA,R12_PAS-R12_PAS
2022,USA,PRT,LNG_shipped,80209.224,R12_NAM,R12_WEU,USA-PRT,R12_NAM-R12_WEU
2022,USA,HRV,LNG_shipped,83224.652,R12_NAM,R12_EEU,USA-HRV,R12_NAM-R12_EEU
2022,EGY,TUR,LNG_shipped,85457.84,R12_MEA,R12_WEU,EGY-TUR,R12_MEA-R12_WEU
2022,PER,GBR,LNG_shipped,86151.0,R12_LAM,R12_WEU,PER-GBR,R12_LAM-R12_WEU
2022,AGO,NLD,LNG_shipped,89124.427,R12_AFR,R12_WEU,AGO-NLD,R12_AFR-R12_WEU
2022,QAT,POL,LNG_shipped,90743.329,R12_MEA,R12_EEU,QAT-POL,R12_MEA-R12_EEU
2022,USA,LTU,LNG_shipped,92105.0,R12_NAM,R12_EEU,USA-LTU,R12_NAM-R12_EEU
2022,QAT,FRA,LNG_shipped,93561.828,R12_MEA,R12_WEU,QAT-FRA,R12_MEA-R12_WEU
2022,AGO,IND,LNG_shipped,93919.863,R12_AFR,R12_SAS,AGO-IND,R12_AFR-R12_SAS
2022,USA,BRA,LNG_shipped,97595.488,R12_NAM,R12_LAM,USA-BRA,R12_NAM-R12_LAM
2022,USA,IND,LNG_shipped,99838.418,R12_NAM,R12_SAS,USA-IND,R12_NAM-R12_SAS
2022,AUS,SGP,LNG_shipped,103588.632,R12_PAO,R12_PAS,AUS-SGP,R12_PAO-R12_PAS
2022,USA,CHN,LNG_shipped,104535.0,R12_NAM,R12_CHN,USA-CHN,R12_NAM-R12_CHN
2022,RUS,KOR,LNG_shipped,107435.737,R12_FSU,R12_PAS,RUS-KOR,R12_FSU-R12_PAS
2022,RUS,BEL,LNG_shipped,107874.6,R12_FSU,R12_WEU,RUS-BEL,R12_FSU-R12_WEU
2022,AUS,MYS,LNG_shipped,108481.999,R12_PAO,R12_PAS,AUS-MYS,R12_PAO-R12_PAS
2022,QAT,THA,LNG_shipped,112172.472,R12_MEA,R12_PAS,QAT-THA,R12_MEA-R12_PAS
2022,USA,ITA,LNG_shipped,114449.885,R12_NAM,R12_WEU,USA-ITA,R12_NAM-R12_WEU
2022,USA,TWA,LNG_shipped,115436.0,R12_NAM,,USA-TWA,R12_NAM-
2022,NGA,PRT,LNG_shipped,116761.876,R12_AFR,R12_WEU,NGA-PRT,R12_AFR-R12_WEU
2022,NGA,IND,LNG_shipped,120830.08,R12_AFR,R12_SAS,NGA-IND,R12_AFR-R12_SAS
2022,RUS,NLD,LNG_shipped,123128.399,R12_FSU,R12_WEU,RUS-NLD,R12_FSU-R12_WEU
2022,PNG,CHN,LNG_shipped,133056.272,R12_PAS,R12_CHN,PNG-CHN,R12_PAS-R12_CHN
2022,USA,POL,LNG_shipped,133275.153,R12_NAM,R12_EEU,USA-POL,R12_NAM-R12_EEU
2022,OMN,JPN,LNG_shipped,134486.217,R12_MEA,R12_PAO,OMN-JPN,R12_MEA-R12_PAO
2022,ARE,IND,LNG_shipped,136580.07,R12_MEA,R12_SAS,ARE-IND,R12_MEA-R12_SAS
2022,IDN,JPN,LNG_shipped,142156.227,R12_PAS,R12_PAO,IDN-JPN,R12_PAS-R12_PAO
2022,QAT,KWT,LNG_shipped,144837.0,R12_MEA,R12_MEA,QAT-KWT,R12_MEA-R12_MEA
2022,QAT,JPN,LNG_shipped,159868.542,R12_MEA,R12_PAO,QAT-JPN,R12_MEA-R12_PAO
2022,BRN,JPN,LNG_shipped,170297.923,R12_PAS,R12_PAO,BRN-JPN,R12_PAS-R12_PAO
2022,IDN,CHN,LNG_shipped,176292.337,R12_PAS,R12_CHN,IDN-CHN,R12_PAS-R12_CHN
2022,IDN,KOR,LNG_shipped,176651.703,R12_PAS,R12_PAS,IDN-KOR,R12_PAS-R12_PAS
2022,QAT,BGD,LNG_shipped,187931.796,R12_MEA,R12_SAS,QAT-BGD,R12_MEA-R12_SAS
2022,DZA,FRA,LNG_shipped,189411.777,R12_MEA,R12_WEU,DZA-FRA,R12_MEA-R12_WEU
2022,DZA,TUR,LNG_shipped,201515.7,R12_MEA,R12_WEU,DZA-TUR,R12_MEA-R12_WEU
2022,RUS,ESP,LNG_shipped,201675.716,R12_FSU,R12_WEU,RUS-ESP,R12_FSU-R12_WEU
2022,PNG,JPN,LNG_shipped,209448.876,R12_PAS,R12_PAO,PNG-JPN,R12_PAS-R12_PAO
2022,RUS,FRA,LNG_shipped,213531.975,R12_FSU,R12_WEU,RUS-FRA,R12_FSU-R12_WEU
2022,USA,TUR,LNG_shipped,216104.7,R12_NAM,R12_WEU,USA-TUR,R12_NAM-R12_WEU
2022,USA,JPN,LNG_shipped,218188.145,R12_NAM,R12_PAO,USA-JPN,R12_NAM-R12_PAO
2022,QAT,BEL,LNG_shipped,228602.1,R12_MEA,R12_WEU,QAT-BEL,R12_MEA-R12_WEU
2022,NGA,ESP,LNG_shipped,229690.083,R12_AFR,R12_WEU,NGA-ESP,R12_AFR-R12_WEU
2022,OMN,KOR,LNG_shipped,260511.506,R12_MEA,R12_PAS,OMN-KOR,R12_MEA-R12_PAS
2022,QAT,ITA,LNG_shipped,277705.261,R12_MEA,R12_WEU,QAT-ITA,R12_MEA-R12_WEU
2022,USA,NLD,LNG_shipped,285939.105,R12_NAM,R12_WEU,USA-NLD,R12_NAM-R12_WEU
2022,QAT,TWA,LNG_shipped,289266.012,R12_MEA,,QAT-TWA,R12_MEA-
2022,QAT,PAK,LNG_shipped,302055.046,R12_MEA,R12_SAS,QAT-PAK,R12_MEA-R12_SAS
2022,MYS,KOR,LNG_shipped,302082.629,R12_PAS,R12_PAS,MYS-KOR,R12_PAS-R12_PAS
2022,QAT,GBR,LNG_shipped,302474.0,R12_MEA,R12_WEU,QAT-GBR,R12_MEA-R12_WEU
2022,USA,KOR,LNG_shipped,315385.66,R12_NAM,R12_PAS,USA-KOR,R12_NAM-R12_PAS
2022,AUS,TWA,LNG_shipped,339045.54,R12_PAO,,AUS-TWA,R12_PAO-
2022,RUS,CHN,LNG_shipped,345211.548,R12_FSU,R12_CHN,RUS-CHN,R12_FSU-R12_CHN
2022,RUS,JPN,LNG_shipped,348945.742,R12_FSU,R12_PAO,RUS-JPN,R12_FSU-R12_PAO
2022,MYS,CHN,LNG_shipped,401236.622,R12_PAS,R12_CHN,MYS-CHN,R12_PAS-R12_CHN
2022,QAT,IND,LNG_shipped,452269.888,R12_MEA,R12_SAS,QAT-IND,R12_MEA-R12_SAS
2022,USA,ESP,LNG_shipped,463827.866,R12_NAM,R12_WEU,USA-ESP,R12_NAM-R12_WEU
2022,USA,GBR,LNG_shipped,497862.0,R12_NAM,R12_WEU,USA-GBR,R12_NAM-R12_WEU
2022,QAT,KOR,LNG_shipped,532706.807,R12_MEA,R12_PAS,QAT-KOR,R12_MEA-R12_PAS
2022,USA,FRA,LNG_shipped,572574.821,R12_NAM,R12_WEU,USA-FRA,R12_NAM-R12_WEU
2022,AUS,KOR,LNG_shipped,638053.758,R12_PAO,R12_PAS,AUS-KOR,R12_PAO-R12_PAS
2022,MYS,JPN,LNG_shipped,675772.686,R12_PAS,R12_PAO,MYS-JPN,R12_PAS-R12_PAO
2022,QAT,CHN,LNG_shipped,865825.852,R12_MEA,R12_CHN,QAT-CHN,R12_MEA-R12_CHN
2022,AUS,CHN,LNG_shipped,1133715.575,R12_PAO,R12_CHN,AUS-CHN,R12_PAO-R12_CHN
2022,AUS,JPN,LNG_shipped,1657641.413,R12_PAO,R12_PAO,AUS-JPN,R12_PAO-R12_PAO
2022,DNK,LUX,gas_piped,0.1,R12_WEU,R12_WEU,DNK-LUX,R12_WEU-R12_WEU
2022,RUS,LUX,gas_piped,0.3,R12_FSU,R12_WEU,RUS-LUX,R12_FSU-R12_WEU
2022,NLD,LUX,gas_piped,2.4,R12_WEU,R12_WEU,NLD-LUX,R12_WEU-R12_WEU
2022,AUT,MDA,gas_piped,13.42,R12_WEU,R12_FSU,AUT-MDA,R12_WEU-R12_FSU
2022,ROU,BGR,gas_piped,21.349,R12_EEU,R12_EEU,ROU-BGR,R12_EEU-R12_EEU
2022,HRV,SVN,gas_piped,94.882,R12_EEU,R12_EEU,HRV-SVN,R12_EEU-R12_EEU
2022,BEL,ESP,gas_piped,107.519,R12_WEU,R12_WEU,BEL-ESP,R12_WEU-R12_WEU
2022,ARG,BRA,gas_piped,151.551,R12_LAM,R12_LAM,ARG-BRA,R12_LAM-R12_LAM
2022,SVK,MDA,gas_piped,156.04,R12_EEU,R12_FSU,SVK-MDA,R12_EEU-R12_FSU
2022,AZE,IRN,gas_piped,173.594,R12_FSU,R12_MEA,AZE-IRN,R12_FSU-R12_MEA
2022,GRC,ROU,gas_piped,177.503,R12_WEU,R12_EEU,GRC-ROU,R12_WEU-R12_EEU
2022,EST,LVA,gas_piped,333.035,R12_EEU,R12_EEU,EST-LVA,R12_EEU-R12_EEU
2022,FIN,LVA,gas_piped,337.171,R12_WEU,R12_EEU,FIN-LVA,R12_WEU-R12_EEU
2022,AUT,HRV,gas_piped,437.132,R12_WEU,R12_EEU,AUT-HRV,R12_WEU-R12_EEU
2022,UKR,ROU,gas_piped,714.809,R12_FSU,R12_EEU,UKR-ROU,R12_FSU-R12_EEU
2022,MDA,ROU,gas_piped,729.2,R12_FSU,R12_EEU,MDA-ROU,R12_FSU-R12_EEU
2022,SVN,ITA,gas_piped,866.889,R12_EEU,R12_WEU,SVN-ITA,R12_EEU-R12_WEU
2022,HRV,ITA,gas_piped,952.843,R12_EEU,R12_WEU,HRV-ITA,R12_EEU-R12_WEU
2022,MEX,USA,gas_piped,1150.0,R12_LAM,R12_NAM,MEX-USA,R12_LAM-R12_NAM
2022,SVK,POL,gas_piped,1153.044,R12_EEU,R12_EEU,SVK-POL,R12_EEU-R12_EEU
2022,DZA,SVN,gas_piped,1201.778,R12_MEA,R12_EEU,DZA-SVN,R12_MEA-R12_EEU
2022,HUN,POL,gas_piped,1210.292,R12_EEU,R12_EEU,HUN-POL,R12_EEU-R12_EEU
2022,ITA,SVN,gas_piped,1644.574,R12_WEU,R12_EEU,ITA-SVN,R12_WEU-R12_EEU
2022,UZB,KGZ,gas_piped,1697.967,R12_FSU,R12_FSU,UZB-KGZ,R12_FSU-R12_FSU
2022,BEL,GBR,gas_piped,2093.0,R12_WEU,R12_WEU,BEL-GBR,R12_WEU-R12_WEU
2022,IRN,AZE,gas_piped,2581.554,R12_MEA,R12_FSU,IRN-AZE,R12_MEA-R12_FSU
2022,DNK,BEL,gas_piped,2584.3,R12_WEU,R12_WEU,DNK-BEL,R12_WEU-R12_WEU
2022,RUS,SVN,gas_piped,2719.855,R12_FSU,R12_EEU,RUS-SVN,R12_FSU-R12_EEU
2022,UKR,POL,gas_piped,2927.555,R12_FSU,R12_EEU,UKR-POL,R12_FSU-R12_EEU
2022,BEL,FRA,gas_piped,3175.272,R12_WEU,R12_WEU,BEL-FRA,R12_WEU-R12_WEU
2022,GRC,MDA,gas_piped,3195.62,R12_WEU,R12_FSU,GRC-MDA,R12_WEU-R12_FSU
2022,ARG,URY,gas_piped,3344.788,R12_LAM,R12_LAM,ARG-URY,R12_LAM-R12_LAM
2022,RUS,AZE,gas_piped,3642.97,R12_FSU,R12_FSU,RUS-AZE,R12_FSU-R12_FSU
2022,HUN,HRV,gas_piped,3754.979,R12_EEU,R12_EEU,HUN-HRV,R12_EEU-R12_EEU
2022,FRA,LUX,gas_piped,3764.866,R12_WEU,R12_WEU,FRA-LUX,R12_WEU-R12_WEU
2022,ESP,PRT,gas_piped,4135.394,R12_WEU,R12_WEU,ESP-PRT,R12_WEU-R12_WEU
2022,MDA,UKR,gas_piped,4174.816,R12_FSU,R12_FSU,MDA-UKR,R12_FSU-R12_FSU
2022,NLD,GBR,gas_piped,4245.0,R12_WEU,R12_WEU,NLD-GBR,R12_WEU-R12_WEU
2022,ITA,CHE,gas_piped,4983.563,R12_WEU,R12_WEU,ITA-CHE,R12_WEU-R12_WEU
2022,BEL,LUX,gas_piped,5739.148,R12_WEU,R12_WEU,BEL-LUX,R12_WEU-R12_WEU
