# Disutility costs
#
# Source:
# - Manually reduced from files named P:/ene.model/TaxSub_Transport_Merged/MA3T/
#   Endogenized_Disutility_Costs/R_project/Output/upd_files_dis_costs/*/
#   dis_costs_geam_ADV3TRAr2_Base_DCFrozX2_1.upd
# - One file per region.
# - These .upd data files were produced using the R scripts and input data files
#   in the parent directories; see
#   disut_cost_comp_summarized_2016-04-08_MESSAGE.xlsx for an explanation/
#   demonstration of the calculation.
# - Placeholder values of 0.0001 for 2010 and earlier periods are omitted.
#
# Units: kUSD / vehicle
#
node,cg,technology,year,value
R11_PAS,URLMM,ICAm_ptrp,2060,0.0
R11_PAS,URLMM,ICAm_ptrp,2070,0.0
R11_PAS,URLMM,ICAm_ptrp,2080,0.0
R11_PAS,URLMM,ICAm_ptrp,2090,0.0
R11_PAS,URLMM,ICAm_ptrp,2100,0.0
R11_PAS,URLMM,ICE_L_ptrp,2020,0.0
R11_PAS,URLMM,ICE_L_ptrp,2030,0.0
R11_PAS,URLMM,ICE_L_ptrp,2040,0.0
R11_PAS,URLMM,ICE_L_ptrp,2050,0.0
R11_PAS,URLMM,ICE_L_ptrp,2060,0.0
R11_PAS,URLMM,ICE_L_ptrp,2070,0.0
R11_PAS,URLMM,ICE_L_ptrp,2080,0.0
R11_PAS,URLMM,ICE_L_ptrp,2090,0.0
R11_PAS,URLMM,ICE_L_ptrp,2100,0.0
R11_PAS,URLMM,ICE_conv,2020,0.0
R11_PAS,URLMM,ICE_conv,2030,0.0
R11_PAS,URLMM,ICE_conv,2040,0.0
R11_PAS,URLMM,ICE_conv,2050,0.0
R11_PAS,URLMM,ICE_conv,2060,0.0
R11_PAS,URLMM,ICE_conv,2070,0.0
R11_PAS,URLMM,ICE_conv,2080,0.0
R11_PAS,URLMM,ICE_conv,2090,0.0
R11_PAS,URLMM,ICE_conv,2100,0.0
R11_PAS,URLMM,ICE_nga,2020,17.446
R11_PAS,URLMM,ICE_nga,2030,15.929
R11_PAS,URLMM,ICE_nga,2040,14.634
R11_PAS,URLMM,ICE_nga,2050,14.928
R11_PAS,URLMM,ICE_nga,2060,14.869
R11_PAS,URLMM,ICE_nga,2070,14.742
R11_PAS,URLMM,ICE_nga,2080,14.617
R11_PAS,URLMM,ICE_nga,2090,14.378
R11_PAS,URLMM,ICE_nga,2100,14.143
R11_PAS,URLMM,ICH_chyb,2020,4.245
R11_PAS,URLMM,ICH_chyb,2030,1.724
R11_PAS,URLMM,ICH_chyb,2040,1.857
R11_PAS,URLMM,ICH_chyb,2050,0.827
R11_PAS,URLMM,ICH_chyb,2060,0.792
R11_PAS,URLMM,ICH_chyb,2070,0.717
R11_PAS,URLMM,ICH_chyb,2080,0.644
R11_PAS,URLMM,ICH_chyb,2090,0.503
R11_PAS,URLMM,ICH_chyb,2100,0.365
R11_PAS,URLMM,IGH_ghyb,2020,20.327
R11_PAS,URLMM,IGH_ghyb,2030,16.3
R11_PAS,URLMM,IGH_ghyb,2040,14.335
R11_PAS,URLMM,IGH_ghyb,2050,14.298
R11_PAS,URLMM,IGH_ghyb,2060,14.245
R11_PAS,URLMM,IGH_ghyb,2070,14.129
R11_PAS,URLMM,IGH_ghyb,2080,14.016
R11_PAS,URLMM,IGH_ghyb,2090,13.799
R11_PAS,URLMM,IGH_ghyb,2100,13.586
R11_PAS,URLMM,PHEV_ptrp,2020,22.966
R11_PAS,URLMM,PHEV_ptrp,2030,17.276
R11_PAS,URLMM,PHEV_ptrp,2040,17.227
R11_PAS,URLMM,PHEV_ptrp,2050,15.964
R11_PAS,URLMM,PHEV_ptrp,2060,15.813
R11_PAS,URLMM,PHEV_ptrp,2070,15.483
R11_PAS,URLMM,PHEV_ptrp,2080,15.161
R11_PAS,URLMM,PHEV_ptrp,2090,14.543
R11_PAS,URLMM,PHEV_ptrp,2100,13.937
R11_SAS,RUEAA,ELC_100,2020,114.067
R11_SAS,RUEAA,ELC_100,2030,43.752
R11_SAS,RUEAA,ELC_100,2040,31.117
R11_SAS,RUEAA,ELC_100,2050,21.549
R11_SAS,RUEAA,ELC_100,2060,17.6
R11_SAS,RUEAA,ELC_100,2070,16.522
R11_SAS,RUEAA,ELC_100,2080,14.16
R11_SAS,RUEAA,ELC_100,2090,13.285
R11_SAS,RUEAA,ELC_100,2100,12.531
R11_SAS,RUEAA,HFC_ptrp,2020,114.983
R11_SAS,RUEAA,HFC_ptrp,2030,67.215
R11_SAS,RUEAA,HFC_ptrp,2040,52.58
R11_SAS,RUEAA,HFC_ptrp,2050,43.741
R11_SAS,RUEAA,HFC_ptrp,2060,40.677
R11_SAS,RUEAA,HFC_ptrp,2070,39.841
R11_SAS,RUEAA,HFC_ptrp,2080,38.009
R11_SAS,RUEAA,HFC_ptrp,2090,37.331
R11_SAS,RUEAA,HFC_ptrp,2100,36.746
R11_SAS,RUEAA,IAHe_ptrp,2020,28.477
R11_SAS,RUEAA,IAHe_ptrp,2030,12.017
R11_SAS,RUEAA,IAHe_ptrp,2040,10.362
R11_SAS,RUEAA,IAHe_ptrp,2050,3.564
R11_SAS,RUEAA,IAHe_ptrp,2060,2.629
R11_SAS,RUEAA,IAHe_ptrp,2070,2.374
R11_SAS,RUEAA,IAHe_ptrp,2080,1.814
R11_SAS,RUEAA,IAHe_ptrp,2090,1.607
R11_SAS,RUEAA,IAHe_ptrp,2100,1.428
R11_SAS,RUEAA,IAHm_ptrp,2020,28.477
R11_SAS,RUEAA,IAHm_ptrp,2030,12.017
R11_SAS,RUEAA,IAHm_ptrp,2040,10.362
R11_SAS,RUEAA,IAHm_ptrp,2050,3.564
R11_SAS,RUEAA,IAHm_ptrp,2060,2.629
R11_SAS,RUEAA,IAHm_ptrp,2070,2.374
R11_SAS,RUEAA,IAHm_ptrp,2080,1.814
R11_SAS,RUEAA,IAHm_ptrp,2090,1.607
R11_SAS,RUEAA,IAHm_ptrp,2100,1.428
R11_SAS,RUEAA,ICAe_ffv,2020,0.0
R11_SAS,RUEAA,ICAe_ffv,2030,0.0
R11_SAS,RUEAA,ICAe_ffv,2040,0.0
R11_SAS,RUEAA,ICAe_ffv,2050,0.0
R11_SAS,RUEAA,ICAe_ffv,2060,0.0
R11_SAS,RUEAA,ICAe_ffv,2070,0.0
R11_SAS,RUEAA,ICAe_ffv,2080,0.0
R11_SAS,RUEAA,ICAe_ffv,2090,0.0
R11_SAS,RUEAA,ICAe_ffv,2100,0.0
R11_SAS,RUEAA,ICAm_ptrp,2020,0.0
R11_SAS,RUEAA,ICAm_ptrp,2030,0.0
R11_SAS,RUEAA,ICAm_ptrp,2040,0.0
R11_SAS,RUEAA,ICAm_ptrp,2050,0.0
R11_SAS,RUEAA,ICAm_ptrp,2060,0.0
R11_SAS,RUEAA,ICAm_ptrp,2070,0.0
R11_SAS,RUEAA,ICAm_ptrp,2080,0.0
R11_SAS,RUEAA,ICAm_ptrp,2090,0.0
R11_SAS,RUEAA,ICAm_ptrp,2100,0.0
R11_SAS,RUEAA,ICE_L_ptrp,2020,-7.56
R11_SAS,RUEAA,ICE_L_ptrp,2030,-5.526
R11_SAS,RUEAA,ICE_L_ptrp,2040,-4.221
R11_SAS,RUEAA,ICE_L_ptrp,2050,-3.142
R11_SAS,RUEAA,ICE_L_ptrp,2060,-2.317
R11_SAS,RUEAA,ICE_L_ptrp,2070,-2.092
R11_SAS,RUEAA,ICE_L_ptrp,2080,-1.599
R11_SAS,RUEAA,ICE_L_ptrp,2090,-1.417
R11_SAS,RUEAA,ICE_L_ptrp,2100,-1.259
R11_SAS,RUEAA,ICE_conv,2020,0.0
R11_SAS,RUEAA,ICE_conv,2030,0.0
R11_SAS,RUEAA,ICE_conv,2040,0.0
R11_SAS,RUEAA,ICE_conv,2050,0.0
R11_SAS,RUEAA,ICE_conv,2060,0.0
R11_SAS,RUEAA,ICE_conv,2070,0.0
R11_SAS,RUEAA,ICE_conv,2080,0.0
R11_SAS,RUEAA,ICE_conv,2090,0.0
R11_SAS,RUEAA,ICE_conv,2100,0.0
R11_SAS,RUEAA,ICE_nga,2020,35.148
R11_SAS,RUEAA,ICE_nga,2030,25.606
R11_SAS,RUEAA,ICE_nga,2040,15.032
R11_SAS,RUEAA,ICE_nga,2050,14.887
R11_SAS,RUEAA,ICE_nga,2060,13.298
R11_SAS,RUEAA,ICE_nga,2070,12.864
R11_SAS,RUEAA,ICE_nga,2080,11.913
R11_SAS,RUEAA,ICE_nga,2090,11.561
R11_SAS,RUEAA,ICE_nga,2100,11.257
R11_SAS,RUEAA,ICH_chyb,2020,28.477
R11_SAS,RUEAA,ICH_chyb,2030,12.017
R11_SAS,RUEAA,ICH_chyb,2040,10.362
R11_SAS,RUEAA,ICH_chyb,2050,3.564
R11_SAS,RUEAA,ICH_chyb,2060,2.629
R11_SAS,RUEAA,ICH_chyb,2070,2.374
R11_SAS,RUEAA,ICH_chyb,2080,1.814
R11_SAS,RUEAA,ICH_chyb,2090,1.607
R11_SAS,RUEAA,ICH_chyb,2100,1.428
R11_SAS,RUEAA,IGH_ghyb,2020,57.764
R11_SAS,RUEAA,IGH_ghyb,2030,31.61
R11_SAS,RUEAA,IGH_ghyb,2040,16.084
R11_SAS,RUEAA,IGH_ghyb,2050,14.259
R11_SAS,RUEAA,IGH_ghyb,2060,12.817
R11_SAS,RUEAA,IGH_ghyb,2070,12.424
R11_SAS,RUEAA,IGH_ghyb,2080,11.561
R11_SAS,RUEAA,IGH_ghyb,2090,11.242
R11_SAS,RUEAA,IGH_ghyb,2100,10.967
R11_SAS,RUEAA,PHEV_ptrp,2020,78.437
R11_SAS,RUEAA,PHEV_ptrp,2030,40.529
R11_SAS,RUEAA,PHEV_ptrp,2040,33.379
R11_SAS,RUEAA,PHEV_ptrp,2050,21.728
R11_SAS,RUEAA,PHEV_ptrp,2060,17.62
R11_SAS,RUEAA,PHEV_ptrp,2070,16.499
R11_SAS,RUEAA,PHEV_ptrp,2080,14.042
R11_SAS,RUEAA,PHEV_ptrp,2090,13.131
R11_SAS,RUEAA,PHEV_ptrp,2100,12.347
R11_SAS,RUEAF,ELC_100,2020,115.756
R11_SAS,RUEAF,ELC_100,2030,45.442
R11_SAS,RUEAF,ELC_100,2040,32.806
R11_SAS,RUEAF,ELC_100,2050,23.238
R11_SAS,RUEAF,ELC_100,2060,19.289
R11_SAS,RUEAF,ELC_100,2070,18.211
R11_SAS,RUEAF,ELC_100,2080,15.85
R11_SAS,RUEAF,ELC_100,2090,14.974
R11_SAS,RUEAF,ELC_100,2100,14.221
R11_SAS,RUEAF,HFC_ptrp,2020,135.537
R11_SAS,RUEAF,HFC_ptrp,2030,87.769
R11_SAS,RUEAF,HFC_ptrp,2040,73.134
R11_SAS,RUEAF,HFC_ptrp,2050,64.295
R11_SAS,RUEAF,HFC_ptrp,2060,61.231
R11_SAS,RUEAF,HFC_ptrp,2070,60.395
R11_SAS,RUEAF,HFC_ptrp,2080,58.563
R11_SAS,RUEAF,HFC_ptrp,2090,57.884
R11_SAS,RUEAF,HFC_ptrp,2100,57.3
R11_SAS,RUEAF,IAHe_ptrp,2020,28.477
R11_SAS,RUEAF,IAHe_ptrp,2030,12.017
R11_SAS,RUEAF,IAHe_ptrp,2040,10.362
R11_SAS,RUEAF,IAHe_ptrp,2050,3.564
R11_SAS,RUEAF,IAHe_ptrp,2060,2.629
R11_SAS,RUEAF,IAHe_ptrp,2070,2.374
R11_SAS,RUEAF,IAHe_ptrp,2080,1.814
R11_SAS,RUEAF,IAHe_ptrp,2090,1.607
R11_SAS,RUEAF,IAHe_ptrp,2100,1.428
R11_SAS,RUEAF,IAHm_ptrp,2020,28.477
R11_SAS,RUEAF,IAHm_ptrp,2030,12.017
R11_SAS,RUEAF,IAHm_ptrp,2040,10.362
R11_SAS,RUEAF,IAHm_ptrp,2050,3.564
R11_SAS,RUEAF,IAHm_ptrp,2060,2.629
R11_SAS,RUEAF,IAHm_ptrp,2070,2.374
R11_SAS,RUEAF,IAHm_ptrp,2080,1.814
R11_SAS,RUEAF,IAHm_ptrp,2090,1.607
R11_SAS,RUEAF,IAHm_ptrp,2100,1.428
R11_SAS,RUEAF,ICAe_ffv,2020,0.0
R11_SAS,RUEAF,ICAe_ffv,2030,0.0
R11_SAS,RUEAF,ICAe_ffv,2040,0.0
R11_SAS,RUEAF,ICAe_ffv,2050,0.0
R11_SAS,RUEAF,ICAe_ffv,2060,0.0
R11_SAS,RUEAF,ICAe_ffv,2070,0.0
R11_SAS,RUEAF,ICAe_ffv,2080,0.0
R11_SAS,RUEAF,ICAe_ffv,2090,0.0
R11_SAS,RUEAF,ICAe_ffv,2100,0.0
R11_SAS,RUEAF,ICAm_ptrp,2020,0.0
R11_SAS,RUEAF,ICAm_ptrp,2030,0.0
R11_SAS,RUEAF,ICAm_ptrp,2040,0.0
R11_SAS,RUEAF,ICAm_ptrp,2050,0.0
R11_SAS,RUEAF,ICAm_ptrp,2060,0.0
R11_SAS,RUEAF,ICAm_ptrp,2070,0.0
R11_SAS,RUEAF,ICAm_ptrp,2080,0.0
R11_SAS,RUEAF,ICAm_ptrp,2090,0.0
R11_SAS,RUEAF,ICAm_ptrp,2100,0.0
R11_SAS,RUEAF,ICE_L_ptrp,2020,-7.56
R11_SAS,RUEAF,ICE_L_ptrp,2030,-5.526
R11_SAS,RUEAF,ICE_L_ptrp,2040,-4.221
R11_SAS,RUEAF,ICE_L_ptrp,2050,-3.142
R11_SAS,RUEAF,ICE_L_ptrp,2060,-2.317
R11_SAS,RUEAF,ICE_L_ptrp,2070,-2.092
R11_SAS,RUEAF,ICE_L_ptrp,2080,-1.599
R11_SAS,RUEAF,ICE_L_ptrp,2090,-1.417
R11_SAS,RUEAF,ICE_L_ptrp,2100,-1.259
R11_SAS,RUEAF,ICE_conv,2020,0.0
R11_SAS,RUEAF,ICE_conv,2030,0.0
R11_SAS,RUEAF,ICE_conv,2040,0.0
R11_SAS,RUEAF,ICE_conv,2050,0.0
R11_SAS,RUEAF,ICE_conv,2060,0.0
R11_SAS,RUEAF,ICE_conv,2070,0.0
R11_SAS,RUEAF,ICE_conv,2080,0.0
R11_SAS,RUEAF,ICE_conv,2090,0.0
R11_SAS,RUEAF,ICE_conv,2100,0.0
R11_SAS,RUEAF,ICE_nga,2020,38.008
R11_SAS,RUEAF,ICE_nga,2030,28.466
R11_SAS,RUEAF,ICE_nga,2040,17.892
R11_SAS,RUEAF,ICE_nga,2050,17.748
R11_SAS,RUEAF,ICE_nga,2060,16.158
R11_SAS,RUEAF,ICE_nga,2070,15.724
R11_SAS,RUEAF,ICE_nga,2080,14.773
R11_SAS,RUEAF,ICE_nga,2090,14.421
R11_SAS,RUEAF,ICE_nga,2100,14.117
R11_SAS,RUEAF,ICH_chyb,2020,28.477
R11_SAS,RUEAF,ICH_chyb,2030,12.017
R11_SAS,RUEAF,ICH_chyb,2040,10.362
R11_SAS,RUEAF,ICH_chyb,2050,3.564
R11_SAS,RUEAF,ICH_chyb,2060,2.629
R11_SAS,RUEAF,ICH_chyb,2070,2.374
R11_SAS,RUEAF,ICH_chyb,2080,1.814
R11_SAS,RUEAF,ICH_chyb,2090,1.607
R11_SAS,RUEAF,ICH_chyb,2100,1.428
R11_SAS,RUEAF,IGH_ghyb,2020,60.575
R11_SAS,RUEAF,IGH_ghyb,2030,34.421
R11_SAS,RUEAF,IGH_ghyb,2040,18.895
R11_SAS,RUEAF,IGH_ghyb,2050,17.07
R11_SAS,RUEAF,IGH_ghyb,2060,15.628
R11_SAS,RUEAF,IGH_ghyb,2070,15.235
R11_SAS,RUEAF,IGH_ghyb,2080,14.372
R11_SAS,RUEAF,IGH_ghyb,2090,14.053
R11_SAS,RUEAF,IGH_ghyb,2100,13.778
R11_SAS,RUEAF,PHEV_ptrp,2020,78.437
R11_SAS,RUEAF,PHEV_ptrp,2030,40.529
R11_SAS,RUEAF,PHEV_ptrp,2040,33.379
R11_SAS,RUEAF,PHEV_ptrp,2050,21.728
R11_SAS,RUEAF,PHEV_ptrp,2060,17.62
R11_SAS,RUEAF,PHEV_ptrp,2070,16.499
R11_SAS,RUEAF,PHEV_ptrp,2080,14.042
R11_SAS,RUEAF,PHEV_ptrp,2090,13.131
R11_SAS,RUEAF,PHEV_ptrp,2100,12.347
R11_SAS,RUEAM,ELC_100,2020,113.664
R11_SAS,RUEAM,ELC_100,2030,43.349
R11_SAS,RUEAM,ELC_100,2040,30.714
R11_SAS,RUEAM,ELC_100,2050,21.146
R11_SAS,RUEAM,ELC_100,2060,17.197
R11_SAS,RUEAM,ELC_100,2070,16.119
R11_SAS,RUEAM,ELC_100,2080,13.757
R11_SAS,RUEAM,ELC_100,2090,12.882
R11_SAS,RUEAM,ELC_100,2100,12.128
R11_SAS,RUEAM,HFC_ptrp,2020,102.53
R11_SAS,RUEAM,HFC_ptrp,2030,54.761
R11_SAS,RUEAM,HFC_ptrp,2040,40.126
R11_SAS,RUEAM,HFC_ptrp,2050,31.287
R11_SAS,RUEAM,HFC_ptrp,2060,28.224
R11_SAS,RUEAM,HFC_ptrp,2070,27.388
R11_SAS,RUEAM,HFC_ptrp,2080,25.556
R11_SAS,RUEAM,HFC_ptrp,2090,24.877
R11_SAS,RUEAM,HFC_ptrp,2100,24.292
R11_SAS,RUEAM,IAHe_ptrp,2020,28.477
R11_SAS,RUEAM,IAHe_ptrp,2030,12.017
R11_SAS,RUEAM,IAHe_ptrp,2040,10.362
R11_SAS,RUEAM,IAHe_ptrp,2050,3.564
R11_SAS,RUEAM,IAHe_ptrp,2060,2.629
R11_SAS,RUEAM,IAHe_ptrp,2070,2.374
R11_SAS,RUEAM,IAHe_ptrp,2080,1.814
R11_SAS,RUEAM,IAHe_ptrp,2090,1.607
R11_SAS,RUEAM,IAHe_ptrp,2100,1.428
R11_SAS,RUEAM,IAHm_ptrp,2020,28.477
R11_SAS,RUEAM,IAHm_ptrp,2030,12.017
R11_SAS,RUEAM,IAHm_ptrp,2040,10.362
R11_SAS,RUEAM,IAHm_ptrp,2050,3.564
R11_SAS,RUEAM,IAHm_ptrp,2060,2.629
R11_SAS,RUEAM,IAHm_ptrp,2070,2.374
R11_SAS,RUEAM,IAHm_ptrp,2080,1.814
R11_SAS,RUEAM,IAHm_ptrp,2090,1.607
R11_SAS,RUEAM,IAHm_ptrp,2100,1.428
R11_SAS,RUEAM,ICAe_ffv,2020,0.0
R11_SAS,RUEAM,ICAe_ffv,2030,0.0
R11_SAS,RUEAM,ICAe_ffv,2040,0.0
R11_SAS,RUEAM,ICAe_ffv,2050,0.0
R11_SAS,RUEAM,ICAe_ffv,2060,0.0
R11_SAS,RUEAM,ICAe_ffv,2070,0.0
R11_SAS,RUEAM,ICAe_ffv,2080,0.0
R11_SAS,RUEAM,ICAe_ffv,2090,0.0
R11_SAS,RUEAM,ICAe_ffv,2100,0.0
R11_SAS,RUEAM,ICAm_ptrp,2020,0.0
R11_SAS,RUEAM,ICAm_ptrp,2030,0.0
R11_SAS,RUEAM,ICAm_ptrp,2040,0.0
R11_SAS,RUEAM,ICAm_ptrp,2050,0.0
R11_SAS,RUEAM,ICAm_ptrp,2060,0.0
R11_SAS,RUEAM,ICAm_ptrp,2070,0.0
R11_SAS,RUEAM,ICAm_ptrp,2080,0.0
R11_SAS,RUEAM,ICAm_ptrp,2090,0.0
R11_SAS,RUEAM,ICAm_ptrp,2100,0.0
R11_SAS,RUEAM,ICE_L_ptrp,2020,-7.56
R11_SAS,RUEAM,ICE_L_ptrp,2030,-5.526
R11_SAS,RUEAM,ICE_L_ptrp,2040,-4.221
R11_SAS,RUEAM,ICE_L_ptrp,2050,-3.142
R11_SAS,RUEAM,ICE_L_ptrp,2060,-2.317
R11_SAS,RUEAM,ICE_L_ptrp,2070,-2.092
R11_SAS,RUEAM,ICE_L_ptrp,2080,-1.599
R11_SAS,RUEAM,ICE_L_ptrp,2090,-1.417
R11_SAS,RUEAM,ICE_L_ptrp,2100,-1.259
R11_SAS,RUEAM,ICE_conv,2020,0.0
R11_SAS,RUEAM,ICE_conv,2030,0.0
R11_SAS,RUEAM,ICE_conv,2040,0.0
R11_SAS,RUEAM,ICE_conv,2050,0.0
R11_SAS,RUEAM,ICE_conv,2060,0.0
R11_SAS,RUEAM,ICE_conv,2070,0.0
R11_SAS,RUEAM,ICE_conv,2080,0.0
R11_SAS,RUEAM,ICE_conv,2090,0.0
R11_SAS,RUEAM,ICE_conv,2100,0.0
R11_SAS,RUEAM,ICE_nga,2020,33.415
R11_SAS,RUEAM,ICE_nga,2030,23.873
R11_SAS,RUEAM,ICE_nga,2040,13.299
R11_SAS,RUEAM,ICE_nga,2050,13.155
R11_SAS,RUEAM,ICE_nga,2060,11.565
R11_SAS,RUEAM,ICE_nga,2070,11.131
R11_SAS,RUEAM,ICE_nga,2080,10.18
R11_SAS,RUEAM,ICE_nga,2090,9.828
R11_SAS,RUEAM,ICE_nga,2100,9.524
R11_SAS,RUEAM,ICH_chyb,2020,28.477
R11_SAS,RUEAM,ICH_chyb,2030,12.017
R11_SAS,RUEAM,ICH_chyb,2040,10.362
R11_SAS,RUEAM,ICH_chyb,2050,3.564
R11_SAS,RUEAM,ICH_chyb,2060,2.629
R11_SAS,RUEAM,ICH_chyb,2070,2.374
R11_SAS,RUEAM,ICH_chyb,2080,1.814
R11_SAS,RUEAM,ICH_chyb,2090,1.607
R11_SAS,RUEAM,ICH_chyb,2100,1.428
R11_SAS,RUEAM,IGH_ghyb,2020,56.061
R11_SAS,RUEAM,IGH_ghyb,2030,29.907
R11_SAS,RUEAM,IGH_ghyb,2040,14.381
R11_SAS,RUEAM,IGH_ghyb,2050,12.556
R11_SAS,RUEAM,IGH_ghyb,2060,11.114
R11_SAS,RUEAM,IGH_ghyb,2070,10.721
R11_SAS,RUEAM,IGH_ghyb,2080,9.858
R11_SAS,RUEAM,IGH_ghyb,2090,9.539
R11_SAS,RUEAM,IGH_ghyb,2100,9.264
R11_SAS,RUEAM,PHEV_ptrp,2020,78.437
R11_SAS,RUEAM,PHEV_ptrp,2030,40.529
R11_SAS,RUEAM,PHEV_ptrp,2040,33.379
R11_SAS,RUEAM,PHEV_ptrp,2050,21.728
R11_SAS,RUEAM,PHEV_ptrp,2060,17.62
R11_SAS,RUEAM,PHEV_ptrp,2070,16.499
R11_SAS,RUEAM,PHEV_ptrp,2080,14.042
R11_SAS,RUEAM,PHEV_ptrp,2090,13.131
R11_SAS,RUEAM,PHEV_ptrp,2100,12.347
R11_SAS,RUEMA,ELC_100,2020,117.536
R11_SAS,RUEMA,ELC_100,2030,47.338
R11_SAS,RUEMA,ELC_100,2040,34.703
R11_SAS,RUEMA,ELC_100,2050,25.134
R11_SAS,RUEMA,ELC_100,2060,21.185
R11_SAS,RUEMA,ELC_100,2070,20.108
R11_SAS,RUEMA,ELC_100,2080,17.746
R11_SAS,RUEMA,ELC_100,2090,16.871
R11_SAS,RUEMA,ELC_100,2100,16.117
R11_SAS,RUEMA,HFC_ptrp,2020,118.141
R11_SAS,RUEMA,HFC_ptrp,2030,70.373
R11_SAS,RUEMA,HFC_ptrp,2040,55.738
R11_SAS,RUEMA,HFC_ptrp,2050,46.899
R11_SAS,RUEMA,HFC_ptrp,2060,43.835
R11_SAS,RUEMA,HFC_ptrp,2070,42.999
R11_SAS,RUEMA,HFC_ptrp,2080,41.167
R11_SAS,RUEMA,HFC_ptrp,2090,40.489
R11_SAS,RUEMA,HFC_ptrp,2100,39.904
R11_SAS,RUEMA,IAHe_ptrp,2020,28.477
R11_SAS,RUEMA,IAHe_ptrp,2030,12.017
R11_SAS,RUEMA,IAHe_ptrp,2040,10.362
R11_SAS,RUEMA,IAHe_ptrp,2050,3.564
R11_SAS,RUEMA,IAHe_ptrp,2060,2.629
R11_SAS,RUEMA,IAHe_ptrp,2070,2.374
R11_SAS,RUEMA,IAHe_ptrp,2080,1.814
R11_SAS,RUEMA,IAHe_ptrp,2090,1.607
R11_SAS,RUEMA,IAHe_ptrp,2100,1.428
R11_SAS,RUEMA,IAHm_ptrp,2020,28.477
R11_SAS,RUEMA,IAHm_ptrp,2030,12.017
R11_SAS,RUEMA,IAHm_ptrp,2040,10.362
R11_SAS,RUEMA,IAHm_ptrp,2050,3.564
R11_SAS,RUEMA,IAHm_ptrp,2060,2.629
R11_SAS,RUEMA,IAHm_ptrp,2070,2.374
R11_SAS,RUEMA,IAHm_ptrp,2080,1.814
R11_SAS,RUEMA,IAHm_ptrp,2090,1.607
R11_SAS,RUEMA,IAHm_ptrp,2100,1.428
R11_SAS,RUEMA,ICAe_ffv,2020,0.0
R11_SAS,RUEMA,ICAe_ffv,2030,0.0
R11_SAS,RUEMA,ICAe_ffv,2040,0.0
R11_SAS,RUEMA,ICAe_ffv,2050,0.0
R11_SAS,RUEMA,ICAe_ffv,2060,0.0
R11_SAS,RUEMA,ICAe_ffv,2070,0.0
R11_SAS,RUEMA,ICAe_ffv,2080,0.0
R11_SAS,RUEMA,ICAe_ffv,2090,0.0
R11_SAS,RUEMA,ICAe_ffv,2100,0.0
R11_SAS,RUEMA,ICAm_ptrp,2020,0.0
R11_SAS,RUEMA,ICAm_ptrp,2030,0.0
R11_SAS,RUEMA,ICAm_ptrp,2040,0.0
R11_SAS,RUEMA,ICAm_ptrp,2050,0.0
R11_SAS,RUEMA,ICAm_ptrp,2060,0.0
R11_SAS,RUEMA,ICAm_ptrp,2070,0.0
R11_SAS,RUEMA,ICAm_ptrp,2080,0.0
R11_SAS,RUEMA,ICAm_ptrp,2090,0.0
R11_SAS,RUEMA,ICAm_ptrp,2100,0.0
R11_SAS,RUEMA,ICE_L_ptrp,2020,-7.56
R11_SAS,RUEMA,ICE_L_ptrp,2030,-5.526
R11_SAS,RUEMA,ICE_L_ptrp,2040,-4.221
R11_SAS,RUEMA,ICE_L_ptrp,2050,-3.142
R11_SAS,RUEMA,ICE_L_ptrp,2060,-2.317
R11_SAS,RUEMA,ICE_L_ptrp,2070,-2.092
R11_SAS,RUEMA,ICE_L_ptrp,2080,-1.599
R11_SAS,RUEMA,ICE_L_ptrp,2090,-1.417
R11_SAS,RUEMA,ICE_L_ptrp,2100,-1.259
R11_SAS,RUEMA,ICE_conv,2020,0.0
R11_SAS,RUEMA,ICE_conv,2030,0.0
R11_SAS,RUEMA,ICE_conv,2040,0.0
R11_SAS,RUEMA,ICE_conv,2050,0.0
R11_SAS,RUEMA,ICE_conv,2060,0.0
R11_SAS,RUEMA,ICE_conv,2070,0.0
R11_SAS,RUEMA,ICE_conv,2080,0.0
R11_SAS,RUEMA,ICE_conv,2090,0.0
R11_SAS,RUEMA,ICE_conv,2100,0.0
R11_SAS,RUEMA,ICE_nga,2020,38.306
R11_SAS,RUEMA,ICE_nga,2030,28.764
R11_SAS,RUEMA,ICE_nga,2040,18.19
R11_SAS,RUEMA,ICE_nga,2050,18.045
R11_SAS,RUEMA,ICE_nga,2060,16.456
R11_SAS,RUEMA,ICE_nga,2070,16.022
R11_SAS,RUEMA,ICE_nga,2080,15.071
R11_SAS,RUEMA,ICE_nga,2090,14.719
R11_SAS,RUEMA,ICE_nga,2100,14.415
R11_SAS,RUEMA,ICH_chyb,2020,28.477
R11_SAS,RUEMA,ICH_chyb,2030,12.017
R11_SAS,RUEMA,ICH_chyb,2040,10.362
R11_SAS,RUEMA,ICH_chyb,2050,3.564
R11_SAS,RUEMA,ICH_chyb,2060,2.629
R11_SAS,RUEMA,ICH_chyb,2070,2.374
R11_SAS,RUEMA,ICH_chyb,2080,1.814
R11_SAS,RUEMA,ICH_chyb,2090,1.607
R11_SAS,RUEMA,ICH_chyb,2100,1.428
R11_SAS,RUEMA,IGH_ghyb,2020,60.922
R11_SAS,RUEMA,IGH_ghyb,2030,34.768
R11_SAS,RUEMA,IGH_ghyb,2040,19.242
