MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY,PULL DATE
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2040,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2045,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2050,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2055,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2060,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2070,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2080,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2090,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2100,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2110,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2030,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2035,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2040,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2045,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2050,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2055,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2060,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2070,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2080,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2090,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2100,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2110,R12_CHN,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2030,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2035,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2040,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2045,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2050,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2055,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2060,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2070,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2080,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2090,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2100,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2110,R12_EEU,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
