BCU,tec,urb_rur,year,scenario,unit,value
12,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
12,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
12,mg_hydro,rural,2030,improved_access,GWh,0.0
12,mg_hydro,urban,2030,improved_access,GWh,0.0
12,unelectrified,rural,2030,improved_access,GWh,3.82
12,unelectrified,urban,2030,improved_access,GWh,0.0
13,grid_existing,rural,2030,improved_access,GWh,0.0
13,grid_existing,urban,2030,improved_access,GWh,425.71
13,grid_new,rural,2030,improved_access,GWh,36.55
13,grid_new,urban,2030,improved_access,GWh,0.0
13,sa_pv,rural,2030,improved_access,GWh,1.47
13,sa_pv,urban,2030,improved_access,GWh,0.0
13,mg_pv_hybrid,rural,2030,improved_access,GWh,226.71
13,mg_pv_hybrid,urban,2030,improved_access,GWh,3.04
13,mg_wind_hybrid,rural,2030,improved_access,GWh,0.23
13,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
13,mg_hydro,rural,2030,improved_access,GWh,3.4
13,mg_hydro,urban,2030,improved_access,GWh,0.0
13,unelectrified,rural,2030,improved_access,GWh,132.0
13,unelectrified,urban,2030,improved_access,GWh,65.27
14,grid_existing,rural,2030,improved_access,GWh,0.0
14,grid_existing,urban,2030,improved_access,GWh,45.69
14,grid_new,rural,2030,improved_access,GWh,46.77
14,grid_new,urban,2030,improved_access,GWh,29.9
14,sa_pv,rural,2030,improved_access,GWh,1.53
14,sa_pv,urban,2030,improved_access,GWh,0.0
14,mg_pv_hybrid,rural,2030,improved_access,GWh,176.94
14,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
14,mg_wind_hybrid,rural,2030,improved_access,GWh,2.34
14,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
14,mg_hydro,rural,2030,improved_access,GWh,0.38
14,mg_hydro,urban,2030,improved_access,GWh,0.0
14,unelectrified,rural,2030,improved_access,GWh,114.8
14,unelectrified,urban,2030,improved_access,GWh,24.74
15,grid_existing,rural,2030,improved_access,GWh,3.66
15,grid_existing,urban,2030,improved_access,GWh,859.72
15,grid_new,rural,2030,improved_access,GWh,76.79
15,grid_new,urban,2030,improved_access,GWh,11.98
15,sa_pv,rural,2030,improved_access,GWh,0.86
15,sa_pv,urban,2030,improved_access,GWh,0.0
15,mg_pv_hybrid,rural,2030,improved_access,GWh,38.63
15,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
15,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
15,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
15,mg_hydro,rural,2030,improved_access,GWh,1.79
15,mg_hydro,urban,2030,improved_access,GWh,0.0
15,unelectrified,rural,2030,improved_access,GWh,4150.22
15,unelectrified,urban,2030,improved_access,GWh,11.16
16,grid_existing,rural,2030,improved_access,GWh,0.0
16,grid_existing,urban,2030,improved_access,GWh,726.1
16,grid_new,rural,2030,improved_access,GWh,294.4
16,grid_new,urban,2030,improved_access,GWh,187.1
16,sa_pv,rural,2030,improved_access,GWh,2.22
16,sa_pv,urban,2030,improved_access,GWh,0.0
16,mg_pv_hybrid,rural,2030,improved_access,GWh,100.33
16,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
16,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
16,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
16,mg_hydro,rural,2030,improved_access,GWh,4.42
16,mg_hydro,urban,2030,improved_access,GWh,0.0
16,unelectrified,rural,2030,improved_access,GWh,3498.21
16,unelectrified,urban,2030,improved_access,GWh,0.0
17,grid_existing,rural,2030,improved_access,GWh,0.0
17,grid_existing,urban,2030,improved_access,GWh,582.54
17,grid_new,rural,2030,improved_access,GWh,95.61
17,grid_new,urban,2030,improved_access,GWh,39.55
17,sa_pv,rural,2030,improved_access,GWh,2.75
17,sa_pv,urban,2030,improved_access,GWh,0.0
17,mg_pv_hybrid,rural,2030,improved_access,GWh,524.27
17,mg_pv_hybrid,urban,2030,improved_access,GWh,3.27
17,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
17,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
17,mg_hydro,rural,2030,improved_access,GWh,5.79
17,mg_hydro,urban,2030,improved_access,GWh,0.0
17,unelectrified,rural,2030,improved_access,GWh,412.6
17,unelectrified,urban,2030,improved_access,GWh,84.92
18,grid_existing,rural,2030,improved_access,GWh,0.0
18,grid_existing,urban,2030,improved_access,GWh,151.53
18,grid_new,rural,2030,improved_access,GWh,10.7
18,grid_new,urban,2030,improved_access,GWh,3.8
18,sa_pv,rural,2030,improved_access,GWh,1.6
18,sa_pv,urban,2030,improved_access,GWh,0.0
18,mg_pv_hybrid,rural,2030,improved_access,GWh,85.86
18,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
18,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
18,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
18,mg_hydro,rural,2030,improved_access,GWh,0.24
18,mg_hydro,urban,2030,improved_access,GWh,0.0
18,unelectrified,rural,2030,improved_access,GWh,57.71
18,unelectrified,urban,2030,improved_access,GWh,13.54
19,grid_existing,rural,2030,improved_access,GWh,0.08
19,grid_existing,urban,2030,improved_access,GWh,12.58
19,grid_new,rural,2030,improved_access,GWh,0.0
19,grid_new,urban,2030,improved_access,GWh,0.0
19,sa_pv,rural,2030,improved_access,GWh,0.27
19,sa_pv,urban,2030,improved_access,GWh,0.0
19,mg_pv_hybrid,rural,2030,improved_access,GWh,51.71
19,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
19,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
19,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
19,mg_hydro,rural,2030,improved_access,GWh,0.0
19,mg_hydro,urban,2030,improved_access,GWh,0.0
19,unelectrified,rural,2030,improved_access,GWh,25.8
19,unelectrified,urban,2030,improved_access,GWh,6.11
20,grid_existing,rural,2030,improved_access,GWh,3.82
20,grid_existing,urban,2030,improved_access,GWh,459.25
20,grid_new,rural,2030,improved_access,GWh,276.72
20,grid_new,urban,2030,improved_access,GWh,0.0
20,sa_pv,rural,2030,improved_access,GWh,0.82
20,sa_pv,urban,2030,improved_access,GWh,0.0
20,mg_pv_hybrid,rural,2030,improved_access,GWh,180.31
20,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
20,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
20,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
20,mg_hydro,rural,2030,improved_access,GWh,0.32
20,mg_hydro,urban,2030,improved_access,GWh,0.0
20,unelectrified,rural,2030,improved_access,GWh,272.31
20,unelectrified,urban,2030,improved_access,GWh,0.0
21,grid_existing,rural,2030,improved_access,GWh,0.0
21,grid_existing,urban,2030,improved_access,GWh,0.0
21,grid_new,rural,2030,improved_access,GWh,19.8
21,grid_new,urban,2030,improved_access,GWh,0.0
21,sa_pv,rural,2030,improved_access,GWh,0.27
21,sa_pv,urban,2030,improved_access,GWh,0.0
21,mg_pv_hybrid,rural,2030,improved_access,GWh,34.91
21,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
21,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
21,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
21,mg_hydro,rural,2030,improved_access,GWh,0.0
21,mg_hydro,urban,2030,improved_access,GWh,0.0
21,unelectrified,rural,2030,improved_access,GWh,44.47
21,unelectrified,urban,2030,improved_access,GWh,0.0
22,grid_existing,rural,2030,improved_access,GWh,3.06
22,grid_existing,urban,2030,improved_access,GWh,596.02
22,grid_new,rural,2030,improved_access,GWh,485.33
22,grid_new,urban,2030,improved_access,GWh,0.0
22,sa_pv,rural,2030,improved_access,GWh,0.47
22,sa_pv,urban,2030,improved_access,GWh,0.0
22,mg_pv_hybrid,rural,2030,improved_access,GWh,132.51
22,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
22,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
22,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
22,mg_hydro,rural,2030,improved_access,GWh,0.0
22,mg_hydro,urban,2030,improved_access,GWh,0.0
22,unelectrified,rural,2030,improved_access,GWh,224.34
22,unelectrified,urban,2030,improved_access,GWh,0.0
23,grid_existing,rural,2030,improved_access,GWh,2.46
23,grid_existing,urban,2030,improved_access,GWh,653.91
23,grid_new,rural,2030,improved_access,GWh,225.95
23,grid_new,urban,2030,improved_access,GWh,33.5
23,sa_pv,rural,2030,improved_access,GWh,7.99
23,sa_pv,urban,2030,improved_access,GWh,0.0
23,mg_pv_hybrid,rural,2030,improved_access,GWh,494.38
23,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
23,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
23,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
23,mg_hydro,rural,2030,improved_access,GWh,3.96
23,mg_hydro,urban,2030,improved_access,GWh,0.0
23,unelectrified,rural,2030,improved_access,GWh,264.09
23,unelectrified,urban,2030,improved_access,GWh,31.44
24,grid_existing,rural,2030,improved_access,GWh,0.0
24,grid_existing,urban,2030,improved_access,GWh,17.57
24,grid_new,rural,2030,improved_access,GWh,0.0
24,grid_new,urban,2030,improved_access,GWh,0.0
24,sa_pv,rural,2030,improved_access,GWh,0.88
24,sa_pv,urban,2030,improved_access,GWh,0.0
24,mg_pv_hybrid,rural,2030,improved_access,GWh,60.05
24,mg_pv_hybrid,urban,2030,improved_access,GWh,0.0
24,mg_wind_hybrid,rural,2030,improved_access,GWh,0.0
24,mg_wind_hybrid,urban,2030,improved_access,GWh,0.0
24,mg_hydro,rural,2030,improved_access,GWh,0.0
24,mg_hydro,urban,2030,improved_access,GWh,0.0
24,unelectrified,rural,2030,improved_access,GWh,15.37
24,unelectrified,urban,2030,improved_access,GWh,0.0
1,grid_existing,rural,2060,improved_access,GWh,0.0
1,grid_existing,urban,2060,improved_access,GWh,40.77
1,grid_new,rural,2060,improved_access,GWh,154.05
1,grid_new,urban,2060,improved_access,GWh,57.69
1,sa_pv,rural,2060,improved_access,GWh,0.01
1,sa_pv,urban,2060,improved_access,GWh,0.0
1,mg_pv_hybrid,rural,2060,improved_access,GWh,0.06
1,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
1,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
1,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
1,mg_hydro,rural,2060,improved_access,GWh,0.0
1,mg_hydro,urban,2060,improved_access,GWh,0.0
1,unelectrified,rural,2060,improved_access,GWh,4.42
1,unelectrified,urban,2060,improved_access,GWh,0.0
2,grid_existing,rural,2060,improved_access,GWh,0.0
2,grid_existing,urban,2060,improved_access,GWh,1700.8
2,grid_new,rural,2060,improved_access,GWh,1607.92
2,grid_new,urban,2060,improved_access,GWh,388.02
2,sa_pv,rural,2060,improved_access,GWh,1.7
2,sa_pv,urban,2060,improved_access,GWh,0.0
2,mg_pv_hybrid,rural,2060,improved_access,GWh,33.63
2,mg_pv_hybrid,urban,2060,improved_access,GWh,3.74
2,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
2,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
2,mg_hydro,rural,2060,improved_access,GWh,1.02
2,mg_hydro,urban,2060,improved_access,GWh,0.0
2,unelectrified,rural,2060,improved_access,GWh,11.85
2,unelectrified,urban,2060,improved_access,GWh,0.0
3,grid_existing,rural,2060,improved_access,GWh,0.0
3,grid_existing,urban,2060,improved_access,GWh,105.09
3,grid_new,rural,2060,improved_access,GWh,130.36
3,grid_new,urban,2060,improved_access,GWh,29.34
3,sa_pv,rural,2060,improved_access,GWh,0.54
3,sa_pv,urban,2060,improved_access,GWh,0.0
3,mg_pv_hybrid,rural,2060,improved_access,GWh,25.79
3,mg_pv_hybrid,urban,2060,improved_access,GWh,10.03
3,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
3,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
3,mg_hydro,rural,2060,improved_access,GWh,0.11
3,mg_hydro,urban,2060,improved_access,GWh,0.0
3,unelectrified,rural,2060,improved_access,GWh,7.23
3,unelectrified,urban,2060,improved_access,GWh,0.0
4,grid_existing,rural,2060,improved_access,GWh,0.0
4,grid_existing,urban,2060,improved_access,GWh,524.66
4,grid_new,rural,2060,improved_access,GWh,2198.75
4,grid_new,urban,2060,improved_access,GWh,860.01
4,sa_pv,rural,2060,improved_access,GWh,1.52
4,sa_pv,urban,2060,improved_access,GWh,0.0
4,mg_pv_hybrid,rural,2060,improved_access,GWh,24.61
4,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
4,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
4,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
4,mg_hydro,rural,2060,improved_access,GWh,0.02
4,mg_hydro,urban,2060,improved_access,GWh,0.0
4,unelectrified,rural,2060,improved_access,GWh,91.52
4,unelectrified,urban,2060,improved_access,GWh,0.0
5,grid_existing,rural,2060,improved_access,GWh,0.0
5,grid_existing,urban,2060,improved_access,GWh,6210.1
5,grid_new,rural,2060,improved_access,GWh,3822.36
5,grid_new,urban,2060,improved_access,GWh,1382.87
5,sa_pv,rural,2060,improved_access,GWh,1.17
5,sa_pv,urban,2060,improved_access,GWh,0.0
5,mg_pv_hybrid,rural,2060,improved_access,GWh,11.4
5,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
5,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
5,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
5,mg_hydro,rural,2060,improved_access,GWh,0.0
5,mg_hydro,urban,2060,improved_access,GWh,0.0
5,unelectrified,rural,2060,improved_access,GWh,1412.6
5,unelectrified,urban,2060,improved_access,GWh,34.5
6,grid_existing,rural,2060,improved_access,GWh,0.0
6,grid_existing,urban,2060,improved_access,GWh,71.5
6,grid_new,rural,2060,improved_access,GWh,161.21
6,grid_new,urban,2060,improved_access,GWh,661.0
6,sa_pv,rural,2060,improved_access,GWh,0.62
6,sa_pv,urban,2060,improved_access,GWh,0.0
6,mg_pv_hybrid,rural,2060,improved_access,GWh,0.26
6,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
6,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
6,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
6,mg_hydro,rural,2060,improved_access,GWh,0.0
6,mg_hydro,urban,2060,improved_access,GWh,0.0
6,unelectrified,rural,2060,improved_access,GWh,8.77
6,unelectrified,urban,2060,improved_access,GWh,0.0
7,grid_existing,rural,2060,improved_access,GWh,0.0
7,grid_existing,urban,2060,improved_access,GWh,1229.35
7,grid_new,rural,2060,improved_access,GWh,1013.39
7,grid_new,urban,2060,improved_access,GWh,1421.11
7,sa_pv,rural,2060,improved_access,GWh,2.34
7,sa_pv,urban,2060,improved_access,GWh,0.0
7,mg_pv_hybrid,rural,2060,improved_access,GWh,22.08
7,mg_pv_hybrid,urban,2060,improved_access,GWh,17.44
7,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
7,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
7,mg_hydro,rural,2060,improved_access,GWh,0.06
7,mg_hydro,urban,2060,improved_access,GWh,0.0
7,unelectrified,rural,2060,improved_access,GWh,43.59
7,unelectrified,urban,2060,improved_access,GWh,0.0
8,grid_existing,rural,2060,improved_access,GWh,0.0
8,grid_existing,urban,2060,improved_access,GWh,2721.89
8,grid_new,rural,2060,improved_access,GWh,702.25
8,grid_new,urban,2060,improved_access,GWh,1719.59
8,sa_pv,rural,2060,improved_access,GWh,2.37
8,sa_pv,urban,2060,improved_access,GWh,0.0
8,mg_pv_hybrid,rural,2060,improved_access,GWh,28.28
8,mg_pv_hybrid,urban,2060,improved_access,GWh,5.09
8,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
8,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
8,mg_hydro,rural,2060,improved_access,GWh,0.1
8,mg_hydro,urban,2060,improved_access,GWh,0.0
8,unelectrified,rural,2060,improved_access,GWh,7.67
8,unelectrified,urban,2060,improved_access,GWh,0.0
9,grid_existing,rural,2060,improved_access,GWh,0.0
9,grid_existing,urban,2060,improved_access,GWh,822.45
9,grid_new,rural,2060,improved_access,GWh,841.74
9,grid_new,urban,2060,improved_access,GWh,358.69
9,sa_pv,rural,2060,improved_access,GWh,0.15
9,sa_pv,urban,2060,improved_access,GWh,0.0
9,mg_pv_hybrid,rural,2060,improved_access,GWh,1.84
9,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
9,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
9,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
9,mg_hydro,rural,2060,improved_access,GWh,0.0
9,mg_hydro,urban,2060,improved_access,GWh,0.0
9,unelectrified,rural,2060,improved_access,GWh,66.99
9,unelectrified,urban,2060,improved_access,GWh,0.0
10,grid_existing,rural,2060,improved_access,GWh,0.0
10,grid_existing,urban,2060,improved_access,GWh,51.34
10,grid_new,rural,2060,improved_access,GWh,78.37
10,grid_new,urban,2060,improved_access,GWh,88.59
10,sa_pv,rural,2060,improved_access,GWh,0.1
10,sa_pv,urban,2060,improved_access,GWh,0.0
10,mg_pv_hybrid,rural,2060,improved_access,GWh,4.29
10,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
10,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
10,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
10,mg_hydro,rural,2060,improved_access,GWh,0.0
10,mg_hydro,urban,2060,improved_access,GWh,0.0
10,unelectrified,rural,2060,improved_access,GWh,5.55
10,unelectrified,urban,2060,improved_access,GWh,0.0
11,grid_existing,rural,2060,improved_access,GWh,0.0
11,grid_existing,urban,2060,improved_access,GWh,10293.09
11,grid_new,rural,2060,improved_access,GWh,797.97
11,grid_new,urban,2060,improved_access,GWh,546.81
11,sa_pv,rural,2060,improved_access,GWh,0.06
11,sa_pv,urban,2060,improved_access,GWh,0.0
11,mg_pv_hybrid,rural,2060,improved_access,GWh,1.15
11,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
11,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
11,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
11,mg_hydro,rural,2060,improved_access,GWh,0.0
11,mg_hydro,urban,2060,improved_access,GWh,0.0
11,unelectrified,rural,2060,improved_access,GWh,93.17
11,unelectrified,urban,2060,improved_access,GWh,0.0
12,grid_existing,rural,2060,improved_access,GWh,0.0
12,grid_existing,urban,2060,improved_access,GWh,109.45
12,grid_new,rural,2060,improved_access,GWh,48.51
12,grid_new,urban,2060,improved_access,GWh,33.06
12,sa_pv,rural,2060,improved_access,GWh,0.0
12,sa_pv,urban,2060,improved_access,GWh,0.0
12,mg_pv_hybrid,rural,2060,improved_access,GWh,0.4
12,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
12,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
12,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
12,mg_hydro,rural,2060,improved_access,GWh,0.0
12,mg_hydro,urban,2060,improved_access,GWh,0.0
12,unelectrified,rural,2060,improved_access,GWh,7.25
12,unelectrified,urban,2060,improved_access,GWh,0.0
13,grid_existing,rural,2060,improved_access,GWh,0.0
13,grid_existing,urban,2060,improved_access,GWh,798.51
13,grid_new,rural,2060,improved_access,GWh,486.14
13,grid_new,urban,2060,improved_access,GWh,490.61
13,sa_pv,rural,2060,improved_access,GWh,1.19
13,sa_pv,urban,2060,improved_access,GWh,0.04
13,mg_pv_hybrid,rural,2060,improved_access,GWh,26.76
13,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
13,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
13,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
13,mg_hydro,rural,2060,improved_access,GWh,0.43
13,mg_hydro,urban,2060,improved_access,GWh,0.0
13,unelectrified,rural,2060,improved_access,GWh,19.93
13,unelectrified,urban,2060,improved_access,GWh,0.0
14,grid_existing,rural,2060,improved_access,GWh,0.0
14,grid_existing,urban,2060,improved_access,GWh,54.08
14,grid_new,rural,2060,improved_access,GWh,372.91
14,grid_new,urban,2060,improved_access,GWh,284.54
14,sa_pv,rural,2060,improved_access,GWh,1.17
14,sa_pv,urban,2060,improved_access,GWh,0.0
14,mg_pv_hybrid,rural,2060,improved_access,GWh,47.77
14,mg_pv_hybrid,urban,2060,improved_access,GWh,25.04
14,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
14,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
14,mg_hydro,rural,2060,improved_access,GWh,0.04
14,mg_hydro,urban,2060,improved_access,GWh,0.0
14,unelectrified,rural,2060,improved_access,GWh,12.07
14,unelectrified,urban,2060,improved_access,GWh,0.0
15,grid_existing,rural,2060,improved_access,GWh,0.0
15,grid_existing,urban,2060,improved_access,GWh,1643.25
15,grid_new,rural,2060,improved_access,GWh,334.6
15,grid_new,urban,2060,improved_access,GWh,702.49
15,sa_pv,rural,2060,improved_access,GWh,0.8
15,sa_pv,urban,2060,improved_access,GWh,0.0
15,mg_pv_hybrid,rural,2060,improved_access,GWh,23.08
15,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
15,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
15,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
15,mg_hydro,rural,2060,improved_access,GWh,0.03
15,mg_hydro,urban,2060,improved_access,GWh,0.0
15,unelectrified,rural,2060,improved_access,GWh,6445.81
15,unelectrified,urban,2060,improved_access,GWh,1181.09
16,grid_existing,rural,2060,improved_access,GWh,0.0
16,grid_existing,urban,2060,improved_access,GWh,1059.44
16,grid_new,rural,2060,improved_access,GWh,356.92
16,grid_new,urban,2060,improved_access,GWh,1346.38
16,sa_pv,rural,2060,improved_access,GWh,2.05
16,sa_pv,urban,2060,improved_access,GWh,0.0
16,mg_pv_hybrid,rural,2060,improved_access,GWh,42.82
16,mg_pv_hybrid,urban,2060,improved_access,GWh,15.12
16,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
16,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
16,mg_hydro,rural,2060,improved_access,GWh,1.2
16,mg_hydro,urban,2060,improved_access,GWh,0.0
16,unelectrified,rural,2060,improved_access,GWh,6327.16
16,unelectrified,urban,2060,improved_access,GWh,241.38
17,grid_existing,rural,2060,improved_access,GWh,0.0
17,grid_existing,urban,2060,improved_access,GWh,1015.42
17,grid_new,rural,2060,improved_access,GWh,1233.44
17,grid_new,urban,2060,improved_access,GWh,1966.59
17,sa_pv,rural,2060,improved_access,GWh,3.31
17,sa_pv,urban,2060,improved_access,GWh,0.0
17,mg_pv_hybrid,rural,2060,improved_access,GWh,31.55
17,mg_pv_hybrid,urban,2060,improved_access,GWh,1.63
17,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
17,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
17,mg_hydro,rural,2060,improved_access,GWh,0.08
17,mg_hydro,urban,2060,improved_access,GWh,0.0
17,unelectrified,rural,2060,improved_access,GWh,12.31
17,unelectrified,urban,2060,improved_access,GWh,0.0
18,grid_existing,rural,2060,improved_access,GWh,0.0
18,grid_existing,urban,2060,improved_access,GWh,274.23
18,grid_new,rural,2060,improved_access,GWh,157.06
18,grid_new,urban,2060,improved_access,GWh,294.37
18,sa_pv,rural,2060,improved_access,GWh,0.88
18,sa_pv,urban,2060,improved_access,GWh,0.0
18,mg_pv_hybrid,rural,2060,improved_access,GWh,8.63
18,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
18,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
18,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
18,mg_hydro,rural,2060,improved_access,GWh,0.0
18,mg_hydro,urban,2060,improved_access,GWh,0.0
18,unelectrified,rural,2060,improved_access,GWh,5.68
18,unelectrified,urban,2060,improved_access,GWh,0.0
19,grid_existing,rural,2060,improved_access,GWh,0.0
19,grid_existing,urban,2060,improved_access,GWh,17.54
19,grid_new,rural,2060,improved_access,GWh,72.14
19,grid_new,urban,2060,improved_access,GWh,83.29
19,sa_pv,rural,2060,improved_access,GWh,0.17
19,sa_pv,urban,2060,improved_access,GWh,0.0
19,mg_pv_hybrid,rural,2060,improved_access,GWh,0.02
19,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
19,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
19,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
19,mg_hydro,rural,2060,improved_access,GWh,0.0
19,mg_hydro,urban,2060,improved_access,GWh,0.0
19,unelectrified,rural,2060,improved_access,GWh,0.38
19,unelectrified,urban,2060,improved_access,GWh,0.0
20,grid_existing,rural,2060,improved_access,GWh,0.0
20,grid_existing,urban,2060,improved_access,GWh,776.94
20,grid_new,rural,2060,improved_access,GWh,1085.68
20,grid_new,urban,2060,improved_access,GWh,554.44
20,sa_pv,rural,2060,improved_access,GWh,1.01
20,sa_pv,urban,2060,improved_access,GWh,0.0
20,mg_pv_hybrid,rural,2060,improved_access,GWh,22.09
20,mg_pv_hybrid,urban,2060,improved_access,GWh,1.54
20,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
20,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
20,mg_hydro,rural,2060,improved_access,GWh,0.0
20,mg_hydro,urban,2060,improved_access,GWh,0.0
20,unelectrified,rural,2060,improved_access,GWh,123.31
20,unelectrified,urban,2060,improved_access,GWh,0.0
21,grid_existing,rural,2060,improved_access,GWh,0.0
21,grid_existing,urban,2060,improved_access,GWh,0.0
21,grid_new,rural,2060,improved_access,GWh,113.45
21,grid_new,urban,2060,improved_access,GWh,40.2
21,sa_pv,rural,2060,improved_access,GWh,0.29
21,sa_pv,urban,2060,improved_access,GWh,0.0
21,mg_pv_hybrid,rural,2060,improved_access,GWh,37.96
21,mg_pv_hybrid,urban,2060,improved_access,GWh,0.0
21,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
21,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
21,mg_hydro,rural,2060,improved_access,GWh,0.0
21,mg_hydro,urban,2060,improved_access,GWh,0.0
21,unelectrified,rural,2060,improved_access,GWh,5.85
21,unelectrified,urban,2060,improved_access,GWh,0.0
22,grid_existing,rural,2060,improved_access,GWh,0.0
22,grid_existing,urban,2060,improved_access,GWh,1148.5
22,grid_new,rural,2060,improved_access,GWh,1797.68
22,grid_new,urban,2060,improved_access,GWh,578.38
22,sa_pv,rural,2060,improved_access,GWh,0.37
22,sa_pv,urban,2060,improved_access,GWh,0.0
22,mg_pv_hybrid,rural,2060,improved_access,GWh,27.22
22,mg_pv_hybrid,urban,2060,improved_access,GWh,1.2
22,mg_wind_hybrid,rural,2060,improved_access,GWh,0.0
22,mg_wind_hybrid,urban,2060,improved_access,GWh,0.0
22,mg_hydro,rural,2060,improved_access,GWh,0.0
22,mg_hydro,urban,2060,improved_access,GWh,0.0
22,unelectrified,rural,2060,improved_access,GWh,80.52
22,unelectrified,urban,2060,improved_access,GWh,0.0
23,grid_existing,rural,2060,improved_access,GWh,0.0
23,grid_existing,urban,2060,improved_access,GWh,1219.65
23,grid_new,rural,2060,improved_access,GWh,957.19
23,grid_new,urban,2060,improved_access,GWh,827.68
23,sa_pv,rural,2060,improved_access,GWh,10.95
23,sa_pv,urban,2060,improved_access,GWh,0.0
23,mg_pv_hybrid,rural,2060,improved_access,GWh,151.41
23,mg_pv_hybrid,urban,2060,improved_access,GWh,19.53
