SSP,RCP,year,iso3,variable,pop,share_acc,pop_no_acc,pop_acc,unit
SSP4,rcp26,2065,CYP,Improved water services,1368092,1,0,1368092,people
SSP4,rcp26,2065,CZE,Improved sanitation services,9156602,0.996014931,36490,9120112,people
SSP4,rcp26,2065,CZE,Improved water services,9156602,1,0,9156602,people
SSP4,rcp26,2065,DEU,Improved sanitation services,73617041,0.995896009,302124,73314917,people
SSP4,rcp26,2065,DEU,Improved water services,73617041,1,0,73617041,people
SSP4,rcp26,2065,DJI,Improved water services,1637873,0.978086514,35892,1601981,people
SSP4,rcp26,2065,DNK,Improved sanitation services,5735614,0.995687516,24735,5710879,people
SSP4,rcp26,2065,DNK,Improved water services,5735614,1,0,5735614,people
SSP4,rcp26,2065,ECU,Improved sanitation services,24501902,1,0,24501902,people
SSP4,rcp26,2065,ECU,Improved water services,24501902,0.997803423,53820,24448082,people
SSP4,rcp26,2065,ERI,Improved sanitation services,6971799,0.550157659,3136210,3835589,people
SSP4,rcp26,2065,ERI,Improved water services,6971799,0.892380041,750305,6221494,people
SSP4,rcp26,2065,ESP,Improved sanitation services,46099240,0.996303872,170389,45928851,people
SSP4,rcp26,2065,ESP,Improved water services,46099240,1,0,46099240,people
SSP4,rcp26,2065,EST,Improved sanitation services,1064169,0.995224832,5082,1059087,people
SSP4,rcp26,2065,EST,Improved water services,1064169,1,0,1064169,people
SSP4,rcp26,2065,FIN,Improved sanitation services,4995803,0.995850975,20728,4975075,people
SSP4,rcp26,2065,FIN,Improved water services,4995803,1,0,4995803,people
SSP4,rcp26,2065,FJI,Improved sanitation services,1034493,1,0,1034493,people
SSP4,rcp26,2065,FJI,Improved water services,1034493,0.991219441,9083,1025410,people
SSP4,rcp26,2065,FRA,Improved sanitation services,64030802,1,0,64030802,people
SSP4,rcp26,2065,FRA,Improved water services,64030802,1,0,64030802,people
SSP4,rcp26,2065,GBR,Improved sanitation services,68729606,0.996284134,255390,68474216,people
SSP4,rcp26,2065,GBR,Improved water services,68729606,1,0,68729606,people
SSP4,rcp26,2065,GNQ,Improved water services,3720470,0.81141535,701624,3018846,people
SSP4,rcp26,2065,GRC,Improved sanitation services,8787120,0.997403589,22815,8764305,people
SSP4,rcp26,2065,GRC,Improved water services,8787120,1,0,8787120,people
SSP4,rcp26,2065,GRD,Improved sanitation services,141535,0.960522944,1974,48021,people
SSP4,rcp26,2065,GRD,Improved water services,141535,0.988315806,584,49411,people
SSP4,rcp26,2065,HRV,Improved sanitation services,2922052,0.996012959,11650,2910402,people
SSP4,rcp26,2065,HRV,Improved water services,2922052,0.996890424,9086,2912966,people
SSP4,rcp26,2065,HUN,Improved sanitation services,7470731,1,0,7470731,people
SSP4,rcp26,2065,HUN,Improved water services,7470731,1,0,7470731,people
SSP4,rcp26,2065,IRL,Improved sanitation services,5740027,0.961954924,218380,5521647,people
SSP4,rcp26,2065,IRL,Improved water services,5740027,0.971318999,164630,5575397,people
SSP4,rcp26,2065,IRN,Improved sanitation services,95958869,1,0,95958869,people
SSP4,rcp26,2065,IRN,Improved water services,95958869,1,0,95958869,people
SSP4,rcp26,2065,ISL,Improved sanitation services,397908,0.999983051,7,397901,people
SSP4,rcp26,2065,ISL,Improved water services,397908,1,0,397908,people
SSP4,rcp26,2065,ISR,Improved sanitation services,13373250,0.99578522,56365,13316885,people
SSP4,rcp26,2065,ISR,Improved water services,13373250,1,0,13373250,people
SSP4,rcp26,2065,ITA,Improved sanitation services,49591604,0.997784282,18577,8365711,people
SSP4,rcp26,2065,ITA,Improved water services,49591604,1,0,8384289,people
SSP4,rcp26,2065,JPN,Improved sanitation services,90147926,0.997325736,2927,1091744,people
SSP4,rcp26,2065,JPN,Improved water services,90147926,1,0,1094671,people
SSP4,rcp26,2065,KOR,Improved sanitation services,38038796,0.996899769,5286,1699703,people
SSP4,rcp26,2065,KOR,Improved water services,38038796,1,0,1704989,people
SSP4,rcp26,2065,LBN,Improved sanitation services,8094877,1,0,176531,people
SSP4,rcp26,2065,LBN,Improved water services,8094877,1,0,176531,people
SSP4,rcp26,2065,LBY,Improved sanitation services,10360741,1,0,937472,people
SSP4,rcp26,2065,LBY,Improved water services,10360741,1,0,937472,people
SSP4,rcp26,2065,LKA,Improved sanitation services,24537426,0.993169832,167595,24369831,people
SSP4,rcp26,2065,LKA,Improved water services,24537426,0.963331752,899744,23637682,people
SSP4,rcp26,2065,LTU,Improved sanitation services,1718426,0.997064485,5044,1713382,people
SSP4,rcp26,2065,LTU,Improved water services,1718426,0.998049197,3352,1715074,people
SSP4,rcp26,2065,LUX,Improved sanitation services,747939,0.999817082,137,747802,people
SSP4,rcp26,2065,LUX,Improved water services,747939,0.999923156,57,747882,people
SSP4,rcp26,2065,LVA,Improved sanitation services,1211894,0.988319554,14155,1197739,people
SSP4,rcp26,2065,LVA,Improved water services,1211894,0.999729031,328,1211566,people
SSP4,rcp26,2065,MAR,Improved water services,49281352,0.982739509,850620,48430732,people
SSP4,rcp26,2065,MLT,Improved sanitation services,476966,0.995792554,2007,474959,people
SSP4,rcp26,2065,MLT,Improved water services,476966,1,0,476966,people
SSP4,rcp26,2065,MUS,Improved sanitation services,1191885,0.999549876,536,1191349,people
SSP4,rcp26,2065,MUS,Improved water services,1191885,1,0,1191885,people
SSP4,rcp26,2065,MYS,Improved sanitation services,45396744,1,0,45396744,people
SSP4,rcp26,2065,MYS,Improved water services,45396744,0.9919048,367496,45029248,people
SSP4,rcp26,2065,NLD,Improved sanitation services,16331076,0.999922585,1264,16329812,people
SSP4,rcp26,2065,NLD,Improved water services,16331076,1,0,16331076,people
SSP4,rcp26,2065,NOR,Improved sanitation services,5812437,1,0,5812437,people
SSP4,rcp26,2065,NOR,Improved water services,5812437,1,0,5812437,people
SSP4,rcp26,2065,NZL,Improved sanitation services,5508012,0.995849155,22863,5485149,people
SSP4,rcp26,2065,NZL,Improved water services,5508012,1,0,5508012,people
SSP4,rcp26,2065,OMN,Improved sanitation services,7522646,1,0,7522646,people
SSP4,rcp26,2065,OMN,Improved water services,7522646,1,0,7522646,people
SSP4,rcp26,2065,POL,Improved sanitation services,30199081,1,0,30199081,people
SSP4,rcp26,2065,POL,Improved water services,30199081,0.948603417,1552130,28646951,people
SSP4,rcp26,2065,PRT,Improved sanitation services,8671924,0.997407605,22481,8649443,people
SSP4,rcp26,2065,PRT,Improved water services,8671924,0.99813425,16180,8655744,people
SSP4,rcp26,2065,ROU,Improved sanitation services,13093165,0.988051313,156446,12936719,people
SSP4,rcp26,2065,ROU,Improved water services,13093165,1,0,13093165,people
SSP4,rcp26,2065,RUS,Improved sanitation services,123893936,0.967244955,4058151,119835785,people
SSP4,rcp26,2065,RUS,Improved water services,123893936,0.994644736,663485,123230451,people
SSP4,rcp26,2065,SAU,Improved sanitation services,55674685,0.997649557,130860,55543825,people
SSP4,rcp26,2065,SAU,Improved water services,55674685,0.994486716,306950,55367735,people
SSP4,rcp26,2065,SVK,Improved sanitation services,4513100,0.999675372,1465,4511635,people
SSP4,rcp26,2065,SVK,Improved water services,4513100,1,0,4513100,people
SSP4,rcp26,2065,SVN,Improved sanitation services,1825832,0.991144354,3840,429832,people
SSP4,rcp26,2065,SVN,Improved water services,1825832,1,0,433672,people
SSP4,rcp26,2065,SWE,Improved sanitation services,11310325,0.994011553,67731,11242594,people
SSP4,rcp26,2065,SWE,Improved water services,11310325,1,0,11310325,people
SSP4,rcp26,2065,TTO,Improved sanitation services,1482806,1,0,339294,people
SSP4,rcp26,2065,TTO,Improved water services,1482806,1,0,339294,people
SSP4,rcp26,2065,USA,Improved sanitation services,357560533,0.995601205,1572835,355987698,people
SSP4,rcp26,2065,USA,Improved water services,357560533,1,0,357560533,people
SSP4,rcp26,2065,UZB,Improved sanitation services,56666707,0.989044862,620792,56045915,people
SSP4,rcp26,2065,UZB,Improved water services,56666707,0.998575673,80712,56585995,people
SSP4,rcp26,2065,VCT,Improved sanitation services,91907,0.985480905,1334,90573,people
SSP4,rcp26,2065,VCT,Improved water services,91907,0.996772743,297,91610,people
SSP4,rcp26,2065,VUT,Improved sanitation services,694345,0.95086262,34118,660227,people
SSP4,rcp26,2065,VUT,Improved water services,694345,0.996022016,2762,691583,people
SSP4,rcp26,2070,ARG,Improved sanitation services,57006884,0.99937231,35783,56971101,people
SSP4,rcp26,2070,ARG,Improved water services,57006884,0.999963039,2107,57004777,people
SSP4,rcp26,2070,AUS,Improved water services,30666444,1,0,30666444,people
SSP4,rcp26,2070,BEL,Improved sanitation services,11457646,0.995710632,49146,11408500,people
SSP4,rcp26,2070,BEL,Improved water services,11457646,1,0,11457646,people
SSP4,rcp26,2070,BGR,Improved sanitation services,4421969,1,0,4421969,people
SSP4,rcp26,2070,BGR,Improved water services,4421969,0.998029553,8713,4413256,people
SSP4,rcp26,2070,BHR,Improved sanitation services,2463520,0.997477395,89,35246,people
SSP4,rcp26,2070,BHR,Improved water services,2463520,1,0,35335,people
SSP4,rcp26,2070,BRA,Improved sanitation services,233811241,0.997939021,481880,233329361,people
SSP4,rcp26,2070,BRA,Improved water services,233811241,1,0,233811241,people
SSP4,rcp26,2070,BRN,Improved sanitation services,596501,1,0,68413,people
SSP4,rcp26,2070,BRN,Improved water services,596501,1,0,68413,people
SSP4,rcp26,2070,BWA,Improved sanitation services,3937836,0.983049936,66747,3871089,people
SSP4,rcp26,2070,BWA,Improved water services,3937836,0.989333111,42004,3895832,people
SSP4,rcp26,2070,CAN,Improved sanitation services,40211156,0.991853721,327571,39883585,people
SSP4,rcp26,2070,CAN,Improved water services,40211156,1,0,40211156,people
SSP4,rcp26,2070,CHE,Improved sanitation services,9324113,0.995695653,40134,9283979,people
SSP4,rcp26,2070,CHE,Improved water services,9324113,1,0,9324113,people
SSP4,rcp26,2070,CHL,Improved sanitation services,20669639,1,0,20669639,people
SSP4,rcp26,2070,CHL,Improved water services,20669639,1,0,20669639,people
SSP4,rcp26,2070,CHN,Improved sanitation services,1008839868,1,0,1008839868,people
SSP4,rcp26,2070,CHN,Improved water services,1008839868,0.999943452,57048,1008782820,people
SSP4,rcp26,2070,CPV,Improved sanitation services,765756,1,0,765756,people
SSP4,rcp26,2070,CPV,Improved water services,765756,0.997521724,1898,763858,people
SSP4,rcp26,2070,CYP,Improved sanitation services,1350234,0.996774117,4356,1345878,people
SSP4,rcp26,2070,CYP,Improved water services,1350234,1,0,1350234,people
SSP4,rcp26,2070,CZE,Improved sanitation services,8851292,0.996027327,35163,8816129,people
SSP4,rcp26,2070,CZE,Improved water services,8851292,1,0,8851292,people
SSP4,rcp26,2070,DEU,Improved sanitation services,72101786,0.995854251,298916,71802870,people
SSP4,rcp26,2070,DEU,Improved water services,72101786,1,0,72101786,people
SSP4,rcp26,2070,DJI,Improved water services,1670561,0.981546297,30828,1639733,people
SSP4,rcp26,2070,DNK,Improved sanitation services,5676645,0.995703607,24389,5652256,people
SSP4,rcp26,2070,DNK,Improved water services,5676645,1,0,5676645,people
SSP4,rcp26,2070,ECU,Improved sanitation services,24913009,1,0,24913009,people
SSP4,rcp26,2070,ECU,Improved water services,24913009,0.999389588,15207,24897802,people
SSP4,rcp26,2070,ERI,Improved sanitation services,7264669,0.57935234,3055866,4208803,people
SSP4,rcp26,2070,ERI,Improved water services,7264669,0.901563926,715105,6549564,people
SSP4,rcp26,2070,ESP,Improved sanitation services,45112768,0.996318774,166070,44946698,people
SSP4,rcp26,2070,ESP,Improved water services,45112768,1,0,45112768,people
SSP4,rcp26,2070,EST,Improved sanitation services,1029387,0.99522811,4912,1024475,people
SSP4,rcp26,2070,EST,Improved water services,1029387,1,0,1029387,people
SSP4,rcp26,2070,FIN,Improved sanitation services,4917002,0.99587625,20276,4896726,people
SSP4,rcp26,2070,FIN,Improved water services,4917002,1,0,4917002,people
SSP4,rcp26,2070,FJI,Improved sanitation services,1038530,1,0,1038530,people
SSP4,rcp26,2070,FJI,Improved water services,1038530,0.992154529,8148,1030382,people
SSP4,rcp26,2070,FRA,Improved sanitation services,63362140,1,0,63362140,people
SSP4,rcp26,2070,FRA,Improved water services,63362140,1,0,63362140,people
SSP4,rcp26,2070,GBR,Improved sanitation services,68203058,0.996297817,252500,67950558,people
SSP4,rcp26,2070,GBR,Improved water services,68203058,1,0,68203058,people
SSP4,rcp26,2070,GNQ,Improved water services,3912240,0.839866634,626480,3285760,people
SSP4,rcp26,2070,GRC,Improved sanitation services,8534796,0.997420953,22012,8512784,people
SSP4,rcp26,2070,GRC,Improved water services,8534796,1,0,8534796,people
SSP4,rcp26,2070,GRD,Improved sanitation services,142894,0.961553657,1818,45465,people
SSP4,rcp26,2070,GRD,Improved water services,142894,0.989430605,500,46783,people
SSP4,rcp26,2070,HRV,Improved sanitation services,2818579,0.996129623,10909,2807670,people
SSP4,rcp26,2070,HRV,Improved water services,2818579,0.997089338,8204,2810375,people
SSP4,rcp26,2070,HUN,Improved sanitation services,7155237,1,0,7155237,people
SSP4,rcp26,2070,HUN,Improved water services,7155237,1,0,7155237,people
SSP4,rcp26,2070,IRL,Improved sanitation services,5718688,0.961595427,219624,5499064,people
SSP4,rcp26,2070,IRL,Improved water services,5718688,0.971167536,164884,5553804,people
SSP4,rcp26,2070,IRN,Improved sanitation services,93671721,1,0,93671721,people
SSP4,rcp26,2070,IRN,Improved water services,93671721,1,0,93671721,people
SSP4,rcp26,2070,ISL,Improved sanitation services,395094,0.999985789,6,395088,people
SSP4,rcp26,2070,ISL,Improved water services,395094,1,0,395094,people
SSP4,rcp26,2070,ISR,Improved sanitation services,13689896,0.99580903,57374,13632522,people
SSP4,rcp26,2070,ISR,Improved water services,13689896,1,0,13689896,people
SSP4,rcp26,2070,ITA,Improved sanitation services,47977341,0.997905936,16236,7737140,people
SSP4,rcp26,2070,ITA,Improved water services,47977341,1,0,7753376,people
SSP4,rcp26,2070,JPN,Improved sanitation services,85616891,0.997434647,2006,780093,people
SSP4,rcp26,2070,JPN,Improved water services,85616891,1,0,782100,people
SSP4,rcp26,2070,KOR,Improved sanitation services,35563313,0.996969363,4101,1349032,people
SSP4,rcp26,2070,KOR,Improved water services,35563313,1,0,1353133,people
SSP4,rcp26,2070,LBN,Improved sanitation services,8287456,1,0,137812,people
SSP4,rcp26,2070,LBN,Improved water services,8287456,1,0,137812,people
SSP4,rcp26,2070,LBY,Improved sanitation services,10676149,1,0,856446,people
SSP4,rcp26,2070,LBY,Improved water services,10676149,1,0,856446,people
SSP4,rcp26,2070,LKA,Improved sanitation services,24701983,0.993005642,172775,24529208,people
SSP4,rcp26,2070,LKA,Improved water services,24701983,0.966938654,816681,23885302,people
SSP4,rcp26,2070,LTU,Improved sanitation services,1628953,0.997472759,4117,1624836,people
SSP4,rcp26,2070,LTU,Improved water services,1628953,0.998335958,2711,1626242,people
SSP4,rcp26,2070,LUX,Improved sanitation services,746408,0.999822815,132,746276,people
SSP4,rcp26,2070,LUX,Improved water services,746408,0.99994169,44,746364,people
SSP4,rcp26,2070,LVA,Improved sanitation services,1160194,0.98932221,12388,1147806,people
SSP4,rcp26,2070,LVA,Improved water services,1160194,0.99975019,290,1159904,people
SSP4,rcp26,2070,MAR,Improved water services,50088797,0.986420984,680157,49408640,people
SSP4,rcp26,2070,MLT,Improved sanitation services,464587,0.995808434,1947,462640,people
SSP4,rcp26,2070,MLT,Improved water services,464587,1,0,464587,people
SSP4,rcp26,2070,MUS,Improved sanitation services,1174782,0.999578936,495,1174287,people
SSP4,rcp26,2070,MUS,Improved water services,1174782,1,0,1174782,people
SSP4,rcp26,2070,MYS,Improved sanitation services,46058720,1,0,46058720,people
SSP4,rcp26,2070,MYS,Improved water services,46058720,0.992920389,326078,45732642,people
SSP4,rcp26,2070,NLD,Improved sanitation services,16074271,0.999941525,940,16073331,people
SSP4,rcp26,2070,NLD,Improved water services,16074271,1,0,16074271,people
SSP4,rcp26,2070,NOR,Improved sanitation services,5775215,1,0,5775215,people
SSP4,rcp26,2070,NOR,Improved water services,5775215,1,0,5775215,people
SSP4,rcp26,2070,NZL,Improved sanitation services,5475405,0.99586418,22645,5452760,people
SSP4,rcp26,2070,NZL,Improved water services,5475405,1,0,5475405,people
SSP4,rcp26,2070,OMN,Improved sanitation services,7604657,1,0,7604657,people
SSP4,rcp26,2070,OMN,Improved water services,7604657,1,0,7604657,people
SSP4,rcp26,2070,POL,Improved sanitation services,28888265,1,0,28888265,people
SSP4,rcp26,2070,POL,Improved water services,28888265,0.949891199,1447556,27440709,people
SSP4,rcp26,2070,PRT,Improved sanitation services,8441050,0.99742218,21760,8419290,people
SSP4,rcp26,2070,PRT,Improved water services,8441050,0.998242053,14839,8426211,people
SSP4,rcp26,2070,ROU,Improved sanitation services,12359050,0.990066629,122767,12236283,people
SSP4,rcp26,2070,ROU,Improved water services,12359050,1,0,12359050,people
SSP4,rcp26,2070,RUS,Improved sanitation services,120344770,0.97225482,3338987,117005783,people
SSP4,rcp26,2070,RUS,Improved water services,120344770,0.995502008,541310,119803460,people
SSP4,rcp26,2070,SAU,Improved sanitation services,56523219,0.997650024,132828,56390391,people
SSP4,rcp26,2070,SAU,Improved water services,56523219,0.994446411,313907,56209312,people
SSP4,rcp26,2070,SVK,Improved sanitation services,4334475,0.999679503,1389,4333086,people
SSP4,rcp26,2070,SVK,Improved water services,4334475,1,0,4334475,people
SSP4,rcp26,2070,SVN,Improved sanitation services,1774200,0.99124246,3475,393274,people
SSP4,rcp26,2070,SVN,Improved water services,1774200,1,0,396749,people
SSP4,rcp26,2070,SWE,Improved sanitation services,11295257,0.994019318,67553,11227704,people
SSP4,rcp26,2070,SWE,Improved water services,11295257,1,0,11295257,people
SSP4,rcp26,2070,TTO,Improved sanitation services,1469582,1,0,317601,people
SSP4,rcp26,2070,TTO,Improved water services,1469582,1,0,317601,people
SSP4,rcp26,2070,USA,Improved sanitation services,355549196,0.99566094,1542749,354006447,people
SSP4,rcp26,2070,USA,Improved water services,355549196,1,0,355549196,people
SSP4,rcp26,2070,UZB,Improved sanitation services,58525532,0.988983872,644725,57880807,people
SSP4,rcp26,2070,UZB,Improved water services,58525532,0.998669646,77860,58447672,people
SSP4,rcp26,2070,VCT,Improved sanitation services,91078,0.986153274,1261,89817,people
SSP4,rcp26,2070,VCT,Improved water services,91078,0.996924115,280,90798,people
SSP4,rcp26,2070,VUT,Improved sanitation services,734326,0.963379782,26891,707435,people
SSP4,rcp26,2070,VUT,Improved water services,734326,1,0,734326,people
SSP4,rcp26,2075,ARG,Improved sanitation services,57776052,0.999570112,24837,57751215,people
SSP4,rcp26,2075,ARG,Improved water services,57776052,0.999994312,329,57775723,people
SSP4,rcp26,2075,AUS,Improved water services,30612001,1,0,30612001,people
SSP4,rcp26,2075,BEL,Improved sanitation services,11315258,0.995740307,48200,11267058,people
SSP4,rcp26,2075,BEL,Improved water services,11315258,1,0,11315258,people
SSP4,rcp26,2075,BGR,Improved sanitation services,4201840,1,0,4201840,people
SSP4,rcp26,2075,BGR,Improved water services,4201840,0.9982474,7364,4194476,people
SSP4,rcp26,2075,BHR,Improved sanitation services,2480401,0.997633954,63,26712,people
SSP4,rcp26,2075,BHR,Improved water services,2480401,1,0,26775,people
SSP4,rcp26,2075,BRA,Improved sanitation services,231989511,0.998767509,285925,231703586,people
SSP4,rcp26,2075,BRA,Improved water services,231989511,1,0,231989511,people
SSP4,rcp26,2075,BRN,Improved sanitation services,605874,1,0,62047,people
SSP4,rcp26,2075,BRN,Improved water services,605874,1,0,62047,people
SSP4,rcp26,2075,BWA,Improved sanitation services,3983166,0.986920005,52100,3931066,people
SSP4,rcp26,2075,BWA,Improved water services,3983166,0.989751039,40823,3942343,people
SSP4,rcp26,2075,CAN,Improved sanitation services,39918137,0.991834292,325960,39592177,people
SSP4,rcp26,2075,CAN,Improved water services,39918137,1,0,39918137,people
SSP4,rcp26,2075,CHE,Improved sanitation services,9272039,0.995708434,39792,9232247,people
SSP4,rcp26,2075,CHE,Improved water services,9272039,1,0,9272039,people
SSP4,rcp26,2075,CHL,Improved sanitation services,20478620,1,0,20478620,people
SSP4,rcp26,2075,CHL,Improved water services,20478620,1,0,20478620,people
SSP4,rcp26,2075,CHN,Improved sanitation services,943304482,1,0,943304482,people
SSP4,rcp26,2075,CHN,Improved water services,943304482,1,0,943304482,people
SSP4,rcp26,2075,CPV,Improved sanitation services,768803,1,0,768803,people
SSP4,rcp26,2075,CPV,Improved water services,768803,0.998039107,1508,767295,people
SSP4,rcp26,2075,CYP,Improved sanitation services,1323548,0.996829661,4196,1319352,people
SSP4,rcp26,2075,CYP,Improved water services,1323548,1,0,1323548,people
SSP4,rcp26,2075,CZE,Improved sanitation services,8532323,0.996030768,33867,8498456,people
SSP4,rcp26,2075,CZE,Improved water services,8532323,1,0,8532323,people
SSP4,rcp26,2075,DEU,Improved sanitation services,70537766,0.995817746,295007,70242759,people
SSP4,rcp26,2075,DEU,Improved water services,70537766,1,0,70537766,people
SSP4,rcp26,2075,DJI,Improved water services,1699296,0.984356218,26583,1672713,people
SSP4,rcp26,2075,DNK,Improved sanitation services,5611707,0.995714703,24048,5587659,people
SSP4,rcp26,2075,DNK,Improved water services,5611707,1,0,5611707,people
SSP4,rcp26,2075,ECU,Improved sanitation services,25257465,1,0,25257465,people
SSP4,rcp26,2075,ECU,Improved water services,25257465,1,0,25257465,people
SSP4,rcp26,2075,ERI,Improved sanitation services,7517433,0.606495875,2958141,4559292,people
SSP4,rcp26,2075,ERI,Improved water services,7517433,0.909656253,679153,6838280,people
SSP4,rcp26,2075,ESP,Improved sanitation services,44044772,0.996321092,162037,43882735,people
SSP4,rcp26,2075,ESP,Improved water services,44044772,1,0,44044772,people
SSP4,rcp26,2075,EST,Improved sanitation services,994054,0.995227728,4744,989310,people
SSP4,rcp26,2075,EST,Improved water services,994054,1,0,994054,people
SSP4,rcp26,2075,FIN,Improved sanitation services,4829080,0.995895966,19819,4809261,people
SSP4,rcp26,2075,FIN,Improved water services,4829080,1,0,4829080,people
SSP4,rcp26,2075,FJI,Improved sanitation services,1043738,1,0,1043738,people
SSP4,rcp26,2075,FJI,Improved water services,1043738,0.992942513,7366,1036372,people
SSP4,rcp26,2075,FRA,Improved sanitation services,62646419,1,0,62646419,people
SSP4,rcp26,2075,FRA,Improved water services,62646419,1,0,62646419,people
SSP4,rcp26,2075,GBR,Improved sanitation services,67573613,0.996289619,250724,67322889,people
SSP4,rcp26,2075,GBR,Improved water services,67573613,1,0,67573613,people
SSP4,rcp26,2075,GNQ,Improved water services,4075954,0.869010498,533907,3542047,people
SSP4,rcp26,2075,GRC,Improved sanitation services,8277318,0.997434296,21237,8256081,people
SSP4,rcp26,2075,GRC,Improved water services,8277318,1,0,8277318,people
SSP4,rcp26,2075,GRD,Improved sanitation services,144267,0.962400842,1685,43133,people
SSP4,rcp26,2075,GRD,Improved water services,144267,0.990378472,431,44387,people
SSP4,rcp26,2075,HRV,Improved sanitation services,2716698,0.996235029,10228,2706470,people
SSP4,rcp26,2075,HRV,Improved water services,2716698,0.997266716,7426,2709272,people
SSP4,rcp26,2075,HUN,Improved sanitation services,6834663,1,0,6834663,people
SSP4,rcp26,2075,HUN,Improved water services,6834663,1,0,6834663,people
SSP4,rcp26,2075,IRL,Improved sanitation services,5680415,0.961251946,220105,5460310,people
SSP4,rcp26,2075,IRL,Improved water services,5680415,0.970998839,164739,5515676,people
SSP4,rcp26,2075,IRN,Improved sanitation services,90802771,1,0,90802771,people
SSP4,rcp26,2075,IRN,Improved water services,90802771,1,0,90802771,people
SSP4,rcp26,2075,ISL,Improved sanitation services,390987,0.999988048,5,390982,people
SSP4,rcp26,2075,ISL,Improved water services,390987,1,0,390987,people
SSP4,rcp26,2075,ISR,Improved sanitation services,13966458,0.995831221,58223,13908235,people
SSP4,rcp26,2075,ISR,Improved water services,13966458,1,0,13966458,people
SSP4,rcp26,2075,ITA,Improved sanitation services,46472986,0.998003462,14368,7182215,people
SSP4,rcp26,2075,ITA,Improved water services,46472986,1,0,7196583,people
SSP4,rcp26,2075,JPN,Improved sanitation services,81010163,0.997529045,1374,554811,people
SSP4,rcp26,2075,JPN,Improved water services,81010163,1,0,556185,people
SSP4,rcp26,2075,KOR,Improved sanitation services,33176970,0.997025886,3205,1074567,people
SSP4,rcp26,2075,KOR,Improved water services,33176970,1,0,1077773,people
SSP4,rcp26,2075,LBN,Improved sanitation services,8457046,1,0,105886,people
SSP4,rcp26,2075,LBN,Improved water services,8457046,1,0,105886,people
SSP4,rcp26,2075,LBY,Improved sanitation services,11001182,1,0,773115,people
SSP4,rcp26,2075,LBY,Improved water services,11001182,1,0,773115,people
SSP4,rcp26,2075,LKA,Improved sanitation services,24851923,0.992835189,178059,24673864,people
SSP4,rcp26,2075,LKA,Improved water services,24851923,0.97035923,736630,24115293,people
SSP4,rcp26,2075,LTU,Improved sanitation services,1548157,0.997785361,3429,1544728,people
SSP4,rcp26,2075,LTU,Improved water services,1548157,0.998555896,2236,1545921,people
SSP4,rcp26,2075,LUX,Improved sanitation services,741116,0.999827402,128,740988,people
SSP4,rcp26,2075,LUX,Improved water services,741116,0.999956141,33,741083,people
SSP4,rcp26,2075,LVA,Improved sanitation services,1112039,0.990156843,10946,1101093,people
SSP4,rcp26,2075,LVA,Improved water services,1112039,0.999768384,258,1111781,people
SSP4,rcp26,2075,MAR,Improved water services,50849128,0.989475003,535187,50313941,people
SSP4,rcp26,2075,MLT,Improved sanitation services,448972,0.995823268,1875,447097,people
SSP4,rcp26,2075,MLT,Improved water services,448972,1,0,448972,people
SSP4,rcp26,2075,MUS,Improved sanitation services,1157541,0.999604602,458,1157083,people
SSP4,rcp26,2075,MUS,Improved water services,1157541,1,0,1157541,people
SSP4,rcp26,2075,MYS,Improved sanitation services,46553459,1,0,46553459,people
SSP4,rcp26,2075,MYS,Improved water services,46553459,0.993791854,289011,46264448,people
SSP4,rcp26,2075,NLD,Improved sanitation services,15823394,0.999956509,688,15822706,people
SSP4,rcp26,2075,NLD,Improved water services,15823394,1,0,15823394,people
SSP4,rcp26,2075,NOR,Improved sanitation services,5726549,1,0,5726549,people
SSP4,rcp26,2075,NOR,Improved water services,5726549,1,0,5726549,people
SSP4,rcp26,2075,NZL,Improved sanitation services,5425644,0.995874508,22383,5403261,people
SSP4,rcp26,2075,NZL,Improved water services,5425644,1,0,5425644,people
SSP4,rcp26,2075,OMN,Improved sanitation services,7660582,1,0,7660582,people
SSP4,rcp26,2075,OMN,Improved water services,7660582,1,0,7660582,people
SSP4,rcp26,2075,POL,Improved sanitation services,27511798,1,0,27511798,people
SSP4,rcp26,2075,POL,Improved water services,27511798,0.951046533,1346798,26165000,people
SSP4,rcp26,2075,PRT,Improved sanitation services,8213908,0.997431092,21101,8192807,people
SSP4,rcp26,2075,PRT,Improved water services,8213908,0.998338374,13648,8200260,people
SSP4,rcp26,2075,ROU,Improved sanitation services,11673626,0.991681479,97107,11576519,people
SSP4,rcp26,2075,ROU,Improved water services,11673626,1,0,11673626,people
SSP4,rcp26,2075,RUS,Improved sanitation services,116594195,0.976582429,2730353,113863842,people
SSP4,rcp26,2075,RUS,Improved water services,116594195,0.996223599,440306,116153889,people
SSP4,rcp26,2075,SAU,Improved sanitation services,57304234,0.997651246,134594,57169640,people
SSP4,rcp26,2075,SAU,Improved water services,57304234,0.994412231,320203,56984031,people
SSP4,rcp26,2075,SVK,Improved sanitation services,4146168,0.999683066,1314,4144854,people
SSP4,rcp26,2075,SVK,Improved water services,4146168,1,0,4146168,people
SSP4,rcp26,2075,SVN,Improved sanitation services,1720651,0.991323914,3157,360666,people
SSP4,rcp26,2075,SVN,Improved water services,1720651,1,0,363823,people
SSP4,rcp26,2075,SWE,Improved sanitation services,11254854,0.994016935,67339,11187515,people
SSP4,rcp26,2075,SWE,Improved water services,11254854,1,0,11254854,people
