,model,scenario,region,variable,unit,year,value,share,HHI,supply_type,fuel_type,exporter,legend,total
10266,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2050,2.708300663317298,0.15312046368484983,0.3963504546084781,Imports,LNG,R12_FSU,R12_FSU (LNG),17.687385462020806
10267,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2055,3.1007947892014585,0.11044195128227921,0.527547203317971,Imports,LNG,R12_FSU,R12_FSU (LNG),28.076240533600494
10268,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2060,3.7954240665821666,0.11008062038498315,0.5650615201367357,Imports,LNG,R12_FSU,R12_FSU (LNG),34.47858536142413
10269,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2070,2.444026707003164,0.03225263796490993,0.8155695101438754,Imports,LNG,R12_FSU,R12_FSU (LNG),75.7775754548265
10270,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2080,3.7732637420865225,0.0726210099268046,0.6423933363950682,Imports,LNG,R12_FSU,R12_FSU (LNG),51.95829341797408
10271,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2090,32.54412225201062,0.4912080155481229,0.38473836253087834,Imports,LNG,R12_FSU,R12_FSU (LNG),66.25323940550054
10272,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2100,42.32653437898877,0.5481135159844447,0.42493387951184775,Imports,LNG,R12_FSU,R12_FSU (LNG),77.22220515392287
10273,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_AFR,Shipped LNG|R12_FSU,EJ/yr,2110,3.467600211417443,0.030173439834134855,0.8051325104707537,Imports,LNG,R12_FSU,R12_FSU (LNG),114.92227039671454
10274,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2030,1.6100277726696246,0.07789581562567212,0.20748795249196172,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),20.668989209980207
10275,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2030,4.521661152595918,0.21876547066039365,0.20748795249196172,Imports,LNG,R12_FSU,R12_FSU (LNG),20.668989209980207
10276,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2035,0.5295796268060964,0.0219517129163362,0.311511991463256,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),24.124751850776512
10277,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2035,6.329659431070736,0.26237200159499263,0.311511991463256,Imports,LNG,R12_FSU,R12_FSU (LNG),24.124751850776512
10278,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2040,0.01230601109305448,0.00037889888915164133,0.39781203948260024,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),32.47835094108555
10279,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2040,9.377493231816189,0.2887305839150082,0.39781203948260024,Imports,LNG,R12_FSU,R12_FSU (LNG),32.47835094108555
10280,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2045,0.004174876690271731,8.903701623796796e-05,0.40456875016994914,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),46.8892250287633
10281,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2045,17.458551023650543,0.3723360966819334,0.40456875016994914,Imports,LNG,R12_FSU,R12_FSU (LNG),46.8892250287633
10282,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2050,0.005386901035486301,0.00010121014695565088,0.39217687141883284,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),53.2249107181593
10283,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2050,25.16740203419971,0.47285005638559174,0.39217687141883284,Imports,LNG,R12_FSU,R12_FSU (LNG),53.2249107181593
10284,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2055,0.006312204964415721,0.00010202338004879787,0.43316066992802293,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),61.87018075069251
10285,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2055,36.9852772221745,0.5977884139567594,0.43316066992802293,Imports,LNG,R12_FSU,R12_FSU (LNG),61.87018075069251
10286,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2060,0.007417079098451375,0.0001209165314516598,0.5393118795223165,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),61.34048842954601
10287,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2060,44.134230469527026,0.719495908811003,0.5393118795223165,Imports,LNG,R12_FSU,R12_FSU (LNG),61.34048842954601
10288,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2070,0.007217171619423497,0.00014502992548111356,0.2688931306456014,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),49.763327089093416
10289,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2070,21.531615383283754,0.43268038217651283,0.2688931306456014,Imports,LNG,R12_FSU,R12_FSU (LNG),49.763327089093416
10290,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2080,0.007300730650883045,0.00018692157917207412,0.26185807476948303,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),39.05771973048773
10291,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2080,17.060848084609244,0.43681116568850437,0.26185807476948303,Imports,LNG,R12_FSU,R12_FSU (LNG),39.05771973048773
10292,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2090,0.009737141807506981,0.0002535537484736256,0.4440491630873212,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),38.40267346124378
10293,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2090,24.86644874058799,0.6475186881372561,0.4440491630873212,Imports,LNG,R12_FSU,R12_FSU (LNG),38.40267346124378
10294,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2100,0.014105911297389393,0.000416577631744743,0.3833832883604651,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),33.861422751648746
10295,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2100,20.150416381026567,0.5950847526052467,0.3833832883604651,Imports,LNG,R12_FSU,R12_FSU (LNG),33.861422751648746
10296,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Piped Gas|R12_FSU,EJ/yr,2110,0.018575173927459016,0.0005877476622743845,0.2970670666156623,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),31.60399457069617
10297,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_CHN,Shipped LNG|R12_FSU,EJ/yr,2110,4.526183292217493,0.14321554454430446,0.2970670666156623,Imports,LNG,R12_FSU,R12_FSU (LNG),31.60399457069617
10298,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2030,1.4666888770214872,0.5549525963531348,0.3324319957698176,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),2.642908397329462
10299,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2030,0.1817285243395477,0.06876081082612476,0.3324319957698176,Imports,LNG,R12_FSU,R12_FSU (LNG),2.642908397329462
10300,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2035,1.5032585427785923,0.510452391695028,0.2929475713504307,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),2.944953471149021
10301,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2035,0.2539576298853155,0.08623485307094847,0.2929475713504307,Imports,LNG,R12_FSU,R12_FSU (LNG),2.944953471149021
10302,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2040,1.1440375588991107,0.359654227103934,0.1915935077165265,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),3.1809373355940096
10303,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2040,0.42820945852743714,0.134617382661351,0.1915935077165265,Imports,LNG,R12_FSU,R12_FSU (LNG),3.1809373355940096
10304,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2045,0.12632647891241616,0.04006327626578669,0.14804110637914347,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),3.153173945993445
10305,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2045,0.6772675671197106,0.21478915490224545,0.14804110637914347,Imports,LNG,R12_FSU,R12_FSU (LNG),3.153173945993445
10306,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2050,0.14968295847600302,0.04108841281132048,0.15076160038258118,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),3.642948175276391
10307,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2050,0.7916635656699726,0.2173139796615166,0.15076160038258118,Imports,LNG,R12_FSU,R12_FSU (LNG),3.642948175276391
10308,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2055,0.16329030015061757,0.03743267304898337,0.14937484106182547,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),4.3622399056818715
10309,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2055,0.9472708448717808,0.2171523954099702,0.14937484106182547,Imports,LNG,R12_FSU,R12_FSU (LNG),4.3622399056818715
10310,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2060,0.18012613567974092,0.03513317704618089,0.1556574875508211,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),5.126952664798111
10311,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2060,1.2047600873373574,0.2349856076513627,0.1556574875508211,Imports,LNG,R12_FSU,R12_FSU (LNG),5.126952664798111
10312,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2070,0.1590565243645793,0.03317663031385608,0.1373885497183879,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),4.794233858589008
10313,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2070,0.9230977477623308,0.19254332913038327,0.1373885497183879,Imports,LNG,R12_FSU,R12_FSU (LNG),4.794233858589008
10314,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2080,0.1258507115039,0.026607863727718156,0.13281845316240187,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),4.729831481089472
10315,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2080,0.9369331786625418,0.19809018194591746,0.13281845316240187,Imports,LNG,R12_FSU,R12_FSU (LNG),4.729831481089472
10316,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2090,0.12067563002228163,0.022367975268173412,0.12976329784707707,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),5.395018036969428
10317,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2090,1.2089186002326997,0.2240805483778868,0.12976329784707707,Imports,LNG,R12_FSU,R12_FSU (LNG),5.395018036969428
10318,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2100,0.12544642563624356,0.019552120433121593,0.1305519834214603,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),6.416001070847302
10319,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2100,1.55543303183807,0.242430294923978,0.1305519834214603,Imports,LNG,R12_FSU,R12_FSU (LNG),6.416001070847302
10320,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Piped Gas|R12_FSU,EJ/yr,2110,0.15239469203644124,0.02123690711108698,0.12605538115023346,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),7.175936271665557
10321,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_EEU,Shipped LNG|R12_FSU,EJ/yr,2110,1.3882942762339137,0.1934652460217134,0.12605538115023346,Imports,LNG,R12_FSU,R12_FSU (LNG),7.175936271665557
10322,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2030,0.0034926071700233305,0.00010441658026952472,0.5780590307523742,Domestic,Piped Gas,,Domestic (Coal Gasification),33.448779504251696
10323,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2030,24.85171765778372,0.7429783097055843,0.5780590307523742,Domestic,Piped Gas,,Domestic (Gas Extraction),33.448779504251696
10324,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2030,0.0013138258962485617,3.927873948529454e-05,0.5780590307523742,Domestic,Piped Gas,,Domestic (Hydrogen Injection),33.448779504251696
10325,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2030,0.0030288543393753157,9.055201368379723e-05,0.5780590307523742,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),33.448779504251696
10326,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2035,0.00638374580427794,0.00015671940405443419,0.7170015474811436,Domestic,Piped Gas,,Domestic (Coal Gasification),40.73360183312489
10327,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2035,34.24298889117355,0.8406570337545471,0.7170015474811436,Domestic,Piped Gas,,Domestic (Gas Extraction),40.73360183312489
10328,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2035,0.0017246025416194613,4.2338572186292664e-05,0.7170015474811436,Domestic,Piped Gas,,Domestic (Hydrogen Injection),40.73360183312489
10329,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2035,0.005301199738409539,0.0001301431619066537,0.7170015474811436,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),40.73360183312489
10330,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2040,0.010023647914318258,0.0002747968057461467,0.7473483630110932,Domestic,Piped Gas,,Domestic (Coal Gasification),36.47658089438623
10331,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2040,31.381995709073582,0.8603327104570618,0.7473483630110932,Domestic,Piped Gas,,Domestic (Gas Extraction),36.47658089438623
10332,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2040,0.0023332627802364557,6.39660495316749e-05,0.7473483630110932,Domestic,Piped Gas,,Domestic (Hydrogen Injection),36.47658089438623
10333,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2040,0.006993349643468282,0.0001917216326748586,0.7473483630110932,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),36.47658089438623
10334,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2045,0.015939560297531533,0.0002697717201847218,0.8366583511158339,Domestic,Piped Gas,,Domestic (Coal Gasification),59.085364050083456
10335,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2045,53.96791436597748,0.9133888778316032,0.8366583511158339,Domestic,Piped Gas,,Domestic (Gas Extraction),59.085364050083456
10336,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2045,0.0033682786986651858,5.700698900340326e-05,0.8366583511158339,Domestic,Piped Gas,,Domestic (Hydrogen Injection),59.085364050083456
10337,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2045,0.011442334498917156,0.0001936576795772657,0.8366583511158339,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),59.085364050083456
10338,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2050,0.020250474108331546,0.00023809967013588434,0.8805119322221399,Domestic,Piped Gas,,Domestic (Coal Gasification),85.05040807815705
10339,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2050,79.75815805427769,0.937775136610561,0.8805119322221399,Domestic,Piped Gas,,Domestic (Gas Extraction),85.05040807815705
10340,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2050,0.004675024024026927,5.496768480794137e-05,0.8805119322221399,Domestic,Piped Gas,,Domestic (Hydrogen Injection),85.05040807815705
10341,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2050,0.01550838038513522,0.00018234339770461535,0.8805119322221399,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),85.05040807815705
10342,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2055,0.023144474089142435,0.00020067872473807712,0.9062144445399246,Domestic,Piped Gas,,Domestic (Coal Gasification),115.33098049805857
10343,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2055,109.75504648636827,0.9516527650453457,0.9062144445399246,Domestic,Piped Gas,,Domestic (Gas Extraction),115.33098049805857
10344,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2055,0.006315656623101169,5.476114566811893e-05,0.9062144445399246,Domestic,Piped Gas,,Domestic (Hydrogen Injection),115.33098049805857
10345,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2055,0.017788995592143406,0.0001542429927788818,0.9062144445399246,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),115.33098049805857
10346,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2060,0.024898959150077015,0.00016499885968946737,0.9296323668133947,Domestic,Piped Gas,,Domestic (Coal Gasification),150.90382561999263
10347,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2060,145.47520437367808,0.96402595345737,0.9296323668133947,Domestic,Piped Gas,,Domestic (Gas Extraction),150.90382561999263
10348,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2060,0.00718134140445703,4.758886247550243e-05,0.9296323668133947,Domestic,Piped Gas,,Domestic (Hydrogen Injection),150.90382561999263
10349,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2060,0.018574489716032108,0.00012308826260512808,0.9296323668133947,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),150.90382561999263
10350,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2070,0.02372924925432724,0.0002262031938670223,0.8871804101824798,Domestic,Piped Gas,,Domestic (Coal Gasification),104.90236167167876
10351,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2070,98.77023211311909,0.9415444089070951,0.8871804101824798,Domestic,Piped Gas,,Domestic (Gas Extraction),104.90236167167876
10352,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2070,0.0075208473842821285,7.169378519637833e-05,0.8871804101824798,Domestic,Piped Gas,,Domestic (Hydrogen Injection),104.90236167167876
10353,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2070,0.018912621085514354,0.00018028784847291316,0.8871804101824798,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),104.90236167167876
10354,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2080,0.028184673656006812,0.0004356485041607565,0.8322509143497844,Domestic,Piped Gas,,Domestic (Coal Gasification),64.69590366275314
10355,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2080,58.96868266079023,0.9114747506763679,0.8322509143497844,Domestic,Piped Gas,,Domestic (Gas Extraction),64.69590366275314
10356,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2080,0.011890967580032281,0.00018379784355463256,0.8322509143497844,Domestic,Piped Gas,,Domestic (Hydrogen Injection),64.69590366275314
10357,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2080,0.0214346504886748,0.00033131387422006447,0.8322509143497844,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),64.69590366275314
10358,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2090,0.03499470439998871,0.000268803355483038,0.9186223900054215,Domestic,Piped Gas,,Domestic (Coal Gasification),130.1870072905282
10359,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2090,124.75809045591224,0.9582990887677396,0.9186223900054215,Domestic,Piped Gas,,Domestic (Gas Extraction),130.1870072905282
10360,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2090,0.018233840818391314,0.00014005883688300995,0.9186223900054215,Domestic,Piped Gas,,Domestic (Hydrogen Injection),130.1870072905282
10361,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2090,0.024019129799132233,0.00018449713453763181,0.9186223900054215,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),130.1870072905282
10362,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2100,0.0440020728690462,0.0002322062592990353,0.9404561928169367,Domestic,Piped Gas,,Domestic (Coal Gasification),189.495636344498
10363,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2100,183.7544711904777,0.9697029163057717,0.9404561928169367,Domestic,Piped Gas,,Domestic (Gas Extraction),189.495636344498
10364,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2100,0.02469755800131175,0.0001303331225865922,0.9404561928169367,Domestic,Piped Gas,,Domestic (Hydrogen Injection),189.495636344498
10365,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2100,0.02887965684645174,0.00015240275398188745,0.9404561928169367,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),189.495636344498
10366,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Coal Gasification,EJ/yr,2110,0.052728469410155875,0.0004406510372083675,0.8788031087806094,Domestic,Piped Gas,,Domestic (Coal Gasification),119.66037739115214
10367,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Gas Extraction,EJ/yr,2110,112.13447357937382,0.937106133409748,0.8788031087806094,Domestic,Piped Gas,,Domestic (Gas Extraction),119.66037739115214
10368,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Hydrogen Injection,EJ/yr,2110,0.027224961583739493,0.00022751860036965374,0.8788031087806094,Domestic,Piped Gas,,Domestic (Hydrogen Injection),119.66037739115214
10369,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2110,0.035909265396546985,0.00030009319859626457,0.8788031087806094,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),119.66037739115214
10370,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2030,1.3265868479450977,0.1195332018827495,0.22729920722250846,Imports,LNG,R12_FSU,R12_FSU (LNG),11.09806168537467
10371,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2035,2.162054983426439,0.18149254028795142,0.19173494013049558,Imports,LNG,R12_FSU,R12_FSU (LNG),11.912638282522122
10372,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2040,3.979687303236722,0.2917415596627826,0.25634346676903846,Imports,LNG,R12_FSU,R12_FSU (LNG),13.641139465480173
10373,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2045,5.161126752408296,0.3206335746907986,0.2633731934219967,Imports,LNG,R12_FSU,R12_FSU (LNG),16.09665100538957
10374,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2050,6.419134694828463,0.30041595371949115,0.2541129502124004,Imports,LNG,R12_FSU,R12_FSU (LNG),21.36748936050924
10375,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2055,7.312806870581362,0.2696635460189083,0.2689207271376687,Imports,LNG,R12_FSU,R12_FSU (LNG),27.1182626593088
10376,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2060,8.928342582224285,0.2644440660241054,0.3320116451541055,Imports,LNG,R12_FSU,R12_FSU (LNG),33.76268833126481
10377,alps_hhi,SSP2_hhi_WS_l90p_imports,R12_LAM,Shipped LNG|R12_FSU,EJ/yr,2070,3.3524552328617245,0.06222554268423954,0.670469948213466,Imports,LNG,R12_FSU,R12_FSU (LNG),53.87586975132694
