Region,Year,Scenario,SSP,Tech,WACC
R12_FSU,2045,cf_his_f10,SSP3,solar,0.035739809650742596
R12_FSU,2050,cf_his_f10,SSP3,solar,0.028779513336789735
R12_FSU,2055,cf_his_f10,SSP3,solar,0.028209908590997614
R12_FSU,2060,cf_his_f10,SSP3,solar,0.027738928515041443
R12_FSU,2065,cf_his_f10,SSP3,solar,0.027094430854646537
R12_FSU,2070,cf_his_f10,SSP3,solar,0.02650958742496488
R12_FSU,2075,cf_his_f10,SSP3,solar,0.026017426377006776
R12_FSU,2080,cf_his_f10,SSP3,solar,0.025564354469523293
R12_FSU,2085,cf_his_f10,SSP3,solar,0.025406564047684464
R12_FSU,2090,cf_his_f10,SSP3,solar,0.025256150671746434
R12_FSU,2095,cf_his_f10,SSP3,solar,0.025356534099699426
R12_FSU,2100,cf_his_f10,SSP3,solar,0.025457329717106163
R12_LAM,2020,cf_his_f10,SSP3,solar,0.09498600444227703
R12_LAM,2025,cf_his_f10,SSP3,solar,0.05746464458922736
R12_LAM,2030,cf_his_f10,SSP3,solar,0.03089532124686303
R12_LAM,2035,cf_his_f10,SSP3,solar,0.01719102907435115
R12_LAM,2040,cf_his_f10,SSP3,solar,0.009990883266960024
R12_LAM,2045,cf_his_f10,SSP3,solar,0.005703797980282599
R12_LAM,2050,cf_his_f10,SSP3,solar,0.0033036063720738636
R12_LAM,2055,cf_his_f10,SSP3,solar,0.0033282910125721804
R12_LAM,2060,cf_his_f10,SSP3,solar,0.0033107650024336664
R12_LAM,2065,cf_his_f10,SSP3,solar,0.003283735418018436
R12_LAM,2070,cf_his_f10,SSP3,solar,0.0032582600975492107
R12_LAM,2075,cf_his_f10,SSP3,solar,0.003252556850107336
R12_LAM,2080,cf_his_f10,SSP3,solar,0.003247234565729825
R12_LAM,2085,cf_his_f10,SSP3,solar,0.0032522517195735334
R12_LAM,2090,cf_his_f10,SSP3,solar,0.0032573845214834054
R12_LAM,2095,cf_his_f10,SSP3,solar,0.0032629622488781103
R12_LAM,2100,cf_his_f10,SSP3,solar,0.0032686485600565995
R12_MEA,2020,cf_his_f10,SSP3,solar,0.09569228565346527
R12_MEA,2025,cf_his_f10,SSP3,solar,0.07060001437953292
R12_MEA,2030,cf_his_f10,SSP3,solar,0.04253385374606411
R12_MEA,2035,cf_his_f10,SSP3,solar,0.029104605234552387
R12_MEA,2040,cf_his_f10,SSP3,solar,0.02342882225733422
R12_MEA,2045,cf_his_f10,SSP3,solar,0.017230309056764034
R12_MEA,2050,cf_his_f10,SSP3,solar,0.013481018589792174
R12_MEA,2055,cf_his_f10,SSP3,solar,0.012236948200740122
R12_MEA,2060,cf_his_f10,SSP3,solar,0.012441102023112006
R12_MEA,2065,cf_his_f10,SSP3,solar,0.012377430149315841
R12_MEA,2070,cf_his_f10,SSP3,solar,0.01231728787969461
R12_MEA,2075,cf_his_f10,SSP3,solar,0.011606683556483494
R12_MEA,2080,cf_his_f10,SSP3,solar,0.011030126218384388
R12_MEA,2085,cf_his_f10,SSP3,solar,0.010448218912720636
R12_MEA,2090,cf_his_f10,SSP3,solar,0.009968928103881284
R12_MEA,2095,cf_his_f10,SSP3,solar,0.010031989491700423
R12_MEA,2100,cf_his_f10,SSP3,solar,0.010095460052217502
R12_PAS,2020,cf_his_f10,SSP3,solar,0.07858999559813629
R12_PAS,2025,cf_his_f10,SSP3,solar,0.0647562420806805
R12_PAS,2030,cf_his_f10,SSP3,solar,0.03301748638899678
R12_PAS,2035,cf_his_f10,SSP3,solar,0.025271383030878967
R12_PAS,2040,cf_his_f10,SSP3,solar,0.021516906931529668
R12_PAS,2045,cf_his_f10,SSP3,solar,0.018558594318209217
R12_PAS,2050,cf_his_f10,SSP3,solar,0.015719279405176288
R12_PAS,2055,cf_his_f10,SSP3,solar,0.015510411220868612
R12_PAS,2060,cf_his_f10,SSP3,solar,0.015815397279666174
R12_PAS,2065,cf_his_f10,SSP3,solar,0.0164497259165298
R12_PAS,2070,cf_his_f10,SSP3,solar,0.01716475392621042
R12_PAS,2075,cf_his_f10,SSP3,solar,0.017402978694391173
R12_PAS,2080,cf_his_f10,SSP3,solar,0.01764894527994086
R12_PAS,2085,cf_his_f10,SSP3,solar,0.017464532825126215
R12_PAS,2090,cf_his_f10,SSP3,solar,0.017289537054461165
R12_PAS,2095,cf_his_f10,SSP3,solar,0.017117419640351142
R12_PAS,2100,cf_his_f10,SSP3,solar,0.01695385170043779
R12_RCPA,2020,cf_his_f10,SSP3,solar,0.09785508671861687
R12_RCPA,2025,cf_his_f10,SSP3,solar,0.09933137392237551
R12_RCPA,2030,cf_his_f10,SSP3,solar,0.08693228191441028
R12_RCPA,2035,cf_his_f10,SSP3,solar,0.0836914687461522
R12_RCPA,2040,cf_his_f10,SSP3,solar,0.07932006621576827
R12_RCPA,2045,cf_his_f10,SSP3,solar,0.07685955363152429
R12_RCPA,2050,cf_his_f10,SSP3,solar,0.07538871226762323
R12_RCPA,2055,cf_his_f10,SSP3,solar,0.07878057786412836
R12_RCPA,2060,cf_his_f10,SSP3,solar,0.08251203777830726
R12_RCPA,2065,cf_his_f10,SSP3,solar,0.08283695388569183
R12_RCPA,2070,cf_his_f10,SSP3,solar,0.08316323576910714
R12_RCPA,2075,cf_his_f10,SSP3,solar,0.08222805761451517
R12_RCPA,2080,cf_his_f10,SSP3,solar,0.08134903002235717
R12_RCPA,2085,cf_his_f10,SSP3,solar,0.08007923164879642
R12_RCPA,2090,cf_his_f10,SSP3,solar,0.0789008360778127
R12_RCPA,2095,cf_his_f10,SSP3,solar,0.07706939417061472
R12_RCPA,2100,cf_his_f10,SSP3,solar,0.07540877464177381
R12_SAS,2020,cf_his_f10,SSP3,solar,0.09730782822530164
R12_SAS,2025,cf_his_f10,SSP3,solar,0.07216365830248825
R12_SAS,2030,cf_his_f10,SSP3,solar,0.0353338191133288
R12_SAS,2035,cf_his_f10,SSP3,solar,0.021115278607212053
R12_SAS,2040,cf_his_f10,SSP3,solar,0.014018489711578536
R12_SAS,2045,cf_his_f10,SSP3,solar,0.00860406385422888
R12_SAS,2050,cf_his_f10,SSP3,solar,0.0055585565064919145
R12_SAS,2055,cf_his_f10,SSP3,solar,0.005344943081255017
R12_SAS,2060,cf_his_f10,SSP3,solar,0.005512908875345764
R12_SAS,2065,cf_his_f10,SSP3,solar,0.005699237060189453
R12_SAS,2070,cf_his_f10,SSP3,solar,0.0059036135470217155
R12_SAS,2075,cf_his_f10,SSP3,solar,0.0061534830340924315
R12_SAS,2080,cf_his_f10,SSP3,solar,0.006435626306305118
R12_SAS,2085,cf_his_f10,SSP3,solar,0.0068214588009893155
R12_SAS,2090,cf_his_f10,SSP3,solar,0.007284807068902871
R12_SAS,2095,cf_his_f10,SSP3,solar,0.007528595502722682
R12_SAS,2100,cf_his_f10,SSP3,solar,0.007795697878609252
R12_WEU,2020,cf_his_f10,SSP3,solar,0.05897989486579485
R12_WEU,2025,cf_his_f10,SSP3,solar,0.03859403271441953
R12_WEU,2030,cf_his_f10,SSP3,solar,0.02524063412696384
R12_WEU,2035,cf_his_f10,SSP3,solar,0.01633838617637104
R12_WEU,2040,cf_his_f10,SSP3,solar,0.010330436540639037
R12_WEU,2045,cf_his_f10,SSP3,solar,0.00662606587681389
R12_WEU,2050,cf_his_f10,SSP3,solar,0.004445619326661341
R12_WEU,2055,cf_his_f10,SSP3,solar,0.0043031798837950205
R12_WEU,2060,cf_his_f10,SSP3,solar,0.004345249097659862
R12_WEU,2065,cf_his_f10,SSP3,solar,0.004316785255363285
R12_WEU,2070,cf_his_f10,SSP3,solar,0.00429043894506223
R12_WEU,2075,cf_his_f10,SSP3,solar,0.004226704925969665
R12_WEU,2080,cf_his_f10,SSP3,solar,0.004168573467042438
R12_WEU,2085,cf_his_f10,SSP3,solar,0.004186546675646303
R12_WEU,2090,cf_his_f10,SSP3,solar,0.004204705019978666
R12_WEU,2095,cf_his_f10,SSP3,solar,0.004207585570392675
R12_WEU,2100,cf_his_f10,SSP3,solar,0.004210930420571806
R12_AFR,2020,cf_his_f10,SSP4,solar,0.09955627158966499
R12_AFR,2025,cf_his_f10,SSP4,solar,0.06808817055212192
R12_AFR,2030,cf_his_f10,SSP4,solar,0.04103820270444683
R12_AFR,2035,cf_his_f10,SSP4,solar,0.020073354471073415
R12_AFR,2040,cf_his_f10,SSP4,solar,0.011577399852279383
R12_AFR,2045,cf_his_f10,SSP4,solar,0.007151339373521439
R12_AFR,2050,cf_his_f10,SSP4,solar,0.004376323028678874
R12_AFR,2055,cf_his_f10,SSP4,solar,0.004370781067092029
R12_AFR,2060,cf_his_f10,SSP4,solar,0.004397578378384544
R12_AFR,2065,cf_his_f10,SSP4,solar,0.0043614516325359625
R12_AFR,2070,cf_his_f10,SSP4,solar,0.004330799599802407
R12_AFR,2075,cf_his_f10,SSP4,solar,0.004330137002715996
R12_AFR,2080,cf_his_f10,SSP4,solar,0.004331732527581592
R12_AFR,2085,cf_his_f10,SSP4,solar,0.00438837110610246
R12_AFR,2090,cf_his_f10,SSP4,solar,0.004445798750370172
R12_AFR,2095,cf_his_f10,SSP4,solar,0.004516974676477874
R12_AFR,2100,cf_his_f10,SSP4,solar,0.004589295395780521
R12_CHN,2020,cf_his_f10,SSP4,solar,0.04564778346435897
R12_CHN,2025,cf_his_f10,SSP4,solar,0.038724342698783366
R12_CHN,2030,cf_his_f10,SSP4,solar,0.03385496349402124
R12_CHN,2035,cf_his_f10,SSP4,solar,0.028506841611013595
R12_CHN,2040,cf_his_f10,SSP4,solar,0.025161067718063247
R12_CHN,2045,cf_his_f10,SSP4,solar,0.02229298093480404
R12_CHN,2050,cf_his_f10,SSP4,solar,0.01999827234885809
R12_CHN,2055,cf_his_f10,SSP4,solar,0.019531628686631775
R12_CHN,2060,cf_his_f10,SSP4,solar,0.019229199960432746
R12_CHN,2065,cf_his_f10,SSP4,solar,0.01872352677630633
R12_CHN,2070,cf_his_f10,SSP4,solar,0.018264130301608787
R12_CHN,2075,cf_his_f10,SSP4,solar,0.018232188335127134
R12_CHN,2080,cf_his_f10,SSP4,solar,0.01820098642095588
R12_CHN,2085,cf_his_f10,SSP4,solar,0.018245986562443934
R12_CHN,2090,cf_his_f10,SSP4,solar,0.018291098980112403
R12_CHN,2095,cf_his_f10,SSP4,solar,0.018260090804416627
R12_CHN,2100,cf_his_f10,SSP4,solar,0.018229802552951348
R12_EEU,2020,cf_his_f10,SSP4,solar,0.08070231310834594
R12_EEU,2025,cf_his_f10,SSP4,solar,0.06593007890157507
R12_EEU,2030,cf_his_f10,SSP4,solar,0.05685046711933024
R12_EEU,2035,cf_his_f10,SSP4,solar,0.047567902378695216
R12_EEU,2040,cf_his_f10,SSP4,solar,0.03655241667011128
R12_EEU,2045,cf_his_f10,SSP4,solar,0.02956771244921144
R12_EEU,2050,cf_his_f10,SSP4,solar,0.02482988083412769
R12_EEU,2055,cf_his_f10,SSP4,solar,0.023543737277023805
R12_EEU,2060,cf_his_f10,SSP4,solar,0.02302239774402902
R12_EEU,2065,cf_his_f10,SSP4,solar,0.0225442834091703
R12_EEU,2070,cf_his_f10,SSP4,solar,0.022118421150978854
R12_EEU,2075,cf_his_f10,SSP4,solar,0.02201998461291555
R12_EEU,2080,cf_his_f10,SSP4,solar,0.021930655162367845
R12_EEU,2085,cf_his_f10,SSP4,solar,0.022062622746399137
R12_EEU,2090,cf_his_f10,SSP4,solar,0.022195798239676354
R12_EEU,2095,cf_his_f10,SSP4,solar,0.022387371793911936
R12_EEU,2100,cf_his_f10,SSP4,solar,0.022580602435533028
R12_FSU,2020,cf_his_f10,SSP4,solar,0.1019407514531971
R12_FSU,2025,cf_his_f10,SSP4,solar,0.08416611283371993
R12_FSU,2030,cf_his_f10,SSP4,solar,0.07059594846869922
R12_FSU,2035,cf_his_f10,SSP4,solar,0.06126812605081364
R12_FSU,2040,cf_his_f10,SSP4,solar,0.05139663206186797
R12_FSU,2045,cf_his_f10,SSP4,solar,0.04031418898937945
R12_FSU,2050,cf_his_f10,SSP4,solar,0.032008137926381124
R12_FSU,2055,cf_his_f10,SSP4,solar,0.03126462892111799
R12_FSU,2060,cf_his_f10,SSP4,solar,0.030601873261353683
R12_FSU,2065,cf_his_f10,SSP4,solar,0.02942223366665308
R12_FSU,2070,cf_his_f10,SSP4,solar,0.028444655193593363
R12_FSU,2075,cf_his_f10,SSP4,solar,0.028184385039655074
R12_FSU,2080,cf_his_f10,SSP4,solar,0.027955329433306912
R12_FSU,2085,cf_his_f10,SSP4,solar,0.028202502910821464
R12_FSU,2090,cf_his_f10,SSP4,solar,0.028452758708264293
R12_FSU,2095,cf_his_f10,SSP4,solar,0.02876479516819017
R12_FSU,2100,cf_his_f10,SSP4,solar,0.0290804274640238
R12_LAM,2020,cf_his_f10,SSP4,solar,0.09498600444227703
R12_LAM,2025,cf_his_f10,SSP4,solar,0.05634084151348724
R12_LAM,2030,cf_his_f10,SSP4,solar,0.03239687728442891
R12_LAM,2035,cf_his_f10,SSP4,solar,0.018360501906963277
R12_LAM,2040,cf_his_f10,SSP4,solar,0.010724004879350274
R12_LAM,2045,cf_his_f10,SSP4,solar,0.006137033121151494
R12_LAM,2050,cf_his_f10,SSP4,solar,0.003571982614080873
R12_LAM,2055,cf_his_f10,SSP4,solar,0.0034859785553391152
R12_LAM,2060,cf_his_f10,SSP4,solar,0.0034633434483555816
R12_LAM,2065,cf_his_f10,SSP4,solar,0.0034806735692503384
R12_LAM,2070,cf_his_f10,SSP4,solar,0.0034987685528276515
R12_LAM,2075,cf_his_f10,SSP4,solar,0.0035381227524268737
R12_LAM,2080,cf_his_f10,SSP4,solar,0.003577997511049165
R12_LAM,2085,cf_his_f10,SSP4,solar,0.003621121431707166
R12_LAM,2090,cf_his_f10,SSP4,solar,0.00366480918726862
R12_LAM,2095,cf_his_f10,SSP4,solar,0.0037149875871292136
R12_LAM,2100,cf_his_f10,SSP4,solar,0.0037658569715274363
R12_MEA,2020,cf_his_f10,SSP4,solar,0.09569228565346527
R12_MEA,2025,cf_his_f10,SSP4,solar,0.07007614073581134
R12_MEA,2030,cf_his_f10,SSP4,solar,0.05016735837472916
R12_MEA,2035,cf_his_f10,SSP4,solar,0.034757325537829425
R12_MEA,2040,cf_his_f10,SSP4,solar,0.02619405329628093
R12_MEA,2045,cf_his_f10,SSP4,solar,0.02026639237296872
R12_MEA,2050,cf_his_f10,SSP4,solar,0.015235998511814165
R12_MEA,2055,cf_his_f10,SSP4,solar,0.01432575716028528
R12_MEA,2060,cf_his_f10,SSP4,solar,0.012957361430385277
R12_MEA,2065,cf_his_f10,SSP4,solar,0.012293490021965586
R12_MEA,2070,cf_his_f10,SSP4,solar,0.011767350143823541
R12_MEA,2075,cf_his_f10,SSP4,solar,0.01162913322450916
R12_MEA,2080,cf_his_f10,SSP4,solar,0.011509187924282991
R12_MEA,2085,cf_his_f10,SSP4,solar,0.011492318211372069
R12_MEA,2090,cf_his_f10,SSP4,solar,0.01148157943794376
R12_MEA,2095,cf_his_f10,SSP4,solar,0.011593331308216093
R12_MEA,2100,cf_his_f10,SSP4,solar,0.011706670649723082
R12_PAS,2020,cf_his_f10,SSP4,solar,0.07858999559813629
R12_PAS,2025,cf_his_f10,SSP4,solar,0.0647800491601393
R12_PAS,2030,cf_his_f10,SSP4,solar,0.0352388362602918
R12_PAS,2035,cf_his_f10,SSP4,solar,0.027114958768158396
R12_PAS,2040,cf_his_f10,SSP4,solar,0.02211487274529177
R12_PAS,2045,cf_his_f10,SSP4,solar,0.019134268333639175
R12_PAS,2050,cf_his_f10,SSP4,solar,0.015938806115024733
R12_PAS,2055,cf_his_f10,SSP4,solar,0.015419648293430612
R12_PAS,2060,cf_his_f10,SSP4,solar,0.014918125693876585
R12_PAS,2065,cf_his_f10,SSP4,solar,0.01456719532085785
R12_PAS,2070,cf_his_f10,SSP4,solar,0.01425641390641612
R12_PAS,2075,cf_his_f10,SSP4,solar,0.014332259247501157
R12_PAS,2080,cf_his_f10,SSP4,solar,0.01440885451838407
R12_PAS,2085,cf_his_f10,SSP4,solar,0.014515694898291367
R12_PAS,2090,cf_his_f10,SSP4,solar,0.014623373012391408
R12_PAS,2095,cf_his_f10,SSP4,solar,0.014749812412419112
R12_PAS,2100,cf_his_f10,SSP4,solar,0.014877345164079368
R12_RCPA,2020,cf_his_f10,SSP4,solar,0.09785508671861687
R12_RCPA,2025,cf_his_f10,SSP4,solar,0.09964310970391593
R12_RCPA,2030,cf_his_f10,SSP4,solar,0.0930665512931358
R12_RCPA,2035,cf_his_f10,SSP4,solar,0.08299723804570522
R12_RCPA,2040,cf_his_f10,SSP4,solar,0.07659678422905895
R12_RCPA,2045,cf_his_f10,SSP4,solar,0.0712562269238053
R12_RCPA,2050,cf_his_f10,SSP4,solar,0.0679981336570269
R12_RCPA,2055,cf_his_f10,SSP4,solar,0.06701574367462003
R12_RCPA,2060,cf_his_f10,SSP4,solar,0.06526435571455408
R12_RCPA,2065,cf_his_f10,SSP4,solar,0.06412807502335079
R12_RCPA,2070,cf_his_f10,SSP4,solar,0.06314423671473697
R12_RCPA,2075,cf_his_f10,SSP4,solar,0.06404889856450811
R12_RCPA,2080,cf_his_f10,SSP4,solar,0.06496655404750666
R12_RCPA,2085,cf_his_f10,SSP4,solar,0.0658674532003427
R12_RCPA,2090,cf_his_f10,SSP4,solar,0.06678084526160548
R12_RCPA,2095,cf_his_f10,SSP4,solar,0.0676776270111275
R12_RCPA,2100,cf_his_f10,SSP4,solar,0.06858647897680031
R12_SAS,2020,cf_his_f10,SSP4,solar,0.09730782822530164
R12_SAS,2025,cf_his_f10,SSP4,solar,0.07290363976091625
R12_SAS,2030,cf_his_f10,SSP4,solar,0.038130886869257655
R12_SAS,2035,cf_his_f10,SSP4,solar,0.022646251644985283
R12_SAS,2040,cf_his_f10,SSP4,solar,0.01429966146068764
R12_SAS,2045,cf_his_f10,SSP4,solar,0.009043360774727808
R12_SAS,2050,cf_his_f10,SSP4,solar,0.005977532667872732
R12_SAS,2055,cf_his_f10,SSP4,solar,0.00582912696938024
R12_SAS,2060,cf_his_f10,SSP4,solar,0.005733572397539832
R12_SAS,2065,cf_his_f10,SSP4,solar,0.005685937269169795
R12_SAS,2070,cf_his_f10,SSP4,solar,0.005644870479426105
R12_SAS,2075,cf_his_f10,SSP4,solar,0.005732792299719729
R12_SAS,2080,cf_his_f10,SSP4,solar,0.005822110704607531
R12_SAS,2085,cf_his_f10,SSP4,solar,0.005933831646867228
R12_SAS,2090,cf_his_f10,SSP4,solar,0.006048044162775172
R12_SAS,2095,cf_his_f10,SSP4,solar,0.006190327369455332
R12_SAS,2100,cf_his_f10,SSP4,solar,0.006337222099226222
R12_WEU,2020,cf_his_f10,SSP4,solar,0.05897989486579485
R12_WEU,2025,cf_his_f10,SSP4,solar,0.03791671606386238
R12_WEU,2030,cf_his_f10,SSP4,solar,0.02463435660806752
R12_WEU,2035,cf_his_f10,SSP4,solar,0.015849285666482023
R12_WEU,2040,cf_his_f10,SSP4,solar,0.009699238071328456
R12_WEU,2045,cf_his_f10,SSP4,solar,0.006208820393151481
R12_WEU,2050,cf_his_f10,SSP4,solar,0.004016105422601718
R12_WEU,2055,cf_his_f10,SSP4,solar,0.0037618180772354976
R12_WEU,2060,cf_his_f10,SSP4,solar,0.003685475314375831
R12_WEU,2065,cf_his_f10,SSP4,solar,0.003552158641759695
R12_WEU,2070,cf_his_f10,SSP4,solar,0.0034292745261215152
R12_WEU,2075,cf_his_f10,SSP4,solar,0.0033741375772872177
R12_WEU,2080,cf_his_f10,SSP4,solar,0.003320243483542802
R12_WEU,2085,cf_his_f10,SSP4,solar,0.0032631942258529827
R12_WEU,2090,cf_his_f10,SSP4,solar,0.003207589606352342
R12_WEU,2095,cf_his_f10,SSP4,solar,0.0031629812616519267
R12_WEU,2100,cf_his_f10,SSP4,solar,0.0031191488868856834
R12_AFR,2020,cf_his_f10,SSP5,solar,0.09955627158966499
R12_AFR,2025,cf_his_f10,SSP5,solar,0.06763475437557621
R12_AFR,2030,cf_his_f10,SSP5,solar,0.030026169343416422
R12_AFR,2035,cf_his_f10,SSP5,solar,0.018172309263946758
R12_AFR,2040,cf_his_f10,SSP5,solar,0.01153073145066111
R12_AFR,2045,cf_his_f10,SSP5,solar,0.007280735348933938
R12_AFR,2050,cf_his_f10,SSP5,solar,0.004598272762572102
R12_AFR,2055,cf_his_f10,SSP5,solar,0.004631686132373114
R12_AFR,2060,cf_his_f10,SSP5,solar,0.0045538607307221346
R12_AFR,2065,cf_his_f10,SSP5,solar,0.00438561460957801
R12_AFR,2070,cf_his_f10,SSP5,solar,0.004247679267598341
R12_AFR,2075,cf_his_f10,SSP5,solar,0.004287993243912254
R12_AFR,2080,cf_his_f10,SSP5,solar,0.0043289945063842115
R12_AFR,2085,cf_his_f10,SSP5,solar,0.004384270048779186
R12_AFR,2090,cf_his_f10,SSP5,solar,0.004440306408610107
R12_AFR,2095,cf_his_f10,SSP5,solar,0.004495587982804533
R12_AFR,2100,cf_his_f10,SSP5,solar,0.004551630435547184
R12_CHN,2020,cf_his_f10,SSP5,solar,0.04564778346435897
R12_CHN,2025,cf_his_f10,SSP5,solar,0.038679113571040716
R12_CHN,2030,cf_his_f10,SSP5,solar,0.03189675330942936
R12_CHN,2035,cf_his_f10,SSP5,solar,0.027515702847377064
R12_CHN,2040,cf_his_f10,SSP5,solar,0.02451849324967516
R12_CHN,2045,cf_his_f10,SSP5,solar,0.022366096558130776
R12_CHN,2050,cf_his_f10,SSP5,solar,0.020452654926449352
R12_CHN,2055,cf_his_f10,SSP5,solar,0.02014896729308519
R12_CHN,2060,cf_his_f10,SSP5,solar,0.020126090866982298
R12_CHN,2065,cf_his_f10,SSP5,solar,0.020234292947039153
R12_CHN,2070,cf_his_f10,SSP5,solar,0.02034360595757719
R12_CHN,2075,cf_his_f10,SSP5,solar,0.020137673832663194
R12_CHN,2080,cf_his_f10,SSP5,solar,0.019940440096903326
R12_CHN,2085,cf_his_f10,SSP5,solar,0.019872998059036258
R12_CHN,2090,cf_his_f10,SSP5,solar,0.01980709337209571
R12_CHN,2095,cf_his_f10,SSP5,solar,0.019286303543035937
R12_CHN,2100,cf_his_f10,SSP5,solar,0.018812479070920048
R12_EEU,2020,cf_his_f10,SSP5,solar,0.08070231310834594
R12_EEU,2025,cf_his_f10,SSP5,solar,0.06616214743889594
R12_EEU,2030,cf_his_f10,SSP5,solar,0.05669622559405183
R12_EEU,2035,cf_his_f10,SSP5,solar,0.04723198009683538
R12_EEU,2040,cf_his_f10,SSP5,solar,0.03830383953891142
R12_EEU,2045,cf_his_f10,SSP5,solar,0.030541279262114154
R12_EEU,2050,cf_his_f10,SSP5,solar,0.02621652205265571
R12_EEU,2055,cf_his_f10,SSP5,solar,0.02545036828820521
R12_EEU,2060,cf_his_f10,SSP5,solar,0.025342202069557177
R12_EEU,2065,cf_his_f10,SSP5,solar,0.025251203381592518
R12_EEU,2070,cf_his_f10,SSP5,solar,0.025167079477061538
R12_EEU,2075,cf_his_f10,SSP5,solar,0.02480479669618389
R12_EEU,2080,cf_his_f10,SSP5,solar,0.024472882301997623
R12_EEU,2085,cf_his_f10,SSP5,solar,0.024296671405244247
R12_EEU,2090,cf_his_f10,SSP5,solar,0.024132859274676517
R12_EEU,2095,cf_his_f10,SSP5,solar,0.024181725152300687
R12_EEU,2100,cf_his_f10,SSP5,solar,0.024232151211884156
R12_FSU,2020,cf_his_f10,SSP5,solar,0.1019407514531971
R12_FSU,2025,cf_his_f10,SSP5,solar,0.08353613138195154
R12_FSU,2030,cf_his_f10,SSP5,solar,0.07322011300165356
R12_FSU,2035,cf_his_f10,SSP5,solar,0.06196865508721621
R12_FSU,2040,cf_his_f10,SSP5,solar,0.05028291841835959
R12_FSU,2045,cf_his_f10,SSP5,solar,0.040499180935718346
R12_FSU,2050,cf_his_f10,SSP5,solar,0.03273121023071102
R12_FSU,2055,cf_his_f10,SSP5,solar,0.03228407274750855
R12_FSU,2060,cf_his_f10,SSP5,solar,0.029776994581974747
R12_FSU,2065,cf_his_f10,SSP5,solar,0.030293254942655275
R12_FSU,2070,cf_his_f10,SSP5,solar,0.0308202090551142
R12_FSU,2075,cf_his_f10,SSP5,solar,0.03134103385091937
R12_FSU,2080,cf_his_f10,SSP5,solar,0.03187215959720627
R12_FSU,2085,cf_his_f10,SSP5,solar,0.03187288129799895
R12_FSU,2090,cf_his_f10,SSP5,solar,0.03188426191979411
R12_FSU,2095,cf_his_f10,SSP5,solar,0.03125459214263108
R12_FSU,2100,cf_his_f10,SSP5,solar,0.030705409913626233
R12_LAM,2020,cf_his_f10,SSP5,solar,0.09498600444227703
R12_LAM,2025,cf_his_f10,SSP5,solar,0.05646152833633057
R12_LAM,2030,cf_his_f10,SSP5,solar,0.03198766873856947
R12_LAM,2035,cf_his_f10,SSP5,solar,0.01847926280214193
R12_LAM,2040,cf_his_f10,SSP5,solar,0.01075102271581663
R12_LAM,2045,cf_his_f10,SSP5,solar,0.0061695380134156414
R12_LAM,2050,cf_his_f10,SSP5,solar,0.003537817253502969
R12_LAM,2055,cf_his_f10,SSP5,solar,0.0034012994046414904
R12_LAM,2060,cf_his_f10,SSP5,solar,0.003406984787021662
R12_LAM,2065,cf_his_f10,SSP5,solar,0.0034288040434942314
R12_LAM,2070,cf_his_f10,SSP5,solar,0.0034511775549940665
R12_LAM,2075,cf_his_f10,SSP5,solar,0.003486959253234898
R12_LAM,2080,cf_his_f10,SSP5,solar,0.0035232026406750955
R12_LAM,2085,cf_his_f10,SSP5,solar,0.0035675240533911317
R12_LAM,2090,cf_his_f10,SSP5,solar,0.00361241442773694
R12_LAM,2095,cf_his_f10,SSP5,solar,0.0036601560657300463
R12_LAM,2100,cf_his_f10,SSP5,solar,0.0037085311920164905
R12_MEA,2020,cf_his_f10,SSP5,solar,0.09569228565346527
R12_MEA,2025,cf_his_f10,SSP5,solar,0.0702709848481981
R12_MEA,2030,cf_his_f10,SSP5,solar,0.05062103776539671
R12_MEA,2035,cf_his_f10,SSP5,solar,0.03306669942799552
R12_MEA,2040,cf_his_f10,SSP5,solar,0.025403872833529354
R12_MEA,2045,cf_his_f10,SSP5,solar,0.01873145569893039
R12_MEA,2050,cf_his_f10,SSP5,solar,0.014682299271277618
R12_MEA,2055,cf_his_f10,SSP5,solar,0.013779252547105323
R12_MEA,2060,cf_his_f10,SSP5,solar,0.012716785707842427
R12_MEA,2065,cf_his_f10,SSP5,solar,0.011452911957158269
R12_MEA,2070,cf_his_f10,SSP5,solar,0.010577409737411989
R12_MEA,2075,cf_his_f10,SSP5,solar,0.010678681188002923
R12_MEA,2080,cf_his_f10,SSP5,solar,0.010781226868046482
R12_MEA,2085,cf_his_f10,SSP5,solar,0.010892553321338335
R12_MEA,2090,cf_his_f10,SSP5,solar,0.01100522305976082
R12_MEA,2095,cf_his_f10,SSP5,solar,0.01111783210301535
R12_MEA,2100,cf_his_f10,SSP5,solar,0.011231804492485429
R12_PAS,2020,cf_his_f10,SSP5,solar,0.07858999559813629
R12_PAS,2025,cf_his_f10,SSP5,solar,0.06434088568774134
R12_PAS,2030,cf_his_f10,SSP5,solar,0.03250320283170125
R12_PAS,2035,cf_his_f10,SSP5,solar,0.026409992294719933
R12_PAS,2040,cf_his_f10,SSP5,solar,0.02262942002669295
R12_PAS,2045,cf_his_f10,SSP5,solar,0.01930704103293153
R12_PAS,2050,cf_his_f10,SSP5,solar,0.01645877056171671
R12_PAS,2055,cf_his_f10,SSP5,solar,0.01591798304183203
R12_PAS,2060,cf_his_f10,SSP5,solar,0.015628794022246015
R12_PAS,2065,cf_his_f10,SSP5,solar,0.01578643134647363
R12_PAS,2070,cf_his_f10,SSP5,solar,0.01594581780544145
