"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"2951","KEN","rcp60","ssp2",2090,10184.6,8305.96,-18.45
"2952","KEN","rcp60","ssp2",2100,13529.66,10439.49,-22.84
"2953","KGZ","rcp60","ssp2",2025,932.85,941.59,0.94
"2954","KGZ","rcp60","ssp2",2030,1171.92,1191.1,1.64
"2955","KGZ","rcp60","ssp2",2035,1460.07,1497.07,2.53
"2956","KGZ","rcp60","ssp2",2040,1794.72,1859.92,3.63
"2957","KGZ","rcp60","ssp2",2045,2170.01,2277.18,4.94
"2958","KGZ","rcp60","ssp2",2050,2584.55,2751.53,6.46
"2959","KGZ","rcp60","ssp2",2055,3048.78,3298.61,8.19
"2960","KGZ","rcp60","ssp2",2060,3570.47,3933.08,10.16
"2961","KGZ","rcp60","ssp2",2070,4751.02,5453.96,14.8
"2962","KGZ","rcp60","ssp2",2080,6080.86,7325.07,20.46
"2963","KGZ","rcp60","ssp2",2090,7615.85,9689.8,27.23
"2964","KGZ","rcp60","ssp2",2100,9325.26,12621.19,35.34
"2965","KHM","rcp60","ssp2",2025,1049.05,1033.91,-1.44
"2966","KHM","rcp60","ssp2",2030,1281.78,1249.42,-2.52
"2967","KHM","rcp60","ssp2",2035,1546.45,1486.21,-3.9
"2968","KHM","rcp60","ssp2",2040,1859.57,1756.52,-5.54
"2969","KHM","rcp60","ssp2",2045,2219.58,2054.16,-7.45
"2970","KHM","rcp60","ssp2",2050,2633.16,2380.09,-9.61
"2971","KHM","rcp60","ssp2",2055,3107.53,2734.65,-12
"2972","KHM","rcp60","ssp2",2060,3655.71,3122.1,-14.6
"2973","KHM","rcp60","ssp2",2070,5016.34,3996.38,-20.33
"2974","KHM","rcp60","ssp2",2080,6733.94,4939.86,-26.64
"2975","KHM","rcp60","ssp2",2090,8872.79,5915.4,-33.33
"2976","KHM","rcp60","ssp2",2100,11514.23,6885.08,-40.2
"2977","KOR","rcp60","ssp2",2025,29991.13,30041.12,0.17
"2978","KOR","rcp60","ssp2",2030,33609.59,33706.46,0.29
"2979","KOR","rcp60","ssp2",2035,37115.66,37279.29,0.44
"2980","KOR","rcp60","ssp2",2040,40621.17,40874.91,0.62
"2981","KOR","rcp60","ssp2",2045,44169.03,44538.79,0.84
"2982","KOR","rcp60","ssp2",2050,47850.4,48364.34,1.07
"2983","KOR","rcp60","ssp2",2055,51497.16,52185.14,1.34
"2984","KOR","rcp60","ssp2",2060,55069.97,55962.89,1.62
"2985","KOR","rcp60","ssp2",2070,62782.82,64199.38,2.26
"2986","KOR","rcp60","ssp2",2080,71064.67,73182.2,2.98
"2987","KOR","rcp60","ssp2",2090,79546.48,82547.71,3.77
"2988","KOR","rcp60","ssp2",2100,88365.96,92469.32,4.64
"2989","KWT","rcp60","ssp2",2025,42375.71,41499.83,-2.07
"2990","KWT","rcp60","ssp2",2030,46026.95,44371.79,-3.6
"2991","KWT","rcp60","ssp2",2035,49673.06,46929.65,-5.52
"2992","KWT","rcp60","ssp2",2040,52836.69,48699.33,-7.83
"2993","KWT","rcp60","ssp2",2045,55370.94,49560.93,-10.49
"2994","KWT","rcp60","ssp2",2050,57544.34,49789.25,-13.48
"2995","KWT","rcp60","ssp2",2055,59557.8,49584.83,-16.75
"2996","KWT","rcp60","ssp2",2060,61519.98,49056.78,-20.26
"2997","KWT","rcp60","ssp2",2070,65381.95,47165.97,-27.86
"2998","KWT","rcp60","ssp2",2080,70423.56,45111.46,-35.94
"2999","KWT","rcp60","ssp2",2090,77044.45,42999.96,-44.19
"3000","KWT","rcp60","ssp2",2100,84691.34,40420.01,-52.27
"3001","LAO","rcp60","ssp2",2025,1105.85,1091.61,-1.29
"3002","LAO","rcp60","ssp2",2030,1347.73,1317.27,-2.26
"3003","LAO","rcp60","ssp2",2035,1618.32,1561.8,-3.49
"3004","LAO","rcp60","ssp2",2040,1927.61,1831.66,-4.98
"3005","LAO","rcp60","ssp2",2045,2274.29,2121.74,-6.71
"3006","LAO","rcp60","ssp2",2050,2655.77,2425.55,-8.67
"3007","LAO","rcp60","ssp2",2055,3075.24,2741.47,-10.85
"3008","LAO","rcp60","ssp2",2060,3546.85,3077.28,-13.24
"3009","LAO","rcp60","ssp2",2070,4698.02,3827.64,-18.53
"3010","LAO","rcp60","ssp2",2080,6103.33,4614.51,-24.39
"3011","LAO","rcp60","ssp2",2090,7743.37,5367.79,-30.68
"3012","LAO","rcp60","ssp2",2100,9715.7,6100.82,-37.21
"3013","LBN","rcp60","ssp2",2025,9159.32,9143.21,-0.18
"3014","LBN","rcp60","ssp2",2030,10498.5,10465.6,-0.31
"3015","LBN","rcp60","ssp2",2035,11929.62,11870.98,-0.49
"3016","LBN","rcp60","ssp2",2040,13432.21,13335.94,-0.72
"3017","LBN","rcp60","ssp2",2045,14968.87,14821.05,-0.99
"3018","LBN","rcp60","ssp2",2050,16550.34,16334.04,-1.31
"3019","LBN","rcp60","ssp2",2055,18177.44,17872.72,-1.68
"3020","LBN","rcp60","ssp2",2060,19848.79,19436.14,-2.08
"3021","LBN","rcp60","ssp2",2070,23430.27,22712.58,-3.06
"3022","LBN","rcp60","ssp2",2080,27228.2,26072.16,-4.25
"3023","LBN","rcp60","ssp2",2090,31059.1,29294.7,-5.68
"3024","LBN","rcp60","ssp2",2100,35083.35,32511.48,-7.33
"3025","LBR","rcp60","ssp2",2025,472.37,466.54,-1.23
"3026","LBR","rcp60","ssp2",2030,624.19,610.73,-2.16
"3027","LBR","rcp60","ssp2",2035,816.68,789.53,-3.32
"3028","LBR","rcp60","ssp2",2040,1066.04,1015.59,-4.73
"3029","LBR","rcp60","ssp2",2045,1388.59,1300.15,-6.37
"3030","LBR","rcp60","ssp2",2050,1801.89,1653.68,-8.23
"3031","LBR","rcp60","ssp2",2055,2325.26,2086.02,-10.29
"3032","LBR","rcp60","ssp2",2060,2977.31,2603.81,-12.54
"3033","LBR","rcp60","ssp2",2070,4732.01,3900.64,-17.57
"3034","LBR","rcp60","ssp2",2080,7186.19,5521.09,-23.17
"3035","LBR","rcp60","ssp2",2090,10481.29,7420.79,-29.2
"3036","LBR","rcp60","ssp2",2100,14780.01,9532.51,-35.5
"3037","LBY","rcp60","ssp2",2025,12059.19,11934.63,-1.03
"3038","LBY","rcp60","ssp2",2030,13507.01,13262.74,-1.81
"3039","LBY","rcp60","ssp2",2035,14864.61,14448.79,-2.8
"3040","LBY","rcp60","ssp2",2040,16059.79,15417.99,-4
"3041","LBY","rcp60","ssp2",2045,17130.15,16205.36,-5.4
"3042","LBY","rcp60","ssp2",2050,18287.19,17008.35,-6.99
"3043","LBY","rcp60","ssp2",2055,19694.85,17968.12,-8.77
"3044","LBY","rcp60","ssp2",2060,21377.96,19088.15,-10.71
"3045","LBY","rcp60","ssp2",2070,25274.87,21465.63,-15.07
"3046","LBY","rcp60","ssp2",2080,29535.43,23632.66,-19.99
"3047","LBY","rcp60","ssp2",2090,34496.19,25753.7,-25.34
"3048","LBY","rcp60","ssp2",2100,40163.01,27718.5,-30.99
"3049","LKA","rcp60","ssp2",2025,2737.56,2706.16,-1.15
"3050","LKA","rcp60","ssp2",2030,3303.95,3237.56,-2.01
"3051","LKA","rcp60","ssp2",2035,3898.7,3777.58,-3.11
"3052","LKA","rcp60","ssp2",2040,4531.12,4330.29,-4.43
"3053","LKA","rcp60","ssp2",2045,5214.27,4902.6,-5.98
"3054","LKA","rcp60","ssp2",2050,5970.95,5509.36,-7.73
"3055","LKA","rcp60","ssp2",2055,6817.23,6157.34,-9.68
"3056","LKA","rcp60","ssp2",2060,7747.52,6832.33,-11.81
"3057","LKA","rcp60","ssp2",2070,9732.15,8118.88,-16.58
"3058","LKA","rcp60","ssp2",2080,11885.89,9283.44,-21.9
"3059","LKA","rcp60","ssp2",2090,14272.81,10328.95,-27.63
"3060","LKA","rcp60","ssp2",2100,16873.88,11195.98,-33.65
"3061","LSO","rcp60","ssp2",2025,1294.48,1296.6,0.16
"3062","LSO","rcp60","ssp2",2030,1600.63,1605.13,0.28
"3063","LSO","rcp60","ssp2",2035,1999.04,2007.64,0.43
"3064","LSO","rcp60","ssp2",2040,2518.66,2533.96,0.61
"3065","LSO","rcp60","ssp2",2045,3177.98,3203.72,0.81
"3066","LSO","rcp60","ssp2",2050,3999.41,4040.9,1.04
"3067","LSO","rcp60","ssp2",2055,5008.03,5072.55,1.29
"3068","LSO","rcp60","ssp2",2060,6234.64,6332.02,1.56
"3069","LSO","rcp60","ssp2",2070,9452.57,9657.89,2.17
"3070","LSO","rcp60","ssp2",2080,13827.81,14224.95,2.87
"3071","LSO","rcp60","ssp2",2090,19473.75,20181.67,3.64
"3072","LSO","rcp60","ssp2",2100,26545.42,27732.45,4.47
"3073","LTU","rcp60","ssp2",2025,11663.32,11780.64,1.01
"3074","LTU","rcp60","ssp2",2030,12912.25,13139.93,1.76
"3075","LTU","rcp60","ssp2",2035,14271.13,14661.4,2.73
"3076","LTU","rcp60","ssp2",2040,15625.9,16238.68,3.92
"3077","LTU","rcp60","ssp2",2045,16837.8,17735.95,5.33
"3078","LTU","rcp60","ssp2",2050,17896.09,19144.97,6.98
"3079","LTU","rcp60","ssp2",2055,18979.8,20661.1,8.86
"3080","LTU","rcp60","ssp2",2060,20280.97,22507.46,10.98
"3081","LTU","rcp60","ssp2",2070,23386.34,27123.48,15.98
"3082","LTU","rcp60","ssp2",2080,26238.14,32040.82,22.12
"3083","LTU","rcp60","ssp2",2090,28982.65,37539.08,29.52
"3084","LTU","rcp60","ssp2",2100,32153.98,44474.35,38.32
"3085","LUX","rcp60","ssp2",2025,90877.94,91289.1,0.45
"3086","LUX","rcp60","ssp2",2030,93506.01,94244.57,0.79
"3087","LUX","rcp60","ssp2",2035,95897.68,97066.18,1.22
"3088","LUX","rcp60","ssp2",2040,98085.62,99790.71,1.74
"3089","LUX","rcp60","ssp2",2045,100134.86,102488.71,2.35
"3090","LUX","rcp60","ssp2",2050,102352.2,105476.24,3.05
"3091","LUX","rcp60","ssp2",2055,104764.55,108788,3.84
"3092","LUX","rcp60","ssp2",2060,107344.81,112417.31,4.73
"3093","LUX","rcp60","ssp2",2070,113526.66,121205.74,6.76
"3094","LUX","rcp60","ssp2",2080,122176.53,133363.13,9.16
"3095","LUX","rcp60","ssp2",2090,132325.87,148105.31,11.92
"3096","LUX","rcp60","ssp2",2100,144248.04,165989.36,15.07
"3097","LVA","rcp60","ssp2",2025,11266.04,11385.74,1.06
"3098","LVA","rcp60","ssp2",2030,12731.03,12968.57,1.87
"3099","LVA","rcp60","ssp2",2035,14120.94,14530.52,2.9
"3100","LVA","rcp60","ssp2",2040,15465.26,16110.12,4.17
"3101","LVA","rcp60","ssp2",2045,16738.57,17688.3,5.67
"3102","LVA","rcp60","ssp2",2050,17951.85,19285,7.43
"3103","LVA","rcp60","ssp2",2055,19290.32,21111.38,9.44
"3104","LVA","rcp60","ssp2",2060,20854.55,23298.58,11.72
"3105","LVA","rcp60","ssp2",2070,24209.42,28351.43,17.11
"3106","LVA","rcp60","ssp2",2080,27806.99,34401.75,23.72
"3107","LVA","rcp60","ssp2",2090,31575.95,41586.55,31.7
"3108","LVA","rcp60","ssp2",2100,35686.9,50412.33,41.26
"3109","MAR","rcp60","ssp2",2025,3998.32,3974.12,-0.61
"3110","MAR","rcp60","ssp2",2030,4966.82,4914.01,-1.06
"3111","MAR","rcp60","ssp2",2035,6096.12,5995.41,-1.65
"3112","MAR","rcp60","ssp2",2040,7381.97,7207.03,-2.37
"3113","MAR","rcp60","ssp2",2045,8800.03,8516.72,-3.22
"3114","MAR","rcp60","ssp2",2050,10345.06,9911.02,-4.2
"3115","MAR","rcp60","ssp2",2055,12029,11391.87,-5.3
"3116","MAR","rcp60","ssp2",2060,13878.56,12973.68,-6.52
"3117","MAR","rcp60","ssp2",2070,18076.06,16388.02,-9.34
"3118","MAR","rcp60","ssp2",2080,22811.08,19936.87,-12.6
"3119","MAR","rcp60","ssp2",2090,27931.89,23391.45,-16.26
"3120","MAR","rcp60","ssp2",2100,33546.12,26749.04,-20.26
"3121","MDA","rcp60","ssp2",2025,1849.55,1859.03,0.51
"3122","MDA","rcp60","ssp2",2030,2368.89,2390.05,0.89
"3123","MDA","rcp60","ssp2",2035,2960.48,3001.27,1.38
"3124","MDA","rcp60","ssp2",2040,3602.34,3673.17,1.97
"3125","MDA","rcp60","ssp2",2045,4267.31,4380.78,2.66
"3126","MDA","rcp60","ssp2",2050,4941.07,5111.87,3.46
"3127","MDA","rcp60","ssp2",2055,5661.07,5907.79,4.36
"3128","MDA","rcp60","ssp2",2060,6485.5,6833.28,5.36
"3129","MDA","rcp60","ssp2",2070,8360.5,9002.08,7.67
"3130","MDA","rcp60","ssp2",2080,10422.82,11504.36,10.38
"3131","MDA","rcp60","ssp2",2090,12711.31,14434.78,13.56
"3132","MDA","rcp60","ssp2",2100,15196.54,17802.31,17.15
"3133","MDG","rcp60","ssp2",2025,441.23,437.94,-0.75
"3134","MDG","rcp60","ssp2",2030,553.13,545.94,-1.3
"3135","MDG","rcp60","ssp2",2035,700.75,686.71,-2
"3136","MDG","rcp60","ssp2",2040,897.08,871.47,-2.85
"3137","MDG","rcp60","ssp2",2045,1155.13,1110.66,-3.85
"3138","MDG","rcp60","ssp2",2050,1486.39,1412.29,-4.99
"3139","MDG","rcp60","ssp2",2055,1902.02,1782.99,-6.26
"3140","MDG","rcp60","ssp2",2060,2414.43,2229.37,-7.66
"3141","MDG","rcp60","ssp2",2070,3779.37,3368.97,-10.86
"3142","MDG","rcp60","ssp2",2080,5683.75,4858.56,-14.52
"3143","MDG","rcp60","ssp2",2090,8241.44,6709.79,-18.58
"3144","MDG","rcp60","ssp2",2100,11597.75,8931.62,-22.99
"3145","MEX","rcp60","ssp2",2025,11005.39,10925,-0.73
"3146","MEX","rcp60","ssp2",2030,12262.76,12105.99,-1.28
"3147","MEX","rcp60","ssp2",2035,13617.17,13347.84,-1.98
"3148","MEX","rcp60","ssp2",2040,15104.15,14676.39,-2.83
"3149","MEX","rcp60","ssp2",2045,16779.13,16136.59,-3.83
"3150","MEX","rcp60","ssp2",2050,18662.68,17735.54,-4.97
"3151","MEX","rcp60","ssp2",2055,20745.08,19448.18,-6.25
"3152","MEX","rcp60","ssp2",2060,23028.91,21262.83,-7.67
"3153","MEX","rcp60","ssp2",2070,28144.01,25079.9,-10.89
"3154","MEX","rcp60","ssp2",2080,34066.99,29100.84,-14.58
"3155","MEX","rcp60","ssp2",2090,40911.95,33267.16,-18.69
"3156","MEX","rcp60","ssp2",2100,48726.61,37436.35,-23.17
"3157","MKD","rcp60","ssp2",2025,4898.96,4923.28,0.5
"3158","MKD","rcp60","ssp2",2030,5735.97,5785.52,0.86
"3159","MKD","rcp60","ssp2",2035,6624.54,6712.81,1.33
"3160","MKD","rcp60","ssp2",2040,7514.8,7657.56,1.9
"3161","MKD","rcp60","ssp2",2045,8377.94,8592.93,2.57
"3162","MKD","rcp60","ssp2",2050,9240.49,9548.37,3.33
"3163","MKD","rcp60","ssp2",2055,10132.12,10557.26,4.2
"3164","MKD","rcp60","ssp2",2060,11074.39,11645.59,5.16
"3165","MKD","rcp60","ssp2",2070,13046.15,14009.27,7.38
"3166","MKD","rcp60","ssp2",2080,14997.08,16499.49,10.02
"3167","MKD","rcp60","ssp2",2090,16949.24,19160.8,13.05
"3168","MKD","rcp60","ssp2",2100,19034.77,22175.68,16.5
"3169","MLI","rcp60","ssp2",2025,722.29,707.77,-2.01
"3170","MLI","rcp60","ssp2",2030,894.84,863.62,-3.49
"3171","MLI","rcp60","ssp2",2035,1119.57,1059.73,-5.34
"3172","MLI","rcp60","ssp2",2040,1413.75,1306.9,-7.56
"3173","MLI","rcp60","ssp2",2045,1795.38,1613.99,-10.1
"3174","MLI","rcp60","ssp2",2050,2283.65,1987.88,-12.95
"3175","MLI","rcp60","ssp2",2055,2897.76,2431.95,-16.07
"3176","MLI","rcp60","ssp2",2060,3654.82,2944.3,-19.44
"3177","MLI","rcp60","ssp2",2070,5654.43,4141.3,-26.76
"3178","MLI","rcp60","ssp2",2080,8418.94,5505.25,-34.61
"3179","MLI","rcp60","ssp2",2090,12063.93,6915.6,-42.68
"3180","MLI","rcp60","ssp2",2100,16784.66,8281,-50.66
"3181","MNG","rcp60","ssp2",2025,2945.34,3011.56,2.25
"3182","MNG","rcp60","ssp2",2030,3718.38,3866.58,3.99
"3183","MNG","rcp60","ssp2",2035,4544.03,4828.33,6.26
"3184","MNG","rcp60","ssp2",2040,5392.26,5882.7,9.1
"3185","MNG","rcp60","ssp2",2045,6237.26,7019.71,12.54
"3186","MNG","rcp60","ssp2",2050,7085.7,8265.69,16.65
"3187","MNG","rcp60","ssp2",2055,7983.86,9698.58,21.48
"3188","MNG","rcp60","ssp2",2060,8953.27,11379.46,27.1
"3189","MNG","rcp60","ssp2",2070,10937.85,15428.33,41.05
"3190","MNG","rcp60","ssp2",2080,12777.31,20374.27,59.46
"3191","MNG","rcp60","ssp2",2090,14691.69,26963.91,83.53
"3192","MNG","rcp60","ssp2",2100,16704.1,35909.6,114.97
"3193","MOZ","rcp60","ssp2",2025,674.81,666.71,-1.2
"3194","MOZ","rcp60","ssp2",2030,842.1,824.44,-2.1
"3195","MOZ","rcp60","ssp2",2035,1049.14,1015.2,-3.24
"3196","MOZ","rcp60","ssp2",2040,1318.26,1257.6,-4.6
"3197","MOZ","rcp60","ssp2",2045,1669.13,1565.83,-6.19
"3198","MOZ","rcp60","ssp2",2050,2119.47,1950.2,-7.99
"3199","MOZ","rcp60","ssp2",2055,2686.64,2418.38,-9.98
"3200","MOZ","rcp60","ssp2",2060,3389.93,2977.34,-12.17
"3201","MOZ","rcp60","ssp2",2070,5296.88,4393.75,-17.05
"3202","MOZ","rcp60","ssp2",2080,8041.59,6232.33,-22.5
"3203","MOZ","rcp60","ssp2",2090,11845.1,8483.72,-28.38
"3204","MOZ","rcp60","ssp2",2100,16945.54,11093.58,-34.53
"3205","MRT","rcp60","ssp2",2025,1209.8,1184.91,-2.06
"3206","MRT","rcp60","ssp2",2030,1446.12,1394.41,-3.58
"3207","MRT","rcp60","ssp2",2035,1734.51,1639.38,-5.48
"3208","MRT","rcp60","ssp2",2040,2092.82,1930.44,-7.76
"3209","MRT","rcp60","ssp2",2045,2534.73,2271.8,-10.37
"3210","MRT","rcp60","ssp2",2050,3065.6,2657.94,-13.3
"3211","MRT","rcp60","ssp2",2055,3687.54,3078.99,-16.5
"3212","MRT","rcp60","ssp2",2060,4401.26,3523.09,-19.95
"3213","MRT","rcp60","ssp2",2070,6092.27,4420.58,-27.44
"3214","MRT","rcp60","ssp2",2080,8135.32,5251.78,-35.44
"3215","MRT","rcp60","ssp2",2090,10520.92,5930.23,-43.63
"3216","MRT","rcp60","ssp2",2100,13254.76,6400.71,-51.71
"3217","MUS","rcp60","ssp2",2025,8723.8,8643.11,-0.92
"3218","MUS","rcp60","ssp2",2030,9911.53,9750.92,-1.62
"3219","MUS","rcp60","ssp2",2035,11103.91,10825.62,-2.51
"3220","MUS","rcp60","ssp2",2040,12346.03,11904.5,-3.58
"3221","MUS","rcp60","ssp2",2045,13684.96,13024.59,-4.83
"3222","MUS","rcp60","ssp2",2050,15091.68,14148.64,-6.25
"3223","MUS","rcp60","ssp2",2055,16550.5,15253.24,-7.84
"3224","MUS","rcp60","ssp2",2060,18100.69,16365.74,-9.58
"3225","MUS","rcp60","ssp2",2070,21599.27,18681.23,-13.51
"3226","MUS","rcp60","ssp2",2080,25785.46,21161.25,-17.93
"3227","MUS","rcp60","ssp2",2090,30523.28,23572.78,-22.77
"3228","MUS","rcp60","ssp2",2100,35861.49,25846.93,-27.93
"3229","MWI","rcp60","ssp2",2025,379.41,375.42,-1.05
"3230","MWI","rcp60","ssp2",2030,467.18,458.6,-1.84
"3231","MWI","rcp60","ssp2",2035,578.95,562.56,-2.83
"3232","MWI","rcp60","ssp2",2040,725.57,696.34,-4.03
"3233","MWI","rcp60","ssp2",2045,917.92,868.15,-5.42
"3234","MWI","rcp60","ssp2",2050,1169.01,1087.08,-7.01
"3235","MWI","rcp60","ssp2",2055,1492.5,1361.52,-8.78
"3236","MWI","rcp60","ssp2",2060,1903.04,1699.22,-10.71
"3237","MWI","rcp60","ssp2",2070,3052.49,2592.94,-15.05
"3238","MWI","rcp60","ssp2",2080,4736.32,3791.53,-19.95
"3239","MWI","rcp60","ssp2",2090,7063.14,5277.62,-25.28
"3240","MWI","rcp60","ssp2",2100,10142.37,7004.76,-30.94
"3241","MYS","rcp60","ssp2",2025,8836.82,8727.49,-1.24
"3242","MYS","rcp60","ssp2",2030,10103.34,9885.11,-2.16
"3243","MYS","rcp60","ssp2",2035,11463.38,11081.59,-3.33
"3244","MYS","rcp60","ssp2",2040,12886.7,12275.64,-4.74
"3245","MYS","rcp60","ssp2",2045,14348.18,13432.09,-6.38
"3246","MYS","rcp60","ssp2",2050,15890.68,14580.47,-8.25
"3247","MYS","rcp60","ssp2",2055,17534.45,15726.57,-10.31
"3248","MYS","rcp60","ssp2",2060,19250.93,16831.73,-12.57
"3249","MYS","rcp60","ssp2",2070,22878.1,18853.73,-17.59
"3250","MYS","rcp60","ssp2",2080,26848.29,20626.19,-23.18
"3251","MYS","rcp60","ssp2",2090,31120.17,22042.2,-29.17
"3252","MYS","rcp60","ssp2",2100,35649.97,23021.23,-35.42
"3253","NAM","rcp60","ssp2",2025,5630.91,5562.48,-1.22
"3254","NAM","rcp60","ssp2",2030,6571.03,6431.56,-2.12
"3255","NAM","rcp60","ssp2",2035,7599.89,7350.96,-3.28
"3256","NAM","rcp60","ssp2",2040,8737.38,8329.6,-4.67
"3257","NAM","rcp60","ssp2",2045,9977.2,9349.71,-6.29
"3258","NAM","rcp60","ssp2",2050,11312.1,10392.22,-8.13
"3259","NAM","rcp60","ssp2",2055,12729.32,11433.55,-10.18
"3260","NAM","rcp60","ssp2",2060,14233.67,12464.55,-12.43
"3261","NAM","rcp60","ssp2",2070,17543.06,14482.98,-17.44
"3262","NAM","rcp60","ssp2",2080,21280.49,16378.22,-23.04
"3263","NAM","rcp60","ssp2",2090,25432.61,18041.16,-29.06
"3264","NAM","rcp60","ssp2",2100,30066.25,19431.3,-35.37
"3265","NER","rcp60","ssp2",2025,424.52,415.15,-2.21
"3266","NER","rcp60","ssp2",2030,508.34,488.88,-3.83
"3267","NER","rcp60","ssp2",2035,617.83,581.64,-5.86
"3268","NER","rcp60","ssp2",2040,764.75,701.52,-8.27
"3269","NER","rcp60","ssp2",2045,962.83,856.65,-11.03
"3270","NER","rcp60","ssp2",2050,1232.27,1058.5,-14.1
"3271","NER","rcp60","ssp2",2055,1595.98,1317.46,-17.45
"3272","NER","rcp60","ssp2",2060,2074.85,1638.29,-21.04
"3273","NER","rcp60","ssp2",2070,3458.45,2462.87,-28.79
"3274","NER","rcp60","ssp2",2080,5561.5,3502.42,-37.02
"3275","NER","rcp60","ssp2",2090,8568.66,4677.36,-45.41
"3276","NER","rcp60","ssp2",2100,12687.35,5882.24,-53.64
"3277","NGA","rcp60","ssp2",2025,1432.93,1410.42,-1.57
"3278","NGA","rcp60","ssp2",2030,1727.34,1680.05,-2.74
"3279","NGA","rcp60","ssp2",2035,2076.43,1988.95,-4.21
"3280","NGA","rcp60","ssp2",2040,2503.21,2353.47,-5.98
"3281","NGA","rcp60","ssp2",2045,3026.43,2783.48,-8.03
"3282","NGA","rcp60","ssp2",2050,3678.68,3298.67,-10.33
"3283","NGA","rcp60","ssp2",2055,4486.84,3909.4,-12.87
"3284","NGA","rcp60","ssp2",2060,5459.61,4606.46,-15.63
"3285","NGA","rcp60","ssp2",2070,7933.86,6212.12,-21.7
"3286","NGA","rcp60","ssp2",2080,11136.08,7978.08,-28.36
"3287","NGA","rcp60","ssp2",2090,15064.39,9734,-35.38
"3288","NGA","rcp60","ssp2",2100,19706.56,11319.34,-42.56
"3289","NIC","rcp60","ssp2",2025,2013.77,1984.98,-1.43
"3290","NIC","rcp60","ssp2",2030,2524.86,2462.07,-2.49
"3291","NIC","rcp60","ssp2",2035,3158.47,3037.67,-3.82
"3292","NIC","rcp60","ssp2",2040,3927.25,3713.88,-5.43
"3293","NIC","rcp60","ssp2",2045,4841.75,4488.24,-7.3
"3294","NIC","rcp60","ssp2",2050,5921.88,5364.39,-9.41
"3295","NIC","rcp60","ssp2",2055,7177.55,6333.78,-11.76
"3296","NIC","rcp60","ssp2",2060,8616.65,7383.78,-14.31
"3297","NIC","rcp60","ssp2",2070,12079.15,9667.63,-19.96
"3298","NIC","rcp60","ssp2",2080,16357.93,12070.33,-26.21
"3299","NIC","rcp60","ssp2",2090,21549.57,14468.97,-32.86
"3300","NIC","rcp60","ssp2",2100,27705.51,16707.8,-39.7
"3301","NLD","rcp60","ssp2",2025,47592.87,47747.59,0.33
"3302","NLD","rcp60","ssp2",2030,50558.75,50844.95,0.57
"3303","NLD","rcp60","ssp2",2035,53977.95,54447.52,0.87
"3304","NLD","rcp60","ssp2",2040,57952.76,58669.3,1.24
"3305","NLD","rcp60","ssp2",2045,62271.2,63310.18,1.67
"3306","NLD","rcp60","ssp2",2050,66706.56,68150.56,2.16
"3307","NLD","rcp60","ssp2",2055,71251.58,73186.17,2.72
"3308","NLD","rcp60","ssp2",2060,75946.41,78475.6,3.33
"3309","NLD","rcp60","ssp2",2070,85763.71,89830.98,4.74
"3310","NLD","rcp60","ssp2",2080,96606.35,102791.84,6.4
"3311","NLD","rcp60","ssp2",2090,108457.92,117467.5,8.31
"3312","NLD","rcp60","ssp2",2100,121632.31,134349.23,10.46
"3313","NOR","rcp60","ssp2",2025,73780.21,74652.89,1.18
"3314","NOR","rcp60","ssp2",2030,75948.57,77524.18,2.07
"3315","NOR","rcp60","ssp2",2035,78092.87,80606.89,3.22
"3316","NOR","rcp60","ssp2",2040,80301.7,84013.43,4.62
"3317","NOR","rcp60","ssp2",2045,83099.81,88326.1,6.29
"3318","NOR","rcp60","ssp2",2050,86744.51,93881.69,8.23
"3319","NOR","rcp60","ssp2",2055,91059.27,100575.97,10.45
"3320","NOR","rcp60","ssp2",2060,96066.7,108538.42,12.98
"3321","NOR","rcp60","ssp2",2070,108135.97,128695.29,19.01
"3322","NOR","rcp60","ssp2",2080,121979.24,154269.8,26.47
"3323","NOR","rcp60","ssp2",2090,137228.08,186118.94,35.63
"3324","NOR","rcp60","ssp2",2100,154708.5,226888.83,46.66
"3325","NPL","rcp60","ssp2",2025,543.93,538.03,-1.08
"3326","NPL","rcp60","ssp2",2030,663.58,651.01,-1.89
"3327","NPL","rcp60","ssp2",2035,812.86,789.12,-2.92
"3328","NPL","rcp60","ssp2",2040,1002.41,960.72,-4.16
"3329","NPL","rcp60","ssp2",2045,1240.42,1170.92,-5.6
"3330","NPL","rcp60","ssp2",2050,1534.73,1423.53,-7.25
"3331","NPL","rcp60","ssp2",2055,1894.59,1722.73,-9.07
"3332","NPL","rcp60","ssp2",2060,2331.19,2073.04,-11.07
"3333","NPL","rcp60","ssp2",2070,3484.93,2942.15,-15.58
"3334","NPL","rcp60","ssp2",2080,5076.97,4028.32,-20.66
"3335","NPL","rcp60","ssp2",2090,7159.73,5285.57,-26.18
"3336","NPL","rcp60","ssp2",2100,9813.4,6669.4,-32.04
"3337","NZL","rcp60","ssp2",2025,32104.34,32111.38,0.02
"3338","NZL","rcp60","ssp2",2030,34032.94,34045.68,0.04
"3339","NZL","rcp60","ssp2",2035,36433.24,36453.79,0.06
"3340","NZL","rcp60","ssp2",2040,39415.86,39446.92,0.08
"3341","NZL","rcp60","ssp2",2045,42892.61,42937.07,0.1
"3342","NZL","rcp60","ssp2",2050,46713.22,46773.41,0.13
"3343","NZL","rcp60","ssp2",2055,50921.18,50998.44,0.15
