"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"425","CPV","rcp60","ssp2",2045,6826.41,6552.15,NA
"426","CPV","rcp60","ssp2",2050,7823.89,7416.24,NA
"427","CPV","rcp60","ssp2",2055,8945.41,8359.84,NA
"428","CPV","rcp60","ssp2",2060,10215.86,9396.68,NA
"429","CPV","rcp60","ssp2",2070,13321.21,11808.55,NA
"430","CPV","rcp60","ssp2",2080,17208.28,14600.7,NA
"431","CPV","rcp60","ssp2",2090,21901.35,17661.06,NA
"432","CPV","rcp60","ssp2",2100,27478.27,20908.89,NA
"433","CRI","rcp60","ssp2",2025,7198.9,7131.99,NA
"434","CRI","rcp60","ssp2",2030,8033.62,7902.96,NA
"435","CRI","rcp60","ssp2",2035,8919.53,8695.38,NA
"436","CRI","rcp60","ssp2",2040,9864.5,9510.88,NA
"437","CRI","rcp60","ssp2",2045,10853.03,10328.05,NA
"438","CRI","rcp60","ssp2",2050,11891.03,11146.1,NA
"439","CRI","rcp60","ssp2",2055,13020.39,11996.98,NA
"440","CRI","rcp60","ssp2",2060,14269.05,12897.27,NA
"441","CRI","rcp60","ssp2",2070,17147.69,14825.2,NA
"442","CRI","rcp60","ssp2",2080,20482.18,16796.33,NA
"443","CRI","rcp60","ssp2",2090,24168.2,18641.73,NA
"444","CRI","rcp60","ssp2",2100,28213.31,20293.4,NA
"445","CUB","rcp60","ssp2",2025,5692.26,5625.55,NA
"446","CUB","rcp60","ssp2",2030,6369.46,6239.13,NA
"447","CUB","rcp60","ssp2",2035,7167.02,6941.08,NA
"448","CUB","rcp60","ssp2",2040,8162.99,7797.15,NA
"449","CUB","rcp60","ssp2",2045,9343.31,8780.27,NA
"450","CUB","rcp60","ssp2",2050,10658.43,9829.41,NA
"451","CUB","rcp60","ssp2",2055,12128.37,10948.84,NA
"452","CUB","rcp60","ssp2",2060,13783.15,12149.16,NA
"453","CUB","rcp60","ssp2",2070,17664.95,14731.29,NA
"454","CUB","rcp60","ssp2",2080,22349.7,17450.34,NA
"455","CUB","rcp60","ssp2",2090,27858.47,20152.18,NA
"456","CUB","rcp60","ssp2",2100,34426.97,22828.1,NA
"457","CYP","rcp60","ssp2",2025,18082.86,17926.75,NA
"458","CYP","rcp60","ssp2",2030,19152.3,18863.45,NA
"459","CYP","rcp60","ssp2",2035,20396.73,19921.27,NA
"460","CYP","rcp60","ssp2",2040,21746.7,21023.05,NA
"461","CYP","rcp60","ssp2",2045,23121.99,22082.66,NA
"462","CYP","rcp60","ssp2",2050,24622.41,23187.45,NA
"463","CYP","rcp60","ssp2",2055,26384.5,24453.4,NA
"464","CYP","rcp60","ssp2",2060,28504.04,25949.5,NA
"465","CYP","rcp60","ssp2",2070,33678.4,29411.37,NA
"466","CYP","rcp60","ssp2",2080,39527.51,32843.84,NA
"467","CYP","rcp60","ssp2",2090,45977.8,36049.12,NA
"468","CYP","rcp60","ssp2",2100,53345.44,39156.03,NA
"469","CZE","rcp60","ssp2",2025,18912.54,19062.1,NA
"470","CZE","rcp60","ssp2",2030,21492.95,21789.56,NA
"471","CZE","rcp60","ssp2",2035,24148.34,24664.26,NA
"472","CZE","rcp60","ssp2",2040,26646.74,27460.89,NA
"473","CZE","rcp60","ssp2",2045,29075.37,30281.09,NA
"474","CZE","rcp60","ssp2",2050,31557.34,33264.45,NA
"475","CZE","rcp60","ssp2",2055,34191.94,36532.67,NA
"476","CZE","rcp60","ssp2",2060,37224.72,40373.12,NA
"477","CZE","rcp60","ssp2",2070,44110.72,49502.25,NA
"478","CZE","rcp60","ssp2",2080,50996.83,59554.04,NA
"479","CZE","rcp60","ssp2",2090,58105.94,71000.22,NA
"480","CZE","rcp60","ssp2",2100,66112.06,84996.09,NA
"481","DEU","rcp60","ssp2",2025,41112.91,41328.62,NA
"482","DEU","rcp60","ssp2",2030,43340.27,43736.61,NA
"483","DEU","rcp60","ssp2",2035,46219.2,46870.42,NA
"484","DEU","rcp60","ssp2",2040,49550.32,50545.26,NA
"485","DEU","rcp60","ssp2",2045,52986.49,54424.1,NA
"486","DEU","rcp60","ssp2",2050,56536.4,58529.26,NA
"487","DEU","rcp60","ssp2",2055,60438.55,63125.86,NA
"488","DEU","rcp60","ssp2",2060,64703.8,68247.27,NA
"489","DEU","rcp60","ssp2",2070,73993.4,79816.56,NA
"490","DEU","rcp60","ssp2",2080,84029.95,93036.17,NA
"491","DEU","rcp60","ssp2",2090,94824.7,108148.16,NA
"492","DEU","rcp60","ssp2",2100,107123.59,126266.95,NA
"493","DJI","rcp60","ssp2",2025,1835.63,1803.56,NA
"494","DJI","rcp60","ssp2",2030,2341.8,2270.61,NA
"495","DJI","rcp60","ssp2",2035,2952.65,2814.64,NA
"496","DJI","rcp60","ssp2",2040,3668.87,3425.41,NA
"497","DJI","rcp60","ssp2",2045,4492.69,4092.52,NA
"498","DJI","rcp60","ssp2",2050,5429.77,4807.18,NA
"499","DJI","rcp60","ssp2",2055,6485.2,5558.62,NA
"500","DJI","rcp60","ssp2",2060,7673.1,6342.37,NA
"501","DJI","rcp60","ssp2",2070,10442.54,7932.61,NA
"502","DJI","rcp60","ssp2",2080,13715.44,9423.47,NA
"503","DJI","rcp60","ssp2",2090,17520.09,10713.33,NA
"504","DJI","rcp60","ssp2",2100,21890.42,11720.99,NA
"505","DNK","rcp60","ssp2",2025,54940.6,55272.92,NA
"506","DNK","rcp60","ssp2",2030,57625.43,58234.42,NA
"507","DNK","rcp60","ssp2",2035,60998.43,61993.65,NA
"508","DNK","rcp60","ssp2",2040,65215.59,66735.47,NA
"509","DNK","rcp60","ssp2",2045,70118.08,72330.13,NA
"510","DNK","rcp60","ssp2",2050,75348.24,78442.25,NA
"511","DNK","rcp60","ssp2",2055,80777.15,84967.33,NA
"512","DNK","rcp60","ssp2",2060,86560.52,92100.21,NA
"513","DNK","rcp60","ssp2",2070,99480.5,108668.28,NA
"514","DNK","rcp60","ssp2",2080,114415.75,128891.73,NA
"515","DNK","rcp60","ssp2",2090,130890.31,152724.22,NA
"516","DNK","rcp60","ssp2",2100,149192.8,181076.7,NA
"517","DOM","rcp60","ssp2",2025,6012.32,5935.88,NA
"518","DOM","rcp60","ssp2",2030,6771.91,6621.49,NA
"519","DOM","rcp60","ssp2",2035,7593.27,7333.14,NA
"520","DOM","rcp60","ssp2",2040,8489.81,8075.76,NA
"521","DOM","rcp60","ssp2",2045,9454.12,8833.46,NA
"522","DOM","rcp60","ssp2",2050,10497.19,9607.29,NA
"523","DOM","rcp60","ssp2",2055,11622.97,10390.8,NA
"524","DOM","rcp60","ssp2",2060,12833.57,11175.5,NA
"525","DOM","rcp60","ssp2",2070,15492.11,12692.8,NA
"526","DOM","rcp60","ssp2",2080,18513.56,14110.42,NA
"527","DOM","rcp60","ssp2",2090,21867.23,15327.51,NA
"528","DOM","rcp60","ssp2",2100,25536.27,16271.67,NA
"529","DZA","rcp60","ssp2",2025,4297.24,4268.8,NA
"530","DZA","rcp60","ssp2",2030,4734.87,4679.73,NA
"531","DZA","rcp60","ssp2",2035,5082.27,4990.3,NA
"532","DZA","rcp60","ssp2",2040,5457.69,5316.17,NA
"533","DZA","rcp60","ssp2",2045,5961.77,5752.48,NA
"534","DZA","rcp60","ssp2",2050,6621.01,6319,NA
"535","DZA","rcp60","ssp2",2055,7442.15,7014.8,NA
"536","DZA","rcp60","ssp2",2060,8433.59,7839.05,NA
"537","DZA","rcp60","ssp2",2070,10786.42,9704.05,NA
"538","DZA","rcp60","ssp2",2080,13476.64,11659.36,NA
"539","DZA","rcp60","ssp2",2090,16557.57,13684.94,NA
"540","DZA","rcp60","ssp2",2100,20115.61,15775.54,NA
"541","ECU","rcp60","ssp2",2025,4344.43,4314.17,NA
"542","ECU","rcp60","ssp2",2030,4940.69,4880.48,NA
"543","ECU","rcp60","ssp2",2035,5626.25,5520.18,NA
"544","ECU","rcp60","ssp2",2040,6427.99,6254.82,NA
"545","ECU","rcp60","ssp2",2045,7349.42,7081.68,NA
"546","ECU","rcp60","ssp2",2050,8402.93,8005.7,NA
"547","ECU","rcp60","ssp2",2055,9599.51,9029.09,NA
"548","ECU","rcp60","ssp2",2060,10931.4,10135.18,NA
"549","ECU","rcp60","ssp2",2070,13985.45,12538.78,NA
"550","ECU","rcp60","ssp2",2080,17577.91,15142.37,NA
"551","ECU","rcp60","ssp2",2090,21732.42,17870.54,NA
"552","ECU","rcp60","ssp2",2100,26467.28,20638.65,NA
"553","EGY","rcp60","ssp2",2025,2360.29,2332.94,NA
"554","EGY","rcp60","ssp2",2030,2866.05,2808,NA
"555","EGY","rcp60","ssp2",2035,3440.27,3332.65,NA
"556","EGY","rcp60","ssp2",2040,4072.58,3890.93,NA
"557","EGY","rcp60","ssp2",2045,4752.16,4466.2,NA
"558","EGY","rcp60","ssp2",2050,5487.43,5059.96,NA
"559","EGY","rcp60","ssp2",2055,6290.35,5676.21,NA
"560","EGY","rcp60","ssp2",2060,7157.39,6303.74,NA
"561","EGY","rcp60","ssp2",2070,9043.75,7527.46,NA
"562","EGY","rcp60","ssp2",2080,11124.2,8656.34,NA
"563","EGY","rcp60","ssp2",2090,13417.42,9654.37,NA
"564","EGY","rcp60","ssp2",2100,15924.49,10478.11,NA
"565","ERI","rcp60","ssp2",2025,263.35,260.04,NA
"566","ERI","rcp60","ssp2",2030,301.25,294.67,NA
"567","ERI","rcp60","ssp2",2035,353.1,341.25,NA
"568","ERI","rcp60","ssp2",2040,426.63,406.34,NA
"569","ERI","rcp60","ssp2",2045,530.02,496.2,NA
"570","ERI","rcp60","ssp2",2050,672.75,617.48,NA
"571","ERI","rcp60","ssp2",2055,865.37,776.67,NA
"572","ERI","rcp60","ssp2",2060,1119.01,979.44,NA
"573","ERI","rcp60","ssp2",2070,1854.27,1531.35,NA
"574","ERI","rcp60","ssp2",2080,3004.31,2315.37,NA
"575","ERI","rcp60","ssp2",2090,4741.5,3372.73,NA
"576","ERI","rcp60","ssp2",2100,7246.14,4703.78,NA
"577","ESP","rcp60","ssp2",2025,28813.1,28739.11,NA
"578","ESP","rcp60","ssp2",2030,30315.85,30177.4,NA
"579","ESP","rcp60","ssp2",2035,31843.97,31615.65,NA
"580","ESP","rcp60","ssp2",2040,33374.66,33029.45,NA
"581","ESP","rcp60","ssp2",2045,35115.65,34620.26,NA
"582","ESP","rcp60","ssp2",2050,37337.85,36649.35,NA
"583","ESP","rcp60","ssp2",2055,40148.2,39211.5,NA
"584","ESP","rcp60","ssp2",2060,43485.02,42226.14,NA
"585","ESP","rcp60","ssp2",2070,50753.19,48612.46,NA
"586","ESP","rcp60","ssp2",2080,58643.99,55244.8,NA
"587","ESP","rcp60","ssp2",2090,68057.39,62880.56,NA
"588","ESP","rcp60","ssp2",2100,79026.97,71349.51,NA
"589","EST","rcp60","ssp2",2025,15856.63,16081.98,NA
"590","EST","rcp60","ssp2",2030,18167.41,18620.47,NA
"591","EST","rcp60","ssp2",2035,20619.59,21419.14,NA
"592","EST","rcp60","ssp2",2040,23077.14,24365.98,NA
"593","EST","rcp60","ssp2",2045,25423.31,27362.7,NA
"594","EST","rcp60","ssp2",2050,27604.37,30369.94,NA
"595","EST","rcp60","ssp2",2055,29927.19,33747.93,NA
"596","EST","rcp60","ssp2",2060,32614.07,37796.24,NA
"597","EST","rcp60","ssp2",2070,38327.22,47284.04,NA
"598","EST","rcp60","ssp2",2080,43963.25,58348,NA
"599","EST","rcp60","ssp2",2090,50119.56,72310.16,NA
"600","EST","rcp60","ssp2",2100,57275.72,90662.89,NA
"601","ETH","rcp60","ssp2",2025,332.36,329.92,NA
"602","ETH","rcp60","ssp2",2030,412.97,407.67,NA
"603","ETH","rcp60","ssp2",2035,518.14,507.86,NA
"604","ETH","rcp60","ssp2",2040,656.9,638.3,NA
"605","ETH","rcp60","ssp2",2045,835.06,803.1,NA
"606","ETH","rcp60","ssp2",2050,1058.44,1005.89,NA
"607","ETH","rcp60","ssp2",2055,1333.99,1250.73,NA
"608","ETH","rcp60","ssp2",2060,1671.1,1543.27,NA
"609","ETH","rcp60","ssp2",2070,2572.35,2293.03,NA
"610","ETH","rcp60","ssp2",2080,3828.15,3271.66,NA
"611","ETH","rcp60","ssp2",2090,5481.59,4459.7,NA
"612","ETH","rcp60","ssp2",2100,7623.78,5862.54,NA
"613","FIN","rcp60","ssp2",2025,44861.77,45688.46,NA
"614","FIN","rcp60","ssp2",2030,47779.04,49325.01,NA
"615","FIN","rcp60","ssp2",2035,51168.04,53740.93,NA
"616","FIN","rcp60","ssp2",2040,54785.54,58751.54,NA
"617","FIN","rcp60","ssp2",2045,58464.05,64249.26,NA
"618","FIN","rcp60","ssp2",2050,62251.11,70357.32,NA
"619","FIN","rcp60","ssp2",2055,66206.94,77229.54,NA
"620","FIN","rcp60","ssp2",2060,70526.18,85203.74,NA
"621","FIN","rcp60","ssp2",2070,80239.66,104998.44,NA
"622","FIN","rcp60","ssp2",2080,90890.71,130526.84,NA
"623","FIN","rcp60","ssp2",2090,102611.42,163906.03,NA
"624","FIN","rcp60","ssp2",2100,116232.12,209165.96,NA
"625","FJI","rcp60","ssp2",2025,4833.16,4799.22,NA
"626","FJI","rcp60","ssp2",2030,5594.15,5525.67,NA
"627","FJI","rcp60","ssp2",2035,6523.58,6400.5,NA
"628","FJI","rcp60","ssp2",2040,7653.06,7447.38,NA
"629","FJI","rcp60","ssp2",2045,8995.42,8669.44,NA
"630","FJI","rcp60","ssp2",2050,10597.21,10100,NA
"631","FJI","rcp60","ssp2",2055,12483.25,11748.27,NA
"632","FJI","rcp60","ssp2",2060,14664.88,13607.91,NA
"633","FJI","rcp60","ssp2",2070,19956.36,17920.97,NA
"634","FJI","rcp60","ssp2",2080,26614.14,22986.67,NA
"635","FJI","rcp60","ssp2",2090,35010.49,28905.92,NA
"636","FJI","rcp60","ssp2",2100,45393.33,35607.88,NA
"637","FRA","rcp60","ssp2",2025,39773.58,39864.47,NA
"638","FRA","rcp60","ssp2",2030,42447.49,42615.65,NA
"639","FRA","rcp60","ssp2",2035,45397.37,45672.39,NA
"640","FRA","rcp60","ssp2",2040,48570.95,48987.35,NA
"641","FRA","rcp60","ssp2",2045,51841.91,52438.65,NA
"642","FRA","rcp60","ssp2",2050,55208.74,56028.47,NA
"643","FRA","rcp60","ssp2",2055,58804.1,59894.66,NA
"644","FRA","rcp60","ssp2",2060,62643.49,64058.1,NA
"645","FRA","rcp60","ssp2",2070,70668.5,72926.78,NA
"646","FRA","rcp60","ssp2",2080,79249.48,82612.47,NA
"647","FRA","rcp60","ssp2",2090,89028.03,93830.97,NA
"648","FRA","rcp60","ssp2",2100,100192.23,106859.07,NA
"649","GAB","rcp60","ssp2",2025,8183.4,8075.78,NA
"650","GAB","rcp60","ssp2",2030,9062.1,8854.46,NA
"651","GAB","rcp60","ssp2",2035,10065.17,9710.23,NA
"652","GAB","rcp60","ssp2",2040,11222.57,10660.2,NA
"653","GAB","rcp60","ssp2",2045,12525.56,11682.07,NA
"654","GAB","rcp60","ssp2",2050,13964.12,12751.42,NA
"655","GAB","rcp60","ssp2",2055,15528.17,13843.73,NA
"656","GAB","rcp60","ssp2",2060,17236.32,14959.84,NA
"657","GAB","rcp60","ssp2",2070,21141.94,17242,NA
"658","GAB","rcp60","ssp2",2080,25655.9,19433.61,NA
"659","GAB","rcp60","ssp2",2090,30698.78,21342.42,NA
"660","GAB","rcp60","ssp2",2100,36226.98,22840.94,NA
"661","GBR","rcp60","ssp2",2025,46530.62,46717.38,NA
"662","GBR","rcp60","ssp2",2030,49493.34,49840.09,NA
"663","GBR","rcp60","ssp2",2035,52701.39,53270.43,NA
"664","GBR","rcp60","ssp2",2040,56214.44,57078.82,NA
"665","GBR","rcp60","ssp2",2045,59800.23,61042.27,NA
"666","GBR","rcp60","ssp2",2050,63395.77,65104.8,NA
"667","GBR","rcp60","ssp2",2055,67281.93,69564.65,NA
"668","GBR","rcp60","ssp2",2060,71668.48,74655.59,NA
"669","GBR","rcp60","ssp2",2070,81503.85,86359.87,NA
"670","GBR","rcp60","ssp2",2080,91810.65,99221.54,NA
"671","GBR","rcp60","ssp2",2090,103166.65,114018.71,NA
"672","GBR","rcp60","ssp2",2100,116202.56,131670.04,NA
"673","GEO","rcp60","ssp2",2025,3023.21,3029.34,NA
"674","GEO","rcp60","ssp2",2030,3610.02,3622.66,NA
"675","GEO","rcp60","ssp2",2035,4269.99,4292.88,NA
"676","GEO","rcp60","ssp2",2040,5001.87,5039.79,NA
"677","GEO","rcp60","ssp2",2045,5786.72,5845.22,NA
"678","GEO","rcp60","ssp2",2050,6614.99,6700.93,NA
"679","GEO","rcp60","ssp2",2055,7501.94,7623.54,NA
"680","GEO","rcp60","ssp2",2060,8494.8,8661.79,NA
"681","GEO","rcp60","ssp2",2070,10708.27,11000.16,NA
"682","GEO","rcp60","ssp2",2080,12966.89,13430.07,NA
"683","GEO","rcp60","ssp2",2090,15451.15,16148.93,NA
"684","GEO","rcp60","ssp2",2100,18212.78,19219.16,NA
"685","GHA","rcp60","ssp2",2025,1082.14,1066.74,NA
"686","GHA","rcp60","ssp2",2030,1327.43,1294.44,NA
"687","GHA","rcp60","ssp2",2035,1617.9,1555.94,NA
"688","GHA","rcp60","ssp2",2040,1969.18,1861.96,NA
"689","GHA","rcp60","ssp2",2045,2393.02,2217.92,NA
"690","GHA","rcp60","ssp2",2050,2905.85,2631.79,NA
"691","GHA","rcp60","ssp2",2055,3522.34,3107.76,NA
"692","GHA","rcp60","ssp2",2060,4250.56,3642.03,NA
"693","GHA","rcp60","ssp2",2070,6049.95,4842.79,NA
"694","GHA","rcp60","ssp2",2080,8319.87,6142.4,NA
"695","GHA","rcp60","ssp2",2090,11089.45,7453.21,NA
"696","GHA","rcp60","ssp2",2100,14358.56,8670.53,NA
"697","GIN","rcp60","ssp2",2025,1109.7,1095.73,NA
"698","GIN","rcp60","ssp2",2030,1533.48,1499.52,NA
"699","GIN","rcp60","ssp2",2035,2045.21,1975,NA
"700","GIN","rcp60","ssp2",2040,2670.51,2539.53,NA
"701","GIN","rcp60","ssp2",2045,3425.33,3198.56,NA
"702","GIN","rcp60","ssp2",2050,4325.12,3954.56,NA
"703","GIN","rcp60","ssp2",2055,5376.02,4798.99,NA
"704","GIN","rcp60","ssp2",2060,6576.34,5714.53,NA
"705","GIN","rcp60","ssp2",2070,9414.69,7683.05,NA
"706","GIN","rcp60","ssp2",2080,12851.02,9731.41,NA
"707","GIN","rcp60","ssp2",2090,16940.16,11759.69,NA
"708","GIN","rcp60","ssp2",2100,21720.8,13654.64,NA
"709","GMB","rcp60","ssp2",2025,762.32,752.12,NA
"710","GMB","rcp60","ssp2",2030,939.13,917.26,NA
"711","GMB","rcp60","ssp2",2035,1154.13,1112.77,NA
"712","GMB","rcp60","ssp2",2040,1418,1345.79,NA
"713","GMB","rcp60","ssp2",2045,1740.99,1621.85,NA
"714","GMB","rcp60","ssp2",2050,2133.73,1945.44,NA
"715","GMB","rcp60","ssp2",2055,2603.23,2316.33,NA
"716","GMB","rcp60","ssp2",2060,3154.09,2730.86,NA
"717","GMB","rcp60","ssp2",2070,4512.73,3666.78,NA
"718","GMB","rcp60","ssp2",2080,6246.35,4706.37,NA
"719","GMB","rcp60","ssp2",2090,8395.36,5794.81,NA
"720","GMB","rcp60","ssp2",2100,11011.56,6877.4,NA
"721","GNB","rcp60","ssp2",2025,712.96,703.67,NA
"722","GNB","rcp60","ssp2",2030,924.9,903.98,NA
"723","GNB","rcp60","ssp2",2035,1210.6,1168.57,NA
"724","GNB","rcp60","ssp2",2040,1590.07,1511.73,NA
"725","GNB","rcp60","ssp2",2045,2083.64,1945.76,NA
"726","GNB","rcp60","ssp2",2050,2712.38,2480.96,NA
"727","GNB","rcp60","ssp2",2055,3497.48,3124.7,NA
"728","GNB","rcp60","ssp2",2060,4459,3880.11,NA
"729","GNB","rcp60","ssp2",2070,6975.94,5709.14,NA
"730","GNB","rcp60","ssp2",2080,10408.43,7918.94,NA
"731","GNB","rcp60","ssp2",2090,14907.4,10420.69,NA
"732","GNB","rcp60","ssp2",2100,20605.94,13078.23,NA
"733","GNQ","rcp60","ssp2",2025,11307.59,11175.62,NA
"734","GNQ","rcp60","ssp2",2030,12070.87,11825.43,NA
"735","GNQ","rcp60","ssp2",2035,12906.17,12502.08,NA
"736","GNQ","rcp60","ssp2",2040,13834.84,13218.73,NA
"737","GNQ","rcp60","ssp2",2045,14846.73,13957.14,NA
"738","GNQ","rcp60","ssp2",2050,15918.96,14687.33,NA
"739","GNQ","rcp60","ssp2",2055,17055.34,15404.87,NA
"740","GNQ","rcp60","ssp2",2060,18267.79,16112.25,NA
"741","GNQ","rcp60","ssp2",2070,20869.71,17419.47,NA
"742","GNQ","rcp60","ssp2",2080,23604.03,18452.98,NA
"743","GNQ","rcp60","ssp2",2090,26583.69,19264.47,NA
"744","GNQ","rcp60","ssp2",2100,29838.76,19835.52,NA
"745","GRC","rcp60","ssp2",2025,27200.63,27101.87,NA
"746","GRC","rcp60","ssp2",2030,30003.73,29811.85,NA
"747","GRC","rcp60","ssp2",2035,32931.16,32601.83,NA
"748","GRC","rcp60","ssp2",2040,35980.61,35462.05,NA
"749","GRC","rcp60","ssp2",2045,39254.55,38481.72,NA
"750","GRC","rcp60","ssp2",2050,42919.48,41814.58,NA
"751","GRC","rcp60","ssp2",2055,47047.94,45512.84,NA
"752","GRC","rcp60","ssp2",2060,51598.84,49512.99,NA
"753","GRC","rcp60","ssp2",2070,61374.44,57785.02,NA
"754","GRC","rcp60","ssp2",2080,71638.38,65877.24,NA
"755","GRC","rcp60","ssp2",2090,82782.8,74127.56,NA
"756","GRC","rcp60","ssp2",2100,95126.72,82517.12,NA
"757","GTM","rcp60","ssp2",2025,3127.77,3094.81,NA
"758","GTM","rcp60","ssp2",2030,3680.24,3612.69,NA
"759","GTM","rcp60","ssp2",2035,4341.78,4219.05,NA
"760","GTM","rcp60","ssp2",2040,5136.77,4929.94,NA
"761","GTM","rcp60","ssp2",2045,6083.38,5753.56,NA
"762","GTM","rcp60","ssp2",2050,7196.58,6692.32,NA
"763","GTM","rcp60","ssp2",2055,8487.32,7742.43,NA
"764","GTM","rcp60","ssp2",2060,9962.11,8893.57,NA
"765","GTM","rcp60","ssp2",2070,13505.67,11466.89,NA
"766","GTM","rcp60","ssp2",2080,17988.12,14385.61,NA
"767","GTM","rcp60","ssp2",2090,23520.26,17552.64,NA
"768","GTM","rcp60","ssp2",2100,30210.29,20830.73,NA
"769","GUY","rcp60","ssp2",2025,1919.45,1890.28,NA
"770","GUY","rcp60","ssp2",2030,2215.63,2156.8,NA
"771","GUY","rcp60","ssp2",2035,2549.48,2445.16,NA
"772","GUY","rcp60","ssp2",2040,2964.59,2792.29,NA
"773","GUY","rcp60","ssp2",2045,3480.2,3208.71,NA
"774","GUY","rcp60","ssp2",2050,4088.53,3677.87,NA
"775","GUY","rcp60","ssp2",2055,4766.8,4169.68,NA
"776","GUY","rcp60","ssp2",2060,5490.59,4654.42,NA
"777","GUY","rcp60","ssp2",2070,7272.83,5732.83,NA
"778","GUY","rcp60","ssp2",2080,9632.27,6966.42,NA
"779","GUY","rcp60","ssp2",2090,12410.8,8121.81,NA
"780","GUY","rcp60","ssp2",2100,15707.07,9172.12,NA
"781","HND","rcp60","ssp2",2025,2110.31,2083.58,NA
"782","HND","rcp60","ssp2",2030,2508.88,2453.55,NA
"783","HND","rcp60","ssp2",2035,2992.14,2890.61,NA
"784","HND","rcp60","ssp2",2040,3580.99,3408.32,NA
"785","HND","rcp60","ssp2",2045,4287.32,4009.41,NA
"786","HND","rcp60","ssp2",2050,5120.44,4692.23,NA
"787","HND","rcp60","ssp2",2055,6089.94,5453.45,NA
"788","HND","rcp60","ssp2",2060,7212.06,6293.7,NA
"789","HND","rcp60","ssp2",2070,9985.96,8207.15,NA
"790","HND","rcp60","ssp2",2080,13559.03,10377.62,NA
"791","HND","rcp60","ssp2",2090,18003.62,12685.74,NA
"792","HND","rcp60","ssp2",2100,23397.94,15003.47,NA
"793","HRV","rcp60","ssp2",2025,12910.4,12930.25,NA
"794","HRV","rcp60","ssp2",2030,14047.11,14084.08,NA
"795","HRV","rcp60","ssp2",2035,15209.81,15270.51,NA
"796","HRV","rcp60","ssp2",2040,16344.31,16436.07,NA
"797","HRV","rcp60","ssp2",2045,17433.64,17563.15,NA
"798","HRV","rcp60","ssp2",2050,18541.67,18716.73,NA
"799","HRV","rcp60","ssp2",2055,19726.74,19957.29,NA
"800","HRV","rcp60","ssp2",2060,21004.35,21299.4,NA
"801","HRV","rcp60","ssp2",2070,23793.41,24249.41,NA
"802","HRV","rcp60","ssp2",2080,26699.42,27358.96,NA
"803","HRV","rcp60","ssp2",2090,29819.69,30700.69,NA
"804","HRV","rcp60","ssp2",2100,33261.81,34387.64,NA
"805","HTI","rcp60","ssp2",2025,955.27,943.54,NA
"806","HTI","rcp60","ssp2",2030,1244.49,1217.87,NA
"807","HTI","rcp60","ssp2",2035,1618.39,1565.06,NA
"808","HTI","rcp60","ssp2",2040,2097.16,1998.85,NA
"809","HTI","rcp60","ssp2",2045,2696.79,2526.63,NA
"810","HTI","rcp60","ssp2",2050,3436.49,3156.37,NA
"811","HTI","rcp60","ssp2",2055,4337.11,3894.72,NA
"812","HTI","rcp60","ssp2",2060,5415.59,4741.87,NA
"813","HTI","rcp60","ssp2",2070,8176.46,6750.6,NA
"814","HTI","rcp60","ssp2",2080,11821.98,9101.07,NA
"815","HTI","rcp60","ssp2",2090,16371.69,11619.51,NA
"816","HTI","rcp60","ssp2",2100,21852.64,14132.45,NA
"817","HUN","rcp60","ssp2",2025,14142.79,14193.73,NA
"818","HUN","rcp60","ssp2",2030,15934.1,16033.58,NA
"819","HUN","rcp60","ssp2",2035,17842.64,18013.67,NA
"820","HUN","rcp60","ssp2",2040,19831.39,20100.93,NA
"821","HUN","rcp60","ssp2",2045,21960.36,22360.95,NA
"822","HUN","rcp60","ssp2",2050,24235.32,24806.41,NA
"823","HUN","rcp60","ssp2",2055,26694.33,27485.07,NA
"824","HUN","rcp60","ssp2",2060,29425.33,30493.71,NA
"825","HUN","rcp60","ssp2",2070,35479.8,37304.47,NA
"826","HUN","rcp60","ssp2",2080,42253.51,45169.76,NA
"827","HUN","rcp60","ssp2",2090,49574.34,53983.4,NA
"828","HUN","rcp60","ssp2",2100,57621.52,64019.9,NA
"829","IDN","rcp60","ssp2",2025,2882.62,2851.87,NA
"830","IDN","rcp60","ssp2",2030,3555.34,3488.89,NA
"831","IDN","rcp60","ssp2",2035,4294.05,4169.92,NA
"832","IDN","rcp60","ssp2",2040,5101.06,4890.57,NA
"833","IDN","rcp60","ssp2",2045,5965.71,5633.46,NA
"834","IDN","rcp60","ssp2",2050,6893.03,6395.94,NA
"835","IDN","rcp60","ssp2",2055,7889.4,7176.15,NA
"836","IDN","rcp60","ssp2",2060,8952.81,7963.78,NA
"837","IDN","rcp60","ssp2",2070,11252.61,9503.77,NA
"838","IDN","rcp60","ssp2",2080,13834.3,10986.92,NA
"839","IDN","rcp60","ssp2",2090,16726.86,12370.09,NA
"840","IDN","rcp60","ssp2",2100,19971.28,13618.33,NA
"841","IND","rcp60","ssp2",2025,1626.6,1602.19,NA
"842","IND","rcp60","ssp2",2030,1990.79,1938.53,NA
"843","IND","rcp60","ssp2",2035,2393.35,2296.38,NA
"844","IND","rcp60","ssp2",2040,2836.59,2672.92,NA
"845","IND","rcp60","ssp2",2045,3318.92,3061.18,NA
"846","IND","rcp60","ssp2",2050,3845.74,3460.41,NA
"847","IND","rcp60","ssp2",2055,4426.16,3872.34,NA
"848","IND","rcp60","ssp2",2060,5063.83,4292.99,NA
"849","IND","rcp60","ssp2",2070,6490.34,5114.07,NA
