"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff","growth.nocc","growth.cc"
"979","ZMB","rcp26","ssp2",2025,1239.04,1215.83,-1.87,25.078486992863,23.7990021382751
"980","ZMB","rcp26","ssp2",2030,1541.17,1490.78,-3.27,24.3842006714876,22.6141812588931
"981","ZMB","rcp26","ssp2",2035,1914.65,1818.25,-5.03,24.2335368583609,21.9663531842391
"982","ZMB","rcp26","ssp2",2040,2387.49,2216.77,-7.15,24.6958974225054,21.9177780833219
"983","ZMB","rcp26","ssp2",2045,2979.03,2692.99,-9.6,24.7766482791551,21.4826075776919
"984","ZMB","rcp26","ssp2",2050,3708.62,3250.76,-12.35,24.490857762426,20.711922435657
"985","ZWE","rcp26","ssp2",2025,853.87,839.68,-1.66,27.6032637934126,26.4540224692027
"986","ZWE","rcp26","ssp2",2030,1135.57,1102.8,-2.89,32.9909705224449,31.3357469512195
"987","ZWE","rcp26","ssp2",2035,1548.24,1479.63,-4.43,36.3403400935213,34.1702937976061
"988","ZWE","rcp26","ssp2",2040,2133.56,1999.48,-6.28,37.8055081899447,35.1337834458615
"989","ZWE","rcp26","ssp2",2045,2932.34,2684.79,-8.44,37.4388346238212,34.2744113469502
"990","ZWE","rcp26","ssp2",2050,3990.58,3555.95,-10.89,36.0885845434022,32.4479754468692
"991","AFG","rcp26","ssp2",2055,1311.34,1307.41,-0.3,23.3610220035559,23.7105305489057
"992","AFG","rcp26","ssp2",2060,1617.6,1611.2,-0.4,23.3547363765309,23.2360162458601
"993","AFG","rcp26","ssp2",2070,2455.15,2437.87,-0.7,51.7773244312562,51.3077209533267
"994","AFG","rcp26","ssp2",2080,3675.49,3633.44,-1.14,49.7053133209783,49.0415813804674
"995","AFG","rcp26","ssp2",2090,5378.15,5284.31,-1.74,46.3247077260447,45.4354551059052
"996","AFG","rcp26","ssp2",2100,7696.63,7502.1,-2.53,43.1092476037299,41.9693394217977
"997","AGO","rcp26","ssp2",2055,3267.92,2975.86,-8.94,16.3876215813861,20.136775047839
"998","AGO","rcp26","ssp2",2060,3872.38,3451.27,-10.87,18.496780826948,15.9755499250637
"999","AGO","rcp26","ssp2",2070,5545.11,4702.24,-15.2,43.1964321683306,36.2466570277028
"1000","AGO","rcp26","ssp2",2080,7867.37,6288.8,-20.06,41.879421688659,33.7405151587329
"1001","AGO","rcp26","ssp2",2090,10877.7,8118.5,-25.37,38.2634857646202,29.094580842132
"1002","AGO","rcp26","ssp2",2100,14698.95,10142.72,-31,35.1292092997601,24.9334236620065
"1003","ALB","rcp26","ssp2",2055,7494.16,7411.45,-1.1,9.97357110048998,10.504194163061
"1004","ALB","rcp26","ssp2",2060,8229.48,8115.08,-1.39,9.81190687148393,9.49382374569079
"1005","ALB","rcp26","ssp2",2070,9868.36,9663.83,-2.07,19.9147455246261,19.0848395826042
"1006","ALB","rcp26","ssp2",2080,11769.62,11426.08,-2.92,19.2662205270177,18.235523596752
"1007","ALB","rcp26","ssp2",2090,13847.33,13294.98,-3.99,17.6531612745356,16.3564407040735
"1008","ALB","rcp26","ssp2",2100,16172.96,15319.45,-5.28,16.7947900425569,15.2273264044023
"1009","ARE","rcp26","ssp2",2055,70717.16,59551.12,-15.79,4.45319025586299,12.0433941266283
"1010","ARE","rcp26","ssp2",2060,74336.21,60132.72,-19.11,5.11764047085602,0.976639901986728
"1011","ARE","rcp26","ssp2",2070,82674.48,60925.97,-26.31,11.2169694957545,1.31916533960213
"1012","ARE","rcp26","ssp2",2080,91418.1,60310.86,-34.03,10.5759600786119,-1.00960230916307
"1013","ARE","rcp26","ssp2",2090,99983.07,58014.62,-41.98,9.36900898180995,-3.80734083380671
"1014","ARE","rcp26","ssp2",2100,108587.8,54448.96,-49.86,8.60618702746375,-6.14614040391888
"1015","ARG","rcp26","ssp2",2055,14911.47,14412.9,-3.34,8.88377747839515,10.0428859487247
"1016","ARG","rcp26","ssp2",2060,16187.08,15520.41,-4.12,8.55455565413739,7.68415794184377
"1017","ARG","rcp26","ssp2",2070,18883.33,17769.27,-5.9,16.6568028328766,14.4896945377087
"1018","ARG","rcp26","ssp2",2080,21779.23,20042.71,-7.97,15.3357485146952,12.7942228352656
"1019","ARG","rcp26","ssp2",2090,24913.46,22340.8,-10.33,14.3909128100488,11.4659644329534
"1020","ARG","rcp26","ssp2",2100,28284.1,24618.26,-12.96,13.5293933480135,10.1941738881329
"1021","ARM","rcp26","ssp2",2055,5731.8,6083.11,6.13,10.8069548675954,9.6783092212494
"1022","ARM","rcp26","ssp2",2060,6367.49,6849.9,7.58,11.0905823650511,12.6052298906316
"1023","ARM","rcp26","ssp2",2070,7749.81,8599.88,10.97,21.709025063251,25.547526241259
"1024","ARM","rcp26","ssp2",2080,9293.53,10689.31,15.02,19.9194560898912,24.296036688884
"1025","ARM","rcp26","ssp2",2090,11070.01,13256.86,19.75,19.1152339315631,24.0197917358557
"1026","ARM","rcp26","ssp2",2100,13008.08,16299.54,25.3,17.5073915922388,22.9517397030669
"1027","AUS","rcp26","ssp2",2055,57400.01,55335.15,-3.6,4.74039622883547,5.6676348941522
"1028","AUS","rcp26","ssp2",2060,60408.06,57732.68,-4.43,5.24050431350098,4.33274329246419
"1029","AUS","rcp26","ssp2",2070,67289.12,63011.08,-6.36,11.390963391309,9.14282863709082
"1030","AUS","rcp26","ssp2",2080,74745.89,68296.03,-8.63,11.0816875001486,8.38733441801029
"1031","AUS","rcp26","ssp2",2090,83170.41,73821.81,-11.24,11.2708805795208,8.0909241723128
"1032","AUS","rcp26","ssp2",2100,93232.56,80110.67,-14.07,12.0982330133998,8.51897291599867
"1033","AUT","rcp26","ssp2",2055,67365.3,71392.44,5.98,6.51019206216822,4.1518841159873
"1034","AUT","rcp26","ssp2",2060,71898.4,77203.84,7.38,6.72913206057123,8.14007757684146
"1035","AUT","rcp26","ssp2",2070,81938.25,90667.99,10.65,13.9639407831051,17.4397413392909
"1036","AUT","rcp26","ssp2",2080,92744.2,106284.94,14.6,13.1879189511614,17.2243258067152
"1037","AUT","rcp26","ssp2",2090,104397.1,124531.36,19.29,12.5645592931957,17.1674557091531
"1038","AUT","rcp26","ssp2",2100,117816.43,146984.38,24.76,12.8541214267446,18.0300126811431
"1039","AZE","rcp26","ssp2",2055,3371.59,3349.13,-0.67,9.72299060797573,9.94235554417548
"1040","AZE","rcp26","ssp2",2060,3768.2,3736.34,-0.85,11.7632926897992,11.5615100040906
"1041","AZE","rcp26","ssp2",2070,4755.24,4694.46,-1.28,26.1939387505971,25.6432765754722
"1042","AZE","rcp26","ssp2",2080,5898.39,5790.13,-1.84,24.0397960986196,23.3396386378838
"1043","AZE","rcp26","ssp2",2090,7334.78,7149.28,-2.53,24.3522384921987,23.4735662239017
"1044","AZE","rcp26","ssp2",2100,9054.07,8747.97,-3.38,23.4402395163863,22.3615524919992
"1045","BDI","rcp26","ssp2",2055,1443.21,1334.22,-7.55,29.8224309153713,33.6505424275511
"1046","BDI","rcp26","ssp2",2060,1864.07,1691.79,-9.24,29.1613833052709,26.7999280478482
"1047","BDI","rcp26","ssp2",2070,3018.78,2624.43,-13.06,61.9456350888111,55.1274094302484
"1048","BDI","rcp26","ssp2",2080,4639.57,3831.55,-17.42,53.6902324780209,45.9955114062863
"1049","BDI","rcp26","ssp2",2090,6824.72,5308.9,-22.21,47.098114695974,38.5575028382769
"1050","BDI","rcp26","ssp2",2100,9722.03,7062.2,-27.36,42.4531702399512,33.0256738684097
"1051","BEL","rcp26","ssp2",2055,67450.93,69117.05,2.47,7.07618575914301,6.114462044114
"1052","BEL","rcp26","ssp2",2060,72177.59,74365.23,3.03,7.00755349110828,7.59317708148712
"1053","BEL","rcp26","ssp2",2070,81989.65,85531.03,4.32,13.5943303177621,15.014812702119
"1054","BEL","rcp26","ssp2",2080,92233.84,97609.77,5.83,12.4944916827917,14.1220560538088
"1055","BEL","rcp26","ssp2",2090,103454.87,111271.61,7.56,12.165849323849,13.9963858126087
"1056","BEL","rcp26","ssp2",2100,116299.41,127342.27,9.5,12.4155972551123,14.4427316186042
"1057","BEN","rcp26","ssp2",2055,2743.85,2421.4,-11.75,24.6649219892957,30.9856107324462
"1058","BEN","rcp26","ssp2",2060,3413.22,2925.75,-14.28,24.3952839987609,20.8288593375733
"1059","BEN","rcp26","ssp2",2070,5194.1,4161.35,-19.88,52.1759511546282,42.2319063487995
"1060","BEN","rcp26","ssp2",2080,7669.68,5671.09,-26.06,47.6613850330182,36.2800533480721
"1061","BEN","rcp26","ssp2",2090,11001.12,7411.78,-32.63,43.4364927871828,30.6940993706677
"1062","BEN","rcp26","ssp2",2100,15366.78,9311.93,-39.4,39.68377765173,25.6368915429222
"1063","BFA","rcp26","ssp2",2055,2671.08,2297.04,-14,25.1343361894901,33.1617391304348
"1064","BFA","rcp26","ssp2",2060,3329.25,2763.98,-16.98,24.6405948155802,20.3279002542402
"1065","BFA","rcp26","ssp2",2070,5064.08,3873.84,-23.5,52.1087331981678,40.1544150102389
"1066","BFA","rcp26","ssp2",2080,7418.47,5148.44,-30.6,46.4919590527796,32.9027528240712
"1067","BFA","rcp26","ssp2",2090,10437.46,6468.84,-38.02,40.6955881738418,25.6466036313913
"1068","BFA","rcp26","ssp2",2100,14215.85,7743.98,-45.53,36.2002824441962,19.712034924345
"1069","BGD","rcp26","ssp2",2055,2987.32,2625.8,-12.1,19.3538720928839,23.3772030804362
"1070","BGD","rcp26","ssp2",2060,3549.03,3026.31,-14.73,18.8031412771313,15.25287531419
"1071","BGD","rcp26","ssp2",2070,4926.58,3914.78,-20.54,38.8148310946935,29.3581952939388
"1072","BGD","rcp26","ssp2",2080,6660.65,4866.59,-26.94,35.1982511194378,24.3132436560931
"1073","BGD","rcp26","ssp2",2090,8753.62,5802.33,-33.72,31.4229091755309,19.2278371508592
"1074","BGD","rcp26","ssp2",2100,11262.12,6681.27,-40.67,28.6567157358898,15.1480525926654
"1075","BGR","rcp26","ssp2",2055,13229.17,13690.99,3.49,9.07561071333164,8.32653539188979
"1076","BGR","rcp26","ssp2",2060,14420.86,15038.19,4.28,9.00804812395638,9.84004809002125
"1077","BGR","rcp26","ssp2",2070,16806.63,17830.87,6.09,16.5438815715568,18.5705859548257
"1078","BGR","rcp26","ssp2",2080,19104.95,20674.37,8.21,13.675079418063,15.9470625942537
"1079","BGR","rcp26","ssp2",2090,21455.08,23737.25,10.64,12.3011575534089,14.8148649753294
"1080","BGR","rcp26","ssp2",2100,23905.64,27094.24,13.34,11.4218171174379,14.1422869119211
"1081","BHS","rcp26","ssp2",2055,37437.65,33594.33,-10.27,4.95541778046288,8.20336002370569
"1082","BHS","rcp26","ssp2",2060,39414.78,34484.69,-12.51,5.2811274211923,2.6503281952639
"1083","BHS","rcp26","ssp2",2070,44259.75,36518.2,-17.49,12.2922670125268,5.89684871750332
"1084","BHS","rcp26","ssp2",2080,49578.1,38158.84,-23.03,12.0162224142703,4.49266393195721
"1085","BHS","rcp26","ssp2",2090,55215.14,39209.02,-28.99,11.3700202307067,2.75212768522314
"1086","BHS","rcp26","ssp2",2100,61324.81,39742.93,-35.19,11.0652078397338,1.36170197571886
"1087","BIH","rcp26","ssp2",2055,10418.26,10856.43,4.21,9.34178267367467,8.20861827174078
"1088","BIH","rcp26","ssp2",2060,11306.25,11891.11,5.17,8.52340026069612,9.53057312578813
"1089","BIH","rcp26","ssp2",2070,13098.11,14068.72,7.41,15.848402432283,18.3129245293332
"1090","BIH","rcp26","ssp2",2080,14850.79,16343.71,10.05,13.3811672065664,16.1705542508487
"1091","BIH","rcp26","ssp2",2090,16556.19,18722.39,13.08,11.4835641740271,14.5541006295388
"1092","BIH","rcp26","ssp2",2100,18333.28,21367.68,16.55,10.7336893331135,14.1290187844608
"1093","BLR","rcp26","ssp2",2055,10262.02,11202.13,9.16,8.45840762399187,6.65769769815517
"1094","BLR","rcp26","ssp2",2060,11178.84,12448.32,11.36,8.93410848936174,11.1245807716925
"1095","BLR","rcp26","ssp2",2070,13086.11,15252.85,16.56,17.0614303451879,22.5293854913755
"1096","BLR","rcp26","ssp2",2080,14908.72,18328.3,22.94,13.9278211783334,20.1631170568123
"1097","BLR","rcp26","ssp2",2090,16891.71,22063.24,30.62,13.3008735827086,20.3779946858138
"1098","BLR","rcp26","ssp2",2100,19043.79,26622.18,39.79,12.7404507891741,20.6630576470183
"1099","BLZ","rcp26","ssp2",2055,11543.64,10238.67,-11.3,14.2856577124929,18.8121190178624
"1100","BLZ","rcp26","ssp2",2060,13192.08,11377.8,-13.75,14.2800711040885,11.1257614514385
"1101","BLZ","rcp26","ssp2",2070,17100.37,13820.61,-19.18,29.626033195675,21.4699678320941
"1102","BLZ","rcp26","ssp2",2080,21870.47,16361.77,-25.19,27.8947180675038,18.386742698043
"1103","BLZ","rcp26","ssp2",2090,27520.89,18827.86,-31.59,25.8358416622962,15.0722690760229
"1104","BLZ","rcp26","ssp2",2100,34056.42,21045.76,-38.2,23.7475241534703,11.7798836405199
"1105","BOL","rcp26","ssp2",2055,5238.94,4999.71,-4.57,17.7588915837055,19.9327857684299
"1106","BOL","rcp26","ssp2",2060,6129.76,5785.23,-5.62,17.003821383715,15.7113112560528
"1107","BOL","rcp26","ssp2",2070,8220.68,7559.12,-8.05,34.1109602986088,30.6623937164123
"1108","BOL","rcp26","ssp2",2080,10746.59,9579.61,-10.86,30.7262902825557,26.7291695329615
"1109","BOL","rcp26","ssp2",2090,13656.04,11737.15,-14.05,27.0732390460602,22.5222112382446
"1110","BOL","rcp26","ssp2",2100,16973.6,13990.28,-17.58,24.2937191162299,19.1965681617769
"1111","BRA","rcp26","ssp2",2055,12441.4,11315.64,-9.05,8.86026330019476,11.6565179937894
"1112","BRA","rcp26","ssp2",2060,13523.12,12028.37,-11.05,8.69451990933497,6.29862738651991
"1113","BRA","rcp26","ssp2",2070,15941.4,13463.94,-15.54,17.8825596459988,11.9348673178494
"1114","BRA","rcp26","ssp2",2080,18774.03,14912.25,-20.57,17.7690165230155,10.7569552448986
"1115","BRA","rcp26","ssp2",2090,22006.03,16277.06,-26.03,17.2152702429899,9.15227413703498
"1116","BRA","rcp26","ssp2",2100,25735.33,17549.61,-31.81,16.9467186948305,7.81805805225269
"1117","BRN","rcp26","ssp2",2055,47198.18,42281.08,-10.42,6.2202214641987,10.4273334621794
"1118","BRN","rcp26","ssp2",2060,50118.66,43759.65,-12.69,6.18769622048986,3.49700149570446
"1119","BRN","rcp26","ssp2",2070,56060.58,46118.3,-17.73,11.8557040431648,5.39001111754779
"1120","BRN","rcp26","ssp2",2080,61973.55,47508.67,-23.34,10.5474649031458,3.01479022427105
"1121","BRN","rcp26","ssp2",2090,67594.69,47753.24,-29.35,9.07022431343694,0.514790247758987
"1122","BRN","rcp26","ssp2",2100,73196.78,47126.24,-35.62,8.2877663911174,-1.31299991372313
"1123","BTN","rcp26","ssp2",2055,11381.92,11376.09,-0.05,14.0276425305458,14.144997917994
"1124","BTN","rcp26","ssp2",2060,12878.72,12867.57,-0.09,13.1506810801692,13.1106557701284
"1125","BTN","rcp26","ssp2",2070,16076.26,16045.81,-0.19,24.82808850569,24.6996130582542
"1126","BTN","rcp26","ssp2",2080,19346.72,19283.24,-0.33,20.3434132068031,20.1761706015465
"1127","BTN","rcp26","ssp2",2090,22620.63,22503.02,-0.52,16.9223000074431,16.6972977570159
"1128","BTN","rcp26","ssp2",2100,25939.84,25729.41,-0.81,14.6733755867984,14.3375866883645
"1129","BWA","rcp26","ssp2",2055,14623.08,13226.37,-9.55,8.24846896210695,12.1076427031206
"1130","BWA","rcp26","ssp2",2060,15801.07,13957.48,-11.67,8.05569004614623,5.52766934540618
"1131","BWA","rcp26","ssp2",2070,18350.43,15339.29,-16.41,16.1340972478446,9.90013956674128
"1132","BWA","rcp26","ssp2",2080,21118.53,16536.33,-21.7,15.084660141479,7.80375102107073
"1133","BWA","rcp26","ssp2",2090,24097.69,17485.56,-27.44,14.1068530811567,5.7402700599226
"1134","BWA","rcp26","ssp2",2100,27258.71,18128.01,-33.5,13.1175228828987,3.67417457605016
"1135","CAF","rcp26","ssp2",2055,2560.12,2238.13,-12.58,26.7298306057996,32.8204002183873
"1136","CAF","rcp26","ssp2",2060,3232.64,2738.55,-15.28,26.2690811368217,22.3588442136963
"1137","CAF","rcp26","ssp2",2070,5065.67,3988.41,-21.27,56.7038086517521,45.6394807471107
"1138","CAF","rcp26","ssp2",2080,7711.16,5563.97,-27.85,52.2238914102182,39.5034612790561
"1139","CAF","rcp26","ssp2",2090,11365.93,7409.61,-34.81,47.3958522453172,33.171278781158
"1140","CAF","rcp26","ssp2",2100,16281.38,9455.6,-41.92,43.2472309788992,27.6126543772209
"1141","CAN","rcp26","ssp2",2055,57670.18,64156.79,11.25,4.56099928600671,1.17490825045701
"1142","CAN","rcp26","ssp2",2060,60613.11,69081.7,13.97,5.10303591908331,7.6763659777866
"1143","CAN","rcp26","ssp2",2070,67734.91,81598.34,20.47,11.7496033448869,18.118604492941
"1144","CAN","rcp26","ssp2",2080,75887.6,97531.87,28.52,12.0361715989584,19.5267820399288
"1145","CAN","rcp26","ssp2",2090,85228.57,117939.98,38.38,12.3089542955634,20.9245552248716
"1146","CAN","rcp26","ssp2",2100,96536.13,144930.18,50.13,13.2673351201364,22.8846910097831
"1147","CHE","rcp26","ssp2",2055,94202.24,100753.7,6.95,7.4262502687018,5.39406360839493
"1148","CHE","rcp26","ssp2",2060,101287.74,109985.62,8.59,7.52158335088422,9.16285952773943
"1149","CHE","rcp26","ssp2",2070,116892.38,131407.8,12.42,15.4062475873191,19.4772552993746
"1150","CHE","rcp26","ssp2",2080,133716.93,156594.08,17.11,14.3931965454035,19.1665030538522
"1151","CHE","rcp26","ssp2",2090,152133.59,186674.55,22.7,13.7728707950444,19.2091999901912
"1152","CHE","rcp26","ssp2",2100,172999.64,223605.87,29.25,13.7156100766438,19.7838002020093
"1153","CHL","rcp26","ssp2",2055,22626.15,23171.19,2.41,9.50291831618481,9.11802130258658
"1154","CHL","rcp26","ssp2",2060,24747.11,25480.2,2.96,9.37393237470802,9.96500395534283
"1155","CHL","rcp26","ssp2",2070,29435.87,30685.17,4.24,18.9466972103005,20.4275084183013
"1156","CHL","rcp26","ssp2",2080,34652.69,36645.86,5.75,17.7226628599732,19.4253119666601
"1157","CHL","rcp26","ssp2",2090,40460.19,43486.94,7.48,16.7591606885353,18.6680841983242
"1158","CHL","rcp26","ssp2",2100,47034.41,51476.77,9.44,16.248613760835,18.372941393439
"1159","CHN","rcp26","ssp2",2055,9882.63,9676.53,-2.09,8.30493094658305,9.32276920782616
"1160","CHN","rcp26","ssp2",2060,10654.58,10377.69,-2.6,7.81117981751822,7.24598590610477
"1161","CHN","rcp26","ssp2",2070,12211.57,11745.94,-3.81,14.6133399908772,13.1845333595434
"1162","CHN","rcp26","ssp2",2080,13809.74,13077.38,-5.3,13.0873425775719,11.33532097048
"1163","CHN","rcp26","ssp2",2090,15443.62,14358.3,-7.03,11.8313596056117,9.79492834191558
"1164","CHN","rcp26","ssp2",2100,17116.87,15568.37,-9.05,10.8345711691948,8.42766901374119
"1165","CIV","rcp26","ssp2",2055,10958.4,9743.61,-11.09,22.3709027400121,27.3037159173904
"1166","CIV","rcp26","ssp2",2060,13197.85,11412.84,-13.53,20.4359213023799,17.1315354370711
"1167","CIV","rcp26","ssp2",2070,18379.18,14897.69,-18.94,39.25889444114,30.5344681954711
"1168","CIV","rcp26","ssp2",2080,24533.56,18413.59,-24.95,33.4856070836675,23.6003031342443
"1169","CIV","rcp26","ssp2",2090,31640.06,21717.87,-31.36,28.9664443317643,17.9447896906578
"1170","CIV","rcp26","ssp2",2100,39664.21,24587.53,-38.01,25.3607294044322,13.2133584002483
"1171","CMR","rcp26","ssp2",2055,5412.36,4838.53,-10.6,21.2913577812239,26.0217635905236
"1172","CMR","rcp26","ssp2",2060,6525.85,5682.71,-12.92,20.5730956551301,17.4470345332157
"1173","CMR","rcp26","ssp2",2070,9245.94,7573.99,-18.08,41.6817732555912,33.281304166498
"1174","CMR","rcp26","ssp2",2080,12684.49,9662.29,-23.83,37.1898368364925,27.5719930974295
"1175","CMR","rcp26","ssp2",2090,16948.61,11867.1,-29.98,33.6168028828908,22.8187106783175
"1176","CMR","rcp26","ssp2",2100,22100.32,14056.47,-36.4,30.3960619779439,18.4490734888894
"1177","COD","rcp26","ssp2",2055,3648.48,3271.65,-10.33,30.8125589349931,35.7964992964557
"1178","COD","rcp26","ssp2",2060,4709.35,4115.34,-12.61,29.0770403017147,25.7879051854569
"1179","COD","rcp26","ssp2",2070,7548.96,6210.87,-17.73,60.2972809411065,50.919972590357
"1180","COD","rcp26","ssp2",2080,11470.98,8784.54,-23.42,51.9544414064984,41.4381560071295
"1181","COD","rcp26","ssp2",2090,16566.98,11670.5,-29.56,44.4251493769495,32.8527162492287
"1182","COD","rcp26","ssp2",2100,23095.77,14789.13,-35.97,39.4084498200638,26.7223340902275
"1183","COG","rcp26","ssp2",2055,8180.48,7302.78,-10.73,16.1200025550579,19.6214194803855
"1184","COG","rcp26","ssp2",2060,9453.44,8217.33,-13.08,15.5609450790174,12.5233130396917
"1185","COG","rcp26","ssp2",2070,12390.77,10124.04,-18.29,31.0715464423533,23.2035223119919
"1186","COG","rcp26","ssp2",2080,15903.67,12074.08,-24.08,28.3509418704407,19.2614805947033
"1187","COG","rcp26","ssp2",2090,20060.47,13986.73,-30.28,26.1373632626935,15.8409584829652
"1188","COG","rcp26","ssp2",2100,24858.39,15729.21,-36.72,23.9172860855204,12.458094207867
"1189","COL","rcp26","ssp2",2055,10359.72,9582.26,-7.5,12.089552884761,14.5078816138696
"1190","COL","rcp26","ssp2",2060,11592.31,10527.76,-9.18,11.8979084376798,9.86719208203493
"1191","COL","rcp26","ssp2",2070,14406.39,12537.84,-12.97,24.2754032630252,19.0931404211342
"1192","COL","rcp26","ssp2",2080,17689.3,14634.57,-17.27,22.7878739920271,16.7232154820926
"1193","COL","rcp26","ssp2",2090,21398.17,16691.26,-22,20.9667426071128,14.0536414804125
"1194","COL","rcp26","ssp2",2100,25530.09,18620.8,-27.06,19.3096886322522,11.5601817957422
"1195","COM","rcp26","ssp2",2055,4525.96,4129.01,-8.77,27.26383155811,30.138553571316
"1196","COM","rcp26","ssp2",2060,5703.92,5093.1,-10.71,26.0267434975121,23.3491805541764
"1197","COM","rcp26","ssp2",2070,8724.66,7410.33,-15.06,52.9590176580317,45.4974377098427
"1198","COM","rcp26","ssp2",2080,12848.92,10283.66,-19.96,47.2712976780757,38.774656459294
"1199","COM","rcp26","ssp2",2090,18339.7,13698.88,-25.3,42.7333970481566,33.2101605848501
"1200","COM","rcp26","ssp2",2100,25291.44,17460.2,-30.96,37.9054183001903,27.4571351818543
"1201","CPV","rcp26","ssp2",2055,8945.41,8359.84,-6.55,14.3345573621306,16.4942908343994
"1202","CPV","rcp26","ssp2",2060,10215.86,9396.68,-8.02,14.2022556819643,12.4026297154013
"1203","CPV","rcp26","ssp2",2070,13321.21,11808.55,-11.36,30.3973429549739,25.6672569460703
"1204","CPV","rcp26","ssp2",2080,17208.28,14600.7,-15.15,29.1795565117583,23.6451554170495
"1205","CPV","rcp26","ssp2",2090,21901.35,17661.06,-19.36,27.2721620057321,20.960364914011
"1206","CPV","rcp26","ssp2",2100,27478.27,20908.89,-23.91,25.4638184404158,18.3897795489059
"1207","CRI","rcp26","ssp2",2055,13020.39,11996.98,-7.86,9.49757926773373,12.1725723251093
"1208","CRI","rcp26","ssp2",2060,14269.05,12897.27,-9.61,9.59003532152263,7.50430525015463
