# Disutility costs
#
# Source:
# - Duplicated manually from corresponding R12 data as of 2025-04-07.
#
# Units: kUSD / vehicle
#
node,     consumer_group, technology, year, value
Austria,  SULMM,          IAHm_ptrp,  2050,  -0.396
Austria,  SULMM,          IAHm_ptrp,  2060,  -0.426
Austria,  SULMM,          IAHm_ptrp,  2070,  -0.438
Austria,  SULMM,          IAHm_ptrp,  2080,  -0.455
Austria,  SULMM,          IAHm_ptrp,  2090,  -0.468
Austria,  SULMM,          IAHm_ptrp,  2100,  -0.475
Austria,  SULMM,          ICAe_ffv,   2020,   0.0
Austria,  SULMM,          ICAe_ffv,   2030,   0.0
Austria,  SULMM,          ICAe_ffv,   2040,   0.0
Austria,  SULMM,          ICAe_ffv,   2050,   0.0
Austria,  SULMM,          ICAe_ffv,   2060,   0.0
Austria,  SULMM,          ICAe_ffv,   2070,   0.0
Austria,  SULMM,          ICAe_ffv,   2080,   0.0
Austria,  SULMM,          ICAe_ffv,   2090,   0.0
Austria,  SULMM,          ICAe_ffv,   2100,   0.0
Austria,  SULMM,          ICAm_ptrp,  2020,   0.0
Austria,  SULMM,          ICAm_ptrp,  2030,   0.0
Austria,  SULMM,          ICAm_ptrp,  2040,   0.0
Austria,  SULMM,          ICAm_ptrp,  2050,   0.0
Austria,  SULMM,          ICAm_ptrp,  2060,   0.0
Austria,  SULMM,          ICAm_ptrp,  2070,   0.0
Austria,  SULMM,          ICAm_ptrp,  2080,   0.0
Austria,  SULMM,          ICAm_ptrp,  2090,   0.0
Austria,  SULMM,          ICAm_ptrp,  2100,   0.0
Austria,  SULMM,          ICE_L_ptrp, 2020,   0.145
Austria,  SULMM,          ICE_L_ptrp, 2030,   0.29
Austria,  SULMM,          ICE_L_ptrp, 2040,   0.351
Austria,  SULMM,          ICE_L_ptrp, 2050,   0.394
Austria,  SULMM,          ICE_L_ptrp, 2060,   0.424
Austria,  SULMM,          ICE_L_ptrp, 2070,   0.435
Austria,  SULMM,          ICE_L_ptrp, 2080,   0.452
Austria,  SULMM,          ICE_L_ptrp, 2090,   0.466
Austria,  SULMM,          ICE_L_ptrp, 2100,   0.472
Austria,  SULMM,          ICE_conv,   2020,   0.0
Austria,  SULMM,          ICE_conv,   2030,   0.0
Austria,  SULMM,          ICE_conv,   2040,   0.0
Austria,  SULMM,          ICE_conv,   2050,   0.0
Austria,  SULMM,          ICE_conv,   2060,   0.0
Austria,  SULMM,          ICE_conv,   2070,   0.0
Austria,  SULMM,          ICE_conv,   2080,   0.0
Austria,  SULMM,          ICE_conv,   2090,   0.0
Austria,  SULMM,          ICE_conv,   2100,   0.0
Austria,  SULMM,          ICE_nga,    2020,  13.26
Austria,  SULMM,          ICE_nga,    2030,  12.926
Austria,  SULMM,          ICE_nga,    2040,  13.25
Austria,  SULMM,          ICE_nga,    2050,  13.033
Austria,  SULMM,          ICE_nga,    2060,  12.983
Austria,  SULMM,          ICE_nga,    2070,  12.963
Austria,  SULMM,          ICE_nga,    2080,  12.934
Austria,  SULMM,          ICE_nga,    2090,  12.911
Austria,  SULMM,          ICE_nga,    2100,  12.9
Austria,  SULMM,          ICH_chyb,   2020,  -0.483
Austria,  SULMM,          ICH_chyb,   2030,  -0.559
Austria,  SULMM,          ICH_chyb,   2040,  -0.763
Austria,  SULMM,          ICH_chyb,   2050,  -0.396
Austria,  SULMM,          ICH_chyb,   2060,  -0.426
Austria,  SULMM,          ICH_chyb,   2070,  -0.438
Austria,  SULMM,          ICH_chyb,   2080,  -0.455
Austria,  SULMM,          ICH_chyb,   2090,  -0.468
Austria,  SULMM,          ICH_chyb,   2100,  -0.475
Austria,  SULMM,          IGH_ghyb,   2020,  12.623
Austria,  SULMM,          IGH_ghyb,   2030,  12.392
Austria,  SULMM,          IGH_ghyb,   2040,  12.916
Austria,  SULMM,          IGH_ghyb,   2050,  12.844
Austria,  SULMM,          IGH_ghyb,   2060,  12.798
Austria,  SULMM,          IGH_ghyb,   2070,  12.78
Austria,  SULMM,          IGH_ghyb,   2080,  12.754
Austria,  SULMM,          IGH_ghyb,   2090,  12.733
Austria,  SULMM,          IGH_ghyb,   2100,  12.723
Austria,  SULMM,          PHEV_ptrp,  2020,   7.073
Austria,  SULMM,          PHEV_ptrp,  2030,  10.73
Austria,  SULMM,          PHEV_ptrp,  2040,  10.322
Austria,  SULMM,          PHEV_ptrp,  2050,  10.592
Austria,  SULMM,          PHEV_ptrp,  2060,  10.463
Austria,  SULMM,          PHEV_ptrp,  2070,  10.411
Austria,  SULMM,          PHEV_ptrp,  2080,  10.336
Austria,  SULMM,          PHEV_ptrp,  2090,  10.278
Austria,  SULMM,          PHEV_ptrp,  2100,  10.248
Austria,  UREAA,          ELC_100,    2020,   1.564
Austria,  UREAA,          ELC_100,    2030,   4.822
Austria,  UREAA,          ELC_100,    2040,   4.745
Austria,  UREAA,          ELC_100,    2050,   4.886
Austria,  UREAA,          ELC_100,    2060,   4.763
Austria,  UREAA,          ELC_100,    2070,   4.713
Austria,  UREAA,          ELC_100,    2080,   4.642
Austria,  UREAA,          ELC_100,    2090,   4.586
Austria,  UREAA,          ELC_100,    2100,   4.558
Austria,  UREAA,          HFC_ptrp,   2020,  32.301
Austria,  UREAA,          HFC_ptrp,   2030,  32.073
Austria,  UREAA,          HFC_ptrp,   2040,  32.198
Austria,  UREAA,          HFC_ptrp,   2050,  32.41
Austria,  UREAA,          HFC_ptrp,   2060,  32.314
Austria,  UREAA,          HFC_ptrp,   2070,  32.275
Austria,  UREAA,          HFC_ptrp,   2080,  32.219
Austria,  UREAA,          HFC_ptrp,   2090,  32.176
Austria,  UREAA,          HFC_ptrp,   2100,  32.154
Austria,  UREAA,          IAHe_ptrp,  2020,  -0.483
Austria,  UREAA,          IAHe_ptrp,  2030,  -0.559
Austria,  UREAA,          IAHe_ptrp,  2040,  -0.763
Austria,  UREAA,          IAHe_ptrp,  2050,  -0.396
Austria,  UREAA,          IAHe_ptrp,  2060,  -0.426
Austria,  UREAA,          IAHe_ptrp,  2070,  -0.438
Austria,  UREAA,          IAHe_ptrp,  2080,  -0.455
Austria,  UREAA,          IAHe_ptrp,  2090,  -0.468
Austria,  UREAA,          IAHe_ptrp,  2100,  -0.475
Austria,  UREAA,          IAHm_ptrp,  2020,  -0.483
Austria,  UREAA,          IAHm_ptrp,  2030,  -0.559
Austria,  UREAA,          IAHm_ptrp,  2040,  -0.763
Austria,  UREAA,          IAHm_ptrp,  2050,  -0.396
Austria,  UREAA,          IAHm_ptrp,  2060,  -0.426
Austria,  UREAA,          IAHm_ptrp,  2070,  -0.438
Austria,  UREAA,          IAHm_ptrp,  2080,  -0.455
Austria,  UREAA,          IAHm_ptrp,  2090,  -0.468
Austria,  UREAA,          IAHm_ptrp,  2100,  -0.475
Austria,  UREAA,          ICAe_ffv,   2020,   0.0
Austria,  UREAA,          ICAe_ffv,   2030,   0.0
Austria,  UREAA,          ICAe_ffv,   2040,   0.0
Austria,  UREAA,          ICAe_ffv,   2050,   0.0
Austria,  UREAA,          ICAe_ffv,   2060,   0.0
Austria,  UREAA,          ICAe_ffv,   2070,   0.0
Austria,  UREAA,          ICAe_ffv,   2080,   0.0
Austria,  UREAA,          ICAe_ffv,   2090,   0.0
Austria,  UREAA,          ICAe_ffv,   2100,   0.0
Austria,  UREAA,          ICAm_ptrp,  2020,   0.0
Austria,  UREAA,          ICAm_ptrp,  2030,   0.0
Austria,  UREAA,          ICAm_ptrp,  2040,   0.0
Austria,  UREAA,          ICAm_ptrp,  2050,   0.0
Austria,  UREAA,          ICAm_ptrp,  2060,   0.0
Austria,  UREAA,          ICAm_ptrp,  2070,   0.0
Austria,  UREAA,          ICAm_ptrp,  2080,   0.0
Austria,  UREAA,          ICAm_ptrp,  2090,   0.0
Austria,  UREAA,          ICAm_ptrp,  2100,   0.0
Austria,  UREAA,          ICE_L_ptrp, 2020,   0.145
Austria,  UREAA,          ICE_L_ptrp, 2030,   0.29
Austria,  UREAA,          ICE_L_ptrp, 2040,   0.351
Austria,  UREAA,          ICE_L_ptrp, 2050,   0.394
Austria,  UREAA,          ICE_L_ptrp, 2060,   0.424
Austria,  UREAA,          ICE_L_ptrp, 2070,   0.435
Austria,  UREAA,          ICE_L_ptrp, 2080,   0.452
Austria,  UREAA,          ICE_L_ptrp, 2090,   0.466
Austria,  UREAA,          ICE_L_ptrp, 2100,   0.472
Austria,  UREAA,          ICE_conv,   2020,   0.0
Austria,  UREAA,          ICE_conv,   2030,   0.0
Austria,  UREAA,          ICE_conv,   2040,   0.0
Austria,  UREAA,          ICE_conv,   2050,   0.0
Austria,  UREAA,          ICE_conv,   2060,   0.0
Austria,  UREAA,          ICE_conv,   2070,   0.0
Austria,  UREAA,          ICE_conv,   2080,   0.0
Austria,  UREAA,          ICE_conv,   2090,   0.0
Austria,  UREAA,          ICE_conv,   2100,   0.0
Austria,  UREAA,          ICE_nga,    2020,   9.241
Austria,  UREAA,          ICE_nga,    2030,   8.908
Austria,  UREAA,          ICE_nga,    2040,   9.231
Austria,  UREAA,          ICE_nga,    2050,   9.015
Austria,  UREAA,          ICE_nga,    2060,   8.965
Austria,  UREAA,          ICE_nga,    2070,   8.944
Austria,  UREAA,          ICE_nga,    2080,   8.915
Austria,  UREAA,          ICE_nga,    2090,   8.893
Austria,  UREAA,          ICE_nga,    2100,   8.881
Austria,  UREAA,          ICH_chyb,   2020,  -0.483
Austria,  UREAA,          ICH_chyb,   2030,  -0.559
Austria,  UREAA,          ICH_chyb,   2040,  -0.763
Austria,  UREAA,          ICH_chyb,   2050,  -0.396
Austria,  UREAA,          ICH_chyb,   2060,  -0.426
Austria,  UREAA,          ICH_chyb,   2070,  -0.438
Austria,  UREAA,          ICH_chyb,   2080,  -0.455
Austria,  UREAA,          ICH_chyb,   2090,  -0.468
Austria,  UREAA,          ICH_chyb,   2100,  -0.475
Austria,  UREAA,          IGH_ghyb,   2020,   7.804
Austria,  UREAA,          IGH_ghyb,   2030,   7.573
Austria,  UREAA,          IGH_ghyb,   2040,   8.097
Austria,  UREAA,          IGH_ghyb,   2050,   8.025
Austria,  UREAA,          IGH_ghyb,   2060,   7.979
Austria,  UREAA,          IGH_ghyb,   2070,   7.961
Austria,  UREAA,          IGH_ghyb,   2080,   7.935
Austria,  UREAA,          IGH_ghyb,   2090,   7.914
Austria,  UREAA,          IGH_ghyb,   2100,   7.904
Austria,  UREAA,          PHEV_ptrp,  2020,   1.685
Austria,  UREAA,          PHEV_ptrp,  2030,   4.47
Austria,  UREAA,          PHEV_ptrp,  2040,   4.062
Austria,  UREAA,          PHEV_ptrp,  2050,   4.332
Austria,  UREAA,          PHEV_ptrp,  2060,   4.203
Austria,  UREAA,          PHEV_ptrp,  2070,   4.151
Austria,  UREAA,          PHEV_ptrp,  2080,   4.076
Austria,  UREAA,          PHEV_ptrp,  2090,   4.018
Austria,  UREAA,          PHEV_ptrp,  2100,   3.988
Austria,  UREAF,          ELC_100,    2020,   3.543
Austria,  UREAF,          ELC_100,    2030,   6.801
Austria,  UREAF,          ELC_100,    2040,   6.723
Austria,  UREAF,          ELC_100,    2050,   6.865
Austria,  UREAF,          ELC_100,    2060,   6.742
Austria,  UREAF,          ELC_100,    2070,   6.692
Austria,  UREAF,          ELC_100,    2080,   6.621
Austria,  UREAF,          ELC_100,    2090,   6.565
Austria,  UREAF,          ELC_100,    2100,   6.537
Austria,  UREAF,          HFC_ptrp,   2020,  54.104
Austria,  UREAF,          HFC_ptrp,   2030,  53.876
Austria,  UREAF,          HFC_ptrp,   2040,  54.001
Austria,  UREAF,          HFC_ptrp,   2050,  54.213
Austria,  UREAF,          HFC_ptrp,   2060,  54.117
Austria,  UREAF,          HFC_ptrp,   2070,  54.078
Austria,  UREAF,          HFC_ptrp,   2080,  54.022
Austria,  UREAF,          HFC_ptrp,   2090,  53.978
Austria,  UREAF,          HFC_ptrp,   2100,  53.956
Austria,  UREAF,          IAHe_ptrp,  2020,  -0.483
Austria,  UREAF,          IAHe_ptrp,  2030,  -0.559
Austria,  UREAF,          IAHe_ptrp,  2040,  -0.763
Austria,  UREAF,          IAHe_ptrp,  2050,  -0.396
Austria,  UREAF,          IAHe_ptrp,  2060,  -0.426
Austria,  UREAF,          IAHe_ptrp,  2070,  -0.438
Austria,  UREAF,          IAHe_ptrp,  2080,  -0.455
Austria,  UREAF,          IAHe_ptrp,  2090,  -0.468
Austria,  UREAF,          IAHe_ptrp,  2100,  -0.475
Austria,  UREAF,          IAHm_ptrp,  2020,  -0.483
Austria,  UREAF,          IAHm_ptrp,  2030,  -0.559
Austria,  UREAF,          IAHm_ptrp,  2040,  -0.763
Austria,  UREAF,          IAHm_ptrp,  2050,  -0.396
Austria,  UREAF,          IAHm_ptrp,  2060,  -0.426
Austria,  UREAF,          IAHm_ptrp,  2070,  -0.438
Austria,  UREAF,          IAHm_ptrp,  2080,  -0.455
Austria,  UREAF,          IAHm_ptrp,  2090,  -0.468
Austria,  UREAF,          IAHm_ptrp,  2100,  -0.475
Austria,  UREAF,          ICAe_ffv,   2020,   0.0
Austria,  UREAF,          ICAe_ffv,   2030,   0.0
Austria,  UREAF,          ICAe_ffv,   2040,   0.0
Austria,  UREAF,          ICAe_ffv,   2050,   0.0
Austria,  UREAF,          ICAe_ffv,   2060,   0.0
Austria,  UREAF,          ICAe_ffv,   2070,   0.0
Austria,  UREAF,          ICAe_ffv,   2080,   0.0
Austria,  UREAF,          ICAe_ffv,   2090,   0.0
Austria,  UREAF,          ICAe_ffv,   2100,   0.0
Austria,  UREAF,          ICAm_ptrp,  2020,   0.0
Austria,  UREAF,          ICAm_ptrp,  2030,   0.0
Austria,  UREAF,          ICAm_ptrp,  2040,   0.0
Austria,  UREAF,          ICAm_ptrp,  2050,   0.0
Austria,  UREAF,          ICAm_ptrp,  2060,   0.0
Austria,  UREAF,          ICAm_ptrp,  2070,   0.0
Austria,  UREAF,          ICAm_ptrp,  2080,   0.0
Austria,  UREAF,          ICAm_ptrp,  2090,   0.0
Austria,  UREAF,          ICAm_ptrp,  2100,   0.0
Austria,  UREAF,          ICE_L_ptrp, 2020,   0.145
Austria,  UREAF,          ICE_L_ptrp, 2030,   0.29
Austria,  UREAF,          ICE_L_ptrp, 2040,   0.351
Austria,  UREAF,          ICE_L_ptrp, 2050,   0.394
Austria,  UREAF,          ICE_L_ptrp, 2060,   0.424
Austria,  UREAF,          ICE_L_ptrp, 2070,   0.435
Austria,  UREAF,          ICE_L_ptrp, 2080,   0.452
Austria,  UREAF,          ICE_L_ptrp, 2090,   0.466
Austria,  UREAF,          ICE_L_ptrp, 2100,   0.472
Austria,  UREAF,          ICE_conv,   2020,   0.0
Austria,  UREAF,          ICE_conv,   2030,   0.0
Austria,  UREAF,          ICE_conv,   2040,   0.0
Austria,  UREAF,          ICE_conv,   2050,   0.0
Austria,  UREAF,          ICE_conv,   2060,   0.0
Austria,  UREAF,          ICE_conv,   2070,   0.0
Austria,  UREAF,          ICE_conv,   2080,   0.0
Austria,  UREAF,          ICE_conv,   2090,   0.0
Austria,  UREAF,          ICE_conv,   2100,   0.0
Austria,  UREAF,          ICE_nga,    2020,  12.755
Austria,  UREAF,          ICE_nga,    2030,  12.421
Austria,  UREAF,          ICE_nga,    2040,  12.745
Austria,  UREAF,          ICE_nga,    2050,  12.528
Austria,  UREAF,          ICE_nga,    2060,  12.478
Austria,  UREAF,          ICE_nga,    2070,  12.458
Austria,  UREAF,          ICE_nga,    2080,  12.429
Austria,  UREAF,          ICE_nga,    2090,  12.407
Austria,  UREAF,          ICE_nga,    2100,  12.395
Austria,  UREAF,          ICH_chyb,   2020,  -0.483
Austria,  UREAF,          ICH_chyb,   2030,  -0.559
Austria,  UREAF,          ICH_chyb,   2040,  -0.763
Austria,  UREAF,          ICH_chyb,   2050,  -0.396
Austria,  UREAF,          ICH_chyb,   2060,  -0.426
Austria,  UREAF,          ICH_chyb,   2070,  -0.438
Austria,  UREAF,          ICH_chyb,   2080,  -0.455
Austria,  UREAF,          ICH_chyb,   2090,  -0.468
Austria,  UREAF,          ICH_chyb,   2100,  -0.475
Austria,  UREAF,          IGH_ghyb,   2020,  10.516
Austria,  UREAF,          IGH_ghyb,   2030,  10.285
Austria,  UREAF,          IGH_ghyb,   2040,  10.809
Austria,  UREAF,          IGH_ghyb,   2050,  10.737
Austria,  UREAF,          IGH_ghyb,   2060,  10.692
Austria,  UREAF,          IGH_ghyb,   2070,  10.673
Austria,  UREAF,          IGH_ghyb,   2080,  10.647
Austria,  UREAF,          IGH_ghyb,   2090,  10.627
Austria,  UREAF,          IGH_ghyb,   2100,  10.616
Austria,  UREAF,          PHEV_ptrp,  2020,   1.685
Austria,  UREAF,          PHEV_ptrp,  2030,   4.47
Austria,  UREAF,          PHEV_ptrp,  2040,   4.062
Austria,  UREAF,          PHEV_ptrp,  2050,   4.332
Austria,  UREAF,          PHEV_ptrp,  2060,   4.203
Austria,  UREAF,          PHEV_ptrp,  2070,   4.151
Austria,  UREAF,          PHEV_ptrp,  2080,   4.076
Austria,  UREAF,          PHEV_ptrp,  2090,   4.018
Austria,  UREAF,          PHEV_ptrp,  2100,   3.988
Austria,  UREAM,          ELC_100,    2020,   1.118
Austria,  UREAM,          ELC_100,    2030,   4.376
Austria,  UREAM,          ELC_100,    2040,   4.298
Austria,  UREAM,          ELC_100,    2050,   4.44
Austria,  UREAM,          ELC_100,    2060,   4.317
Austria,  UREAM,          ELC_100,    2070,   4.267
Austria,  UREAM,          ELC_100,    2080,   4.196
Austria,  UREAM,          ELC_100,    2090,   4.14
Austria,  UREAM,          ELC_100,    2100,   4.112
Austria,  UREAM,          HFC_ptrp,   2020,  19.091
Austria,  UREAM,          HFC_ptrp,   2030,  18.863
Austria,  UREAM,          HFC_ptrp,   2040,  18.988
Austria,  UREAM,          HFC_ptrp,   2050,  19.2
Austria,  UREAM,          HFC_ptrp,   2060,  19.104
Austria,  UREAM,          HFC_ptrp,   2070,  19.065
Austria,  UREAM,          HFC_ptrp,   2080,  19.009
Austria,  UREAM,          HFC_ptrp,   2090,  18.965
Austria,  UREAM,          HFC_ptrp,   2100,  18.943
Austria,  UREAM,          IAHe_ptrp,  2020,  -0.483
Austria,  UREAM,          IAHe_ptrp,  2030,  -0.559
Austria,  UREAM,          IAHe_ptrp,  2040,  -0.763
Austria,  UREAM,          IAHe_ptrp,  2050,  -0.396
Austria,  UREAM,          IAHe_ptrp,  2060,  -0.426
Austria,  UREAM,          IAHe_ptrp,  2070,  -0.438
Austria,  UREAM,          IAHe_ptrp,  2080,  -0.455
Austria,  UREAM,          IAHe_ptrp,  2090,  -0.468
Austria,  UREAM,          IAHe_ptrp,  2100,  -0.475
Austria,  UREAM,          IAHm_ptrp,  2020,  -0.483
Austria,  UREAM,          IAHm_ptrp,  2030,  -0.559
Austria,  UREAM,          IAHm_ptrp,  2040,  -0.763
Austria,  UREAM,          IAHm_ptrp,  2050,  -0.396
Austria,  UREAM,          IAHm_ptrp,  2060,  -0.426
Austria,  UREAM,          IAHm_ptrp,  2070,  -0.438
Austria,  UREAM,          IAHm_ptrp,  2080,  -0.455
Austria,  UREAM,          IAHm_ptrp,  2090,  -0.468
Austria,  UREAM,          IAHm_ptrp,  2100,  -0.475
Austria,  UREAM,          ICAe_ffv,   2020,   0.0
Austria,  UREAM,          ICAe_ffv,   2030,   0.0
Austria,  UREAM,          ICAe_ffv,   2040,   0.0
Austria,  UREAM,          ICAe_ffv,   2050,   0.0
Austria,  UREAM,          ICAe_ffv,   2060,   0.0
Austria,  UREAM,          ICAe_ffv,   2070,   0.0
Austria,  UREAM,          ICAe_ffv,   2080,   0.0
Austria,  UREAM,          ICAe_ffv,   2090,   0.0
Austria,  UREAM,          ICAe_ffv,   2100,   0.0
Austria,  UREAM,          ICAm_ptrp,  2020,   0.0
Austria,  UREAM,          ICAm_ptrp,  2030,   0.0
Austria,  UREAM,          ICAm_ptrp,  2040,   0.0
Austria,  UREAM,          ICAm_ptrp,  2050,   0.0
Austria,  UREAM,          ICAm_ptrp,  2060,   0.0
Austria,  UREAM,          ICAm_ptrp,  2070,   0.0
Austria,  UREAM,          ICAm_ptrp,  2080,   0.0
Austria,  UREAM,          ICAm_ptrp,  2090,   0.0
Austria,  UREAM,          ICAm_ptrp,  2100,   0.0
Austria,  UREAM,          ICE_L_ptrp, 2020,   0.145
Austria,  UREAM,          ICE_L_ptrp, 2030,   0.29
Austria,  UREAM,          ICE_L_ptrp, 2040,   0.351
Austria,  UREAM,          ICE_L_ptrp, 2050,   0.394
Austria,  UREAM,          ICE_L_ptrp, 2060,   0.424
Austria,  UREAM,          ICE_L_ptrp, 2070,   0.435
Austria,  UREAM,          ICE_L_ptrp, 2080,   0.452
Austria,  UREAM,          ICE_L_ptrp, 2090,   0.466
Austria,  UREAM,          ICE_L_ptrp, 2100,   0.472
Austria,  UREAM,          ICE_conv,   2020,   0.0
Austria,  UREAM,          ICE_conv,   2030,   0.0
Austria,  UREAM,          ICE_conv,   2040,   0.0
Austria,  UREAM,          ICE_conv,   2050,   0.0
Austria,  UREAM,          ICE_conv,   2060,   0.0
Austria,  UREAM,          ICE_conv,   2070,   0.0
Austria,  UREAM,          ICE_conv,   2080,   0.0
Austria,  UREAM,          ICE_conv,   2090,   0.0
Austria,  UREAM,          ICE_conv,   2100,   0.0
Austria,  UREAM,          ICE_nga,    2020,   7.112
Austria,  UREAM,          ICE_nga,    2030,   6.779
Austria,  UREAM,          ICE_nga,    2040,   7.102
Austria,  UREAM,          ICE_nga,    2050,   6.886
Austria,  UREAM,          ICE_nga,    2060,   6.836
Austria,  UREAM,          ICE_nga,    2070,   6.815
Austria,  UREAM,          ICE_nga,    2080,   6.786
Austria,  UREAM,          ICE_nga,    2090,   6.764
Austria,  UREAM,          ICE_nga,    2100,   6.752
Austria,  UREAM,          ICH_chyb,   2020,  -0.483
Austria,  UREAM,          ICH_chyb,   2030,  -0.559
Austria,  UREAM,          ICH_chyb,   2040,  -0.763
Austria,  UREAM,          ICH_chyb,   2050,  -0.396
Austria,  UREAM,          ICH_chyb,   2060,  -0.426
Austria,  UREAM,          ICH_chyb,   2070,  -0.438
Austria,  UREAM,          ICH_chyb,   2080,  -0.455
Austria,  UREAM,          ICH_chyb,   2090,  -0.468
Austria,  UREAM,          ICH_chyb,   2100,  -0.475
Austria,  UREAM,          IGH_ghyb,   2020,   6.16
Austria,  UREAM,          IGH_ghyb,   2030,   5.929
Austria,  UREAM,          IGH_ghyb,   2040,   6.453
Austria,  UREAM,          IGH_ghyb,   2050,   6.381
Austria,  UREAM,          IGH_ghyb,   2060,   6.336
Austria,  UREAM,          IGH_ghyb,   2070,   6.318
Austria,  UREAM,          IGH_ghyb,   2080,   6.291
Austria,  UREAM,          IGH_ghyb,   2090,   6.271
Austria,  UREAM,          IGH_ghyb,   2100,   6.26
Austria,  UREAM,          PHEV_ptrp,  2020,   1.685
Austria,  UREAM,          PHEV_ptrp,  2030,   4.47
Austria,  UREAM,          PHEV_ptrp,  2040,   4.062
Austria,  UREAM,          PHEV_ptrp,  2050,   4.332
Austria,  UREAM,          PHEV_ptrp,  2060,   4.203
Austria,  UREAM,          PHEV_ptrp,  2070,   4.151
Austria,  UREAM,          PHEV_ptrp,  2080,   4.076
Austria,  UREAM,          PHEV_ptrp,  2090,   4.018
Austria,  UREAM,          PHEV_ptrp,  2100,   3.988
Austria,  UREMA,          ELC_100,    2020,   4.754
Austria,  UREMA,          ELC_100,    2030,   8.452
Austria,  UREMA,          ELC_100,    2040,   8.374
Austria,  UREMA,          ELC_100,    2050,   8.515
Austria,  UREMA,          ELC_100,    2060,   8.392
Austria,  UREMA,          ELC_100,    2070,   8.343
Austria,  UREMA,          ELC_100,    2080,   8.271
Austria,  UREMA,          ELC_100,    2090,   8.215
Austria,  UREMA,          ELC_100,    2100,   8.187
Austria,  UREMA,          HFC_ptrp,   2020,  35.459
Austria,  UREMA,          HFC_ptrp,   2030,  35.231
Austria,  UREMA,          HFC_ptrp,   2040,  35.356
Austria,  UREMA,          HFC_ptrp,   2050,  35.568
Austria,  UREMA,          HFC_ptrp,   2060,  35.472
Austria,  UREMA,          HFC_ptrp,   2070,  35.433
Austria,  UREMA,          HFC_ptrp,   2080,  35.377
Austria,  UREMA,          HFC_ptrp,   2090,  35.334
Austria,  UREMA,          HFC_ptrp,   2100,  35.312
Austria,  UREMA,          IAHe_ptrp,  2020,  -0.483
Austria,  UREMA,          IAHe_ptrp,  2030,  -0.559
Austria,  UREMA,          IAHe_ptrp,  2040,  -0.763
Austria,  UREMA,          IAHe_ptrp,  2050,  -0.396
Austria,  UREMA,          IAHe_ptrp,  2060,  -0.426
Austria,  UREMA,          IAHe_ptrp,  2070,  -0.438
Austria,  UREMA,          IAHe_ptrp,  2080,  -0.455
Austria,  UREMA,          IAHe_ptrp,  2090,  -0.468
Austria,  UREMA,          IAHe_ptrp,  2100,  -0.475
Austria,  UREMA,          IAHm_ptrp,  2020,  -0.483
Austria,  UREMA,          IAHm_ptrp,  2030,  -0.559
Austria,  UREMA,          IAHm_ptrp,  2040,  -0.763
Austria,  UREMA,          IAHm_ptrp,  2050,  -0.396
Austria,  UREMA,          IAHm_ptrp,  2060,  -0.426
Austria,  UREMA,          IAHm_ptrp,  2070,  -0.438
Austria,  UREMA,          IAHm_ptrp,  2080,  -0.455
Austria,  UREMA,          IAHm_ptrp,  2090,  -0.468
Austria,  UREMA,          IAHm_ptrp,  2100,  -0.475
Austria,  UREMA,          ICAe_ffv,   2020,   0.0
Austria,  UREMA,          ICAe_ffv,   2030,   0.0
Austria,  UREMA,          ICAe_ffv,   2040,   0.0
Austria,  UREMA,          ICAe_ffv,   2050,   0.0
Austria,  UREMA,          ICAe_ffv,   2060,   0.0
Austria,  UREMA,          ICAe_ffv,   2070,   0.0
Austria,  UREMA,          ICAe_ffv,   2080,   0.0
Austria,  UREMA,          ICAe_ffv,   2090,   0.0
Austria,  UREMA,          ICAe_ffv,   2100,   0.0
Austria,  UREMA,          ICAm_ptrp,  2020,   0.0
Austria,  UREMA,          ICAm_ptrp,  2030,   0.0
Austria,  UREMA,          ICAm_ptrp,  2040,   0.0
Austria,  UREMA,          ICAm_ptrp,  2050,   0.0
Austria,  UREMA,          ICAm_ptrp,  2060,   0.0
Austria,  UREMA,          ICAm_ptrp,  2070,   0.0
Austria,  UREMA,          ICAm_ptrp,  2080,   0.0
Austria,  UREMA,          ICAm_ptrp,  2090,   0.0
Austria,  UREMA,          ICAm_ptrp,  2100,   0.0
Austria,  UREMA,          ICE_L_ptrp, 2020,   0.145
Austria,  UREMA,          ICE_L_ptrp, 2030,   0.29
Austria,  UREMA,          ICE_L_ptrp, 2040,   0.351
Austria,  UREMA,          ICE_L_ptrp, 2050,   0.394
Austria,  UREMA,          ICE_L_ptrp, 2060,   0.424
Austria,  UREMA,          ICE_L_ptrp, 2070,   0.435
Austria,  UREMA,          ICE_L_ptrp, 2080,   0.452
Austria,  UREMA,          ICE_L_ptrp, 2090,   0.466
Austria,  UREMA,          ICE_L_ptrp, 2100,   0.472
Austria,  UREMA,          ICE_conv,   2020,   0.0
Austria,  UREMA,          ICE_conv,   2030,   0.0
Austria,  UREMA,          ICE_conv,   2040,   0.0
Austria,  UREMA,          ICE_conv,   2050,   0.0
Austria,  UREMA,          ICE_conv,   2060,   0.0
Austria,  UREMA,          ICE_conv,   2070,   0.0
Austria,  UREMA,          ICE_conv,   2080,   0.0
Austria,  UREMA,          ICE_conv,   2090,   0.0
Austria,  UREMA,          ICE_conv,   2100,   0.0
Austria,  UREMA,          ICE_nga,    2020,  12.399
Austria,  UREMA,          ICE_nga,    2030,  12.066
Austria,  UREMA,          ICE_nga,    2040,  12.389
Austria,  UREMA,          ICE_nga,    2050,  12.173
